|dates|Dutchess_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Dutchess_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Dutchess_NewYork_UnitedStates.NYT_ConfirmedDeaths.data|Dutchess_NewYork_UnitedStates.NYT_ConfirmedDeaths.missing|Dutchess_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Dutchess_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Dutchess_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Dutchess_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
