|dates|Nemaha_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Nemaha_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Nemaha_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Nemaha_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Nemaha_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Nemaha_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Nemaha_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Nemaha_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
