|dates|Sonoma_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Sonoma_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Sonoma_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Sonoma_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Sonoma_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Sonoma_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Sonoma_California_UnitedStates.TotalPopulation.data|Sonoma_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|494336.0|0
