|dates|Travis_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Travis_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Travis_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Travis_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Travis_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Travis_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Travis_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Travis_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
