|dates|Charlevoix_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Charlevoix_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Charlevoix_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Charlevoix_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Charlevoix_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Charlevoix_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Charlevoix_Michigan_UnitedStates.TotalPopulation.data|Charlevoix_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|26143.0|0
