|dates|Hancock_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Hancock_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Hancock_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Hancock_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Hancock_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Hancock_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Hancock_Illinois_UnitedStates.TotalPopulation.data|Hancock_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|17708.0|0
