|dates|Gove_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Gove_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Gove_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Gove_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Gove_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Gove_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Gove_Kansas_UnitedStates.TotalPopulation.data|Gove_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2636.0|0
