|dates|Grady_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Grady_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Grady_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Grady_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Grady_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Grady_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Grady_Georgia_UnitedStates.TotalPopulation.data|Grady_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|24633.0|0
