|dates|Gasconade_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Gasconade_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Gasconade_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Gasconade_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Gasconade_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Gasconade_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Gasconade_Missouri_UnitedStates.TotalPopulation.data|Gasconade_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|14706.0|0
