|dates|SanLuisObispo_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|SanLuisObispo_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|SanLuisObispo_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|SanLuisObispo_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|SanLuisObispo_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|SanLuisObispo_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|SanLuisObispo_California_UnitedStates.TotalPopulation.data|SanLuisObispo_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|283111.0|0
