|dates|Morrow_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Morrow_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Morrow_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Morrow_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Morrow_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Morrow_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Morrow_Ohio_UnitedStates.TotalPopulation.data|Morrow_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|35328.0|0
