|dates|Sussex_NewJersey_UnitedStates.BLS_EmployedPopulation.data|Sussex_NewJersey_UnitedStates.BLS_EmployedPopulation.missing|Sussex_NewJersey_UnitedStates.BLS_UnemployedPopulation.data|Sussex_NewJersey_UnitedStates.BLS_UnemployedPopulation.missing|Sussex_NewJersey_UnitedStates.BLS_UnemploymentRate.data|Sussex_NewJersey_UnitedStates.BLS_UnemploymentRate.missing|Sussex_NewJersey_UnitedStates.BLS_LaborForcePopulation.data|Sussex_NewJersey_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-19|72152.5|0|3352.5|0|4.440103304416926|0|75505.0|0
0|2020-01-20|72152.5|0|3352.5|0|4.440103304416926|0|75505.0|0
0|2020-01-21|72152.5|0|3352.5|0|4.440103304416926|0|75505.0|0
0|2020-01-22|72152.5|0|3352.5|0|4.440103304416926|0|75505.0|0
0|2020-01-23|72152.5|0|3352.5|0|4.440103304416926|0|75505.0|0
0|2020-01-24|72152.5|0|3352.5|0|4.440103304416926|0|75505.0|0
0|2020-01-25|72152.5|0|3352.5|0|4.440103304416926|0|75505.0|0
0|2020-01-26|72152.5|0|3352.5|0|4.440103304416926|0|75505.0|0
0|2020-01-27|72152.5|0|3352.5|0|4.440103304416926|0|75505.0|0
0|2020-01-28|72152.5|0|3352.5|0|4.440103304416926|0|75505.0|0
0|2020-01-29|72152.5|0|3352.5|0|4.440103304416926|0|75505.0|0
0|2020-01-30|72152.5|0|3352.5|0|4.440103304416926|0|75505.0|0
0|2020-01-31|72152.5|0|3352.5|0|4.440103304416926|0|75505.0|0
0|2020-02-01|72583.0|0|3248.5|0|4.283839829094769|0|75831.5|0
0|2020-02-02|72583.0|0|3248.5|0|4.283839829094769|0|75831.5|0
0|2020-02-03|72583.0|0|3248.5|0|4.283839829094769|0|75831.5|0
0|2020-02-04|72583.0|0|3248.5|0|4.283839829094769|0|75831.5|0
0|2020-02-05|72583.0|0|3248.5|0|4.283839829094769|0|75831.5|0
0|2020-02-06|72583.0|0|3248.5|0|4.283839829094769|0|75831.5|0
0|2020-02-07|72583.0|0|3248.5|0|4.283839829094769|0|75831.5|0
0|2020-02-08|72583.0|0|3248.5|0|4.283839829094769|0|75831.5|0
0|2020-02-09|72583.0|0|3248.5|0|4.283839829094769|0|75831.5|0
0|2020-02-10|72583.0|0|3248.5|0|4.283839829094769|0|75831.5|0
0|2020-02-11|72583.0|0|3248.5|0|4.283839829094769|0|75831.5|0
0|2020-02-12|72583.0|0|3248.5|0|4.283839829094769|0|75831.5|0
0|2020-02-13|72583.0|0|3248.5|0|4.283839829094769|0|75831.5|0
0|2020-02-14|72583.0|0|3248.5|0|4.283839829094769|0|75831.5|0
0|2020-02-15|72583.0|0|3248.5|0|4.283839829094769|0|75831.5|0
0|2020-02-16|72583.0|0|3248.5|0|4.283839829094769|0|75831.5|0
0|2020-02-17|72583.0|0|3248.5|0|4.283839829094769|0|75831.5|0
0|2020-02-18|72583.0|0|3248.5|0|4.283839829094769|0|75831.5|0
0|2020-02-19|72583.0|0|3248.5|0|4.283839829094769|0|75831.5|0
0|2020-02-20|72583.0|0|3248.5|0|4.283839829094769|0|75831.5|0
0|2020-02-21|72583.0|0|3248.5|0|4.283839829094769|0|75831.5|0
0|2020-02-22|72583.0|0|3248.5|0|4.283839829094769|0|75831.5|0
0|2020-02-23|72583.0|0|3248.5|0|4.283839829094769|0|75831.5|0
0|2020-02-24|72583.0|0|3248.5|0|4.283839829094769|0|75831.5|0
0|2020-02-25|72583.0|0|3248.5|0|4.283839829094769|0|75831.5|0
0|2020-02-26|72583.0|0|3248.5|0|4.283839829094769|0|75831.5|0
0|2020-02-27|72583.0|0|3248.5|0|4.283839829094769|0|75831.5|0
0|2020-02-28|72583.0|0|3248.5|0|4.283839829094769|0|75831.5|0
0|2020-02-29|72583.0|0|3248.5|0|4.283839829094769|0|75831.5|0
0|2020-03-01|72113.0|0|3088.5|0|4.106965951477032|0|75201.5|0
0|2020-03-02|72113.0|0|3088.5|0|4.106965951477032|0|75201.5|0
0|2020-03-03|72113.0|0|3088.5|0|4.106965951477032|0|75201.5|0
0|2020-03-04|72113.0|0|3088.5|0|4.106965951477032|0|75201.5|0
0|2020-03-05|72113.0|0|3088.5|0|4.106965951477032|0|75201.5|0
0|2020-03-06|72113.0|0|3088.5|0|4.106965951477032|0|75201.5|0
0|2020-03-07|72113.0|0|3088.5|0|4.106965951477032|0|75201.5|0
0|2020-03-08|72113.0|0|3088.5|0|4.106965951477032|0|75201.5|0
0|2020-03-09|72113.0|0|3088.5|0|4.106965951477032|0|75201.5|0
0|2020-03-10|72113.0|0|3088.5|0|4.106965951477032|0|75201.5|0
0|2020-03-11|72113.0|0|3088.5|0|4.106965951477032|0|75201.5|0
0|2020-03-12|72113.0|0|3088.5|0|4.106965951477032|0|75201.5|0
0|2020-03-13|72113.0|0|3088.5|0|4.106965951477032|0|75201.5|0
0|2020-03-14|72113.0|0|3088.5|0|4.106965951477032|0|75201.5|0
0|2020-03-15|72113.0|0|3088.5|0|4.106965951477032|0|75201.5|0
0|2020-03-16|72113.0|0|3088.5|0|4.106965951477032|0|75201.5|0
0|2020-03-17|72113.0|0|3088.5|0|4.106965951477032|0|75201.5|0
0|2020-03-18|72113.0|0|3088.5|0|4.106965951477032|0|75201.5|0
0|2020-03-19|72113.0|0|3088.5|0|4.106965951477032|0|75201.5|0
0|2020-03-20|72113.0|0|3088.5|0|4.106965951477032|0|75201.5|0
0|2020-03-21|72113.0|0|3088.5|0|4.106965951477032|0|75201.5|0
0|2020-03-22|72113.0|0|3088.5|0|4.106965951477032|0|75201.5|0
0|2020-03-23|72113.0|0|3088.5|0|4.106965951477032|0|75201.5|0
0|2020-03-24|72113.0|0|3088.5|0|4.106965951477032|0|75201.5|0
0|2020-03-25|72113.0|0|3088.5|0|4.106965951477032|0|75201.5|0
0|2020-03-26|72113.0|0|3088.5|0|4.106965951477032|0|75201.5|0
0|2020-03-27|72113.0|0|3088.5|0|4.106965951477032|0|75201.5|0
0|2020-03-28|72113.0|0|3088.5|0|4.106965951477032|0|75201.5|0
0|2020-03-29|72113.0|0|3088.5|0|4.106965951477032|0|75201.5|0
0|2020-03-30|72113.0|0|3088.5|0|4.106965951477032|0|75201.5|0
0|2020-03-31|72113.0|0|3088.5|0|4.106965951477032|0|75201.5|0
0|2020-04-01|61899.5|0|12771.5|0|17.103694874851012|0|74671.0|0
0|2020-04-02|61899.5|0|12771.5|0|17.103694874851012|0|74671.0|0
0|2020-04-03|61899.5|0|12771.5|0|17.103694874851012|0|74671.0|0
0|2020-04-04|61899.5|0|12771.5|0|17.103694874851012|0|74671.0|0
0|2020-04-05|61899.5|0|12771.5|0|17.103694874851012|0|74671.0|0
0|2020-04-06|61899.5|0|12771.5|0|17.103694874851012|0|74671.0|0
0|2020-04-07|61899.5|0|12771.5|0|17.103694874851012|0|74671.0|0
0|2020-04-08|61899.5|0|12771.5|0|17.103694874851012|0|74671.0|0
0|2020-04-09|61899.5|0|12771.5|0|17.103694874851012|0|74671.0|0
0|2020-04-10|61899.5|0|12771.5|0|17.103694874851012|0|74671.0|0
0|2020-04-11|61899.5|0|12771.5|0|17.103694874851012|0|74671.0|0
0|2020-04-12|61899.5|0|12771.5|0|17.103694874851012|0|74671.0|0
0|2020-04-13|61899.5|0|12771.5|0|17.103694874851012|0|74671.0|0
0|2020-04-14|61899.5|0|12771.5|0|17.103694874851012|0|74671.0|0
0|2020-04-15|61899.5|0|12771.5|0|17.103694874851012|0|74671.0|0
0|2020-04-16|61899.5|0|12771.5|0|17.103694874851012|0|74671.0|0
0|2020-04-17|61899.5|0|12771.5|0|17.103694874851012|0|74671.0|0
0|2020-04-18|61899.5|0|12771.5|0|17.103694874851012|0|74671.0|0
0|2020-04-19|61899.5|0|12771.5|0|17.103694874851012|0|74671.0|0
0|2020-04-20|61899.5|0|12771.5|0|17.103694874851012|0|74671.0|0
0|2020-04-21|61899.5|0|12771.5|0|17.103694874851012|0|74671.0|0
0|2020-04-22|61899.5|0|12771.5|0|17.103694874851012|0|74671.0|0
0|2020-04-23|61899.5|0|12771.5|0|17.103694874851012|0|74671.0|0
0|2020-04-24|61899.5|0|12771.5|0|17.103694874851012|0|74671.0|0
0|2020-04-25|61899.5|0|12771.5|0|17.103694874851012|0|74671.0|0
0|2020-04-26|61899.5|0|12771.5|0|17.103694874851012|0|74671.0|0
0|2020-04-27|61899.5|0|12771.5|0|17.103694874851012|0|74671.0|0
0|2020-04-28|61899.5|0|12771.5|0|17.103694874851012|0|74671.0|0
0|2020-04-29|61899.5|0|12771.5|0|17.103694874851012|0|74671.0|0
0|2020-04-30|61899.5|0|12771.5|0|17.103694874851012|0|74671.0|0
0|2020-05-01|62317.0|0|12171.0|0|16.339544624637526|0|74488.0|0
0|2020-05-02|62317.0|0|12171.0|0|16.339544624637526|0|74488.0|0
0|2020-05-03|62317.0|0|12171.0|0|16.339544624637526|0|74488.0|0
0|2020-05-04|62317.0|0|12171.0|0|16.339544624637526|0|74488.0|0
0|2020-05-05|62317.0|0|12171.0|0|16.339544624637526|0|74488.0|0
0|2020-05-06|62317.0|0|12171.0|0|16.339544624637526|0|74488.0|0
0|2020-05-07|62317.0|0|12171.0|0|16.339544624637526|0|74488.0|0
0|2020-05-08|62317.0|0|12171.0|0|16.339544624637526|0|74488.0|0
0|2020-05-09|62317.0|0|12171.0|0|16.339544624637526|0|74488.0|0
0|2020-05-10|62317.0|0|12171.0|0|16.339544624637526|0|74488.0|0
0|2020-05-11|62317.0|0|12171.0|0|16.339544624637526|0|74488.0|0
0|2020-05-12|62317.0|0|12171.0|0|16.339544624637526|0|74488.0|0
0|2020-05-13|62317.0|0|12171.0|0|16.339544624637526|0|74488.0|0
0|2020-05-14|62317.0|0|12171.0|0|16.339544624637526|0|74488.0|0
0|2020-05-15|62317.0|0|12171.0|0|16.339544624637526|0|74488.0|0
0|2020-05-16|62317.0|0|12171.0|0|16.339544624637526|0|74488.0|0
0|2020-05-17|62317.0|0|12171.0|0|16.339544624637526|0|74488.0|0
0|2020-05-18|62317.0|0|12171.0|0|16.339544624637526|0|74488.0|0
0|2020-05-19|62317.0|0|12171.0|0|16.339544624637526|0|74488.0|0
0|2020-05-20|62317.0|0|12171.0|0|16.339544624637526|0|74488.0|0
0|2020-05-21|62317.0|0|12171.0|0|16.339544624637526|0|74488.0|0
0|2020-05-22|62317.0|0|12171.0|0|16.339544624637526|0|74488.0|0
0|2020-05-23|62317.0|0|12171.0|0|16.339544624637526|0|74488.0|0
0|2020-05-24|62317.0|0|12171.0|0|16.339544624637526|0|74488.0|0
0|2020-05-25|62317.0|0|12171.0|0|16.339544624637526|0|74488.0|0
0|2020-05-26|62317.0|0|12171.0|0|16.339544624637526|0|74488.0|0
0|2020-05-27|62317.0|0|12171.0|0|16.339544624637526|0|74488.0|0
0|2020-05-28|62317.0|0|12171.0|0|16.339544624637526|0|74488.0|0
0|2020-05-29|62317.0|0|12171.0|0|16.339544624637526|0|74488.0|0
0|2020-05-30|62317.0|0|12171.0|0|16.339544624637526|0|74488.0|0
0|2020-05-31|62317.0|0|12171.0|0|16.339544624637526|0|74488.0|0
0|2020-06-01|62987.0|0|11307.0|0|15.219264005168654|0|74294.0|0
0|2020-06-02|62987.0|0|11307.0|0|15.219264005168654|0|74294.0|0
0|2020-06-03|62987.0|0|11307.0|0|15.219264005168654|0|74294.0|0
0|2020-06-04|62987.0|0|11307.0|0|15.219264005168654|0|74294.0|0
0|2020-06-05|62987.0|0|11307.0|0|15.219264005168654|0|74294.0|0
0|2020-06-06|62987.0|0|11307.0|0|15.219264005168654|0|74294.0|0
0|2020-06-07|62987.0|0|11307.0|0|15.219264005168654|0|74294.0|0
0|2020-06-08|62987.0|0|11307.0|0|15.219264005168654|0|74294.0|0
0|2020-06-09|62987.0|0|11307.0|0|15.219264005168654|0|74294.0|0
0|2020-06-10|62987.0|0|11307.0|0|15.219264005168654|0|74294.0|0
0|2020-06-11|62987.0|0|11307.0|0|15.219264005168654|0|74294.0|0
0|2020-06-12|62987.0|0|11307.0|0|15.219264005168654|0|74294.0|0
0|2020-06-13|62987.0|0|11307.0|0|15.219264005168654|0|74294.0|0
0|2020-06-14|62987.0|0|11307.0|0|15.219264005168654|0|74294.0|0
0|2020-06-15|62987.0|0|11307.0|0|15.219264005168654|0|74294.0|0
0|2020-06-16|62987.0|0|11307.0|0|15.219264005168654|0|74294.0|0
0|2020-06-17|62987.0|0|11307.0|0|15.219264005168654|0|74294.0|0
0|2020-06-18|62987.0|0|11307.0|0|15.219264005168654|0|74294.0|0
0|2020-06-19|62987.0|0|11307.0|0|15.219264005168654|0|74294.0|0
0|2020-06-20|62987.0|0|11307.0|0|15.219264005168654|0|74294.0|0
0|2020-06-21|62987.0|0|11307.0|0|15.219264005168654|0|74294.0|0
0|2020-06-22|62987.0|0|11307.0|0|15.219264005168654|0|74294.0|0
0|2020-06-23|62987.0|0|11307.0|0|15.219264005168654|0|74294.0|0
0|2020-06-24|62987.0|0|11307.0|0|15.219264005168654|0|74294.0|0
0|2020-06-25|62987.0|0|11307.0|0|15.219264005168654|0|74294.0|0
0|2020-06-26|62987.0|0|11307.0|0|15.219264005168654|0|74294.0|0
0|2020-06-27|62987.0|0|11307.0|0|15.219264005168654|0|74294.0|0
0|2020-06-28|62987.0|0|11307.0|0|15.219264005168654|0|74294.0|0
0|2020-06-29|62987.0|0|11307.0|0|15.219264005168654|0|74294.0|0
0|2020-06-30|62987.0|0|11307.0|0|15.219264005168654|0|74294.0|0
0|2020-07-01|66107.0|0|9563.0|0|12.637769261266024|0|75670.0|0
0|2020-07-02|66107.0|0|9563.0|0|12.637769261266024|0|75670.0|0
0|2020-07-03|66107.0|0|9563.0|0|12.637769261266024|0|75670.0|0
0|2020-07-04|66107.0|0|9563.0|0|12.637769261266024|0|75670.0|0
0|2020-07-05|66107.0|0|9563.0|0|12.637769261266024|0|75670.0|0
0|2020-07-06|66107.0|0|9563.0|0|12.637769261266024|0|75670.0|0
0|2020-07-07|66107.0|0|9563.0|0|12.637769261266024|0|75670.0|0
0|2020-07-08|66107.0|0|9563.0|0|12.637769261266024|0|75670.0|0
0|2020-07-09|66107.0|0|9563.0|0|12.637769261266024|0|75670.0|0
0|2020-07-10|66107.0|0|9563.0|0|12.637769261266024|0|75670.0|0
0|2020-07-11|66107.0|0|9563.0|0|12.637769261266024|0|75670.0|0
0|2020-07-12|66107.0|0|9563.0|0|12.637769261266024|0|75670.0|0
0|2020-07-13|66107.0|0|9563.0|0|12.637769261266024|0|75670.0|0
0|2020-07-14|66107.0|0|9563.0|0|12.637769261266024|0|75670.0|0
0|2020-07-15|66107.0|0|9563.0|0|12.637769261266024|0|75670.0|0
0|2020-07-16|66107.0|0|9563.0|0|12.637769261266024|0|75670.0|0
0|2020-07-17|66107.0|0|9563.0|0|12.637769261266024|0|75670.0|0
0|2020-07-18|66107.0|0|9563.0|0|12.637769261266024|0|75670.0|0
0|2020-07-19|66107.0|0|9563.0|0|12.637769261266024|0|75670.0|0
0|2020-07-20|66107.0|0|9563.0|0|12.637769261266024|0|75670.0|0
0|2020-07-21|66107.0|0|9563.0|0|12.637769261266024|0|75670.0|0
0|2020-07-22|66107.0|0|9563.0|0|12.637769261266024|0|75670.0|0
0|2020-07-23|66107.0|0|9563.0|0|12.637769261266024|0|75670.0|0
0|2020-07-24|66107.0|0|9563.0|0|12.637769261266024|0|75670.0|0
0|2020-07-25|66107.0|0|9563.0|0|12.637769261266024|0|75670.0|0
0|2020-07-26|66107.0|0|9563.0|0|12.637769261266024|0|75670.0|0
0|2020-07-27|66107.0|0|9563.0|0|12.637769261266024|0|75670.0|0
0|2020-07-28|66107.0|0|9563.0|0|12.637769261266024|0|75670.0|0
0|2020-07-29|66107.0|0|9563.0|0|12.637769261266024|0|75670.0|0
0|2020-07-30|66107.0|0|9563.0|0|12.637769261266024|0|75670.0|0
0|2020-07-31|66107.0|0|9563.0|0|12.637769261266024|0|75670.0|0
0|2020-08-01|66675.0|0|7420.0|0|10.014170996693434|0|74095.0|0
0|2020-08-02|66675.0|0|7420.0|0|10.014170996693434|0|74095.0|0
0|2020-08-03|66675.0|0|7420.0|0|10.014170996693434|0|74095.0|0
0|2020-08-04|66675.0|0|7420.0|0|10.014170996693434|0|74095.0|0
0|2020-08-05|66675.0|0|7420.0|0|10.014170996693434|0|74095.0|0
0|2020-08-06|66675.0|0|7420.0|0|10.014170996693434|0|74095.0|0
0|2020-08-07|66675.0|0|7420.0|0|10.014170996693434|0|74095.0|0
0|2020-08-08|66675.0|0|7420.0|0|10.014170996693434|0|74095.0|0
0|2020-08-09|66675.0|0|7420.0|0|10.014170996693434|0|74095.0|0
0|2020-08-10|66675.0|0|7420.0|0|10.014170996693434|0|74095.0|0
0|2020-08-11|66675.0|0|7420.0|0|10.014170996693434|0|74095.0|0
0|2020-08-12|66675.0|0|7420.0|0|10.014170996693434|0|74095.0|0
0|2020-08-13|66675.0|0|7420.0|0|10.014170996693434|0|74095.0|0
0|2020-08-14|66675.0|0|7420.0|0|10.014170996693434|0|74095.0|0
0|2020-08-15|66675.0|0|7420.0|0|10.014170996693434|0|74095.0|0
0|2020-08-16|66675.0|0|7420.0|0|10.014170996693434|0|74095.0|0
0|2020-08-17|66675.0|0|7420.0|0|10.014170996693434|0|74095.0|0
0|2020-08-18|66675.0|0|7420.0|0|10.014170996693434|0|74095.0|0
0|2020-08-19|66675.0|0|7420.0|0|10.014170996693434|0|74095.0|0
0|2020-08-20|66675.0|0|7420.0|0|10.014170996693434|0|74095.0|0
0|2020-08-21|66675.0|0|7420.0|0|10.014170996693434|0|74095.0|0
0|2020-08-22|66675.0|0|7420.0|0|10.014170996693434|0|74095.0|0
0|2020-08-23|66675.0|0|7420.0|0|10.014170996693434|0|74095.0|0
0|2020-08-24|66675.0|0|7420.0|0|10.014170996693434|0|74095.0|0
0|2020-08-25|66675.0|0|7420.0|0|10.014170996693434|0|74095.0|0
0|2020-08-26|66675.0|0|7420.0|0|10.014170996693434|0|74095.0|0
0|2020-08-27|66675.0|0|7420.0|0|10.014170996693434|0|74095.0|0
0|2020-08-28|66675.0|0|7420.0|0|10.014170996693434|0|74095.0|0
0|2020-08-29|66675.0|0|7420.0|0|10.014170996693434|0|74095.0|0
0|2020-08-30|66675.0|0|7420.0|0|10.014170996693434|0|74095.0|0
0|2020-08-31|66675.0|0|7420.0|0|10.014170996693434|0|74095.0|0
0|2020-09-01|66035.0|0|4744.0|0|6.702553017137852|0|70779.0|0
0|2020-09-02|66035.0|0|4744.0|0|6.702553017137852|0|70779.0|0
0|2020-09-03|66035.0|0|4744.0|0|6.702553017137852|0|70779.0|0
0|2020-09-04|66035.0|0|4744.0|0|6.702553017137852|0|70779.0|0
0|2020-09-05|66035.0|0|4744.0|0|6.702553017137852|0|70779.0|0
0|2020-09-06|66035.0|0|4744.0|0|6.702553017137852|0|70779.0|0
0|2020-09-07|66035.0|0|4744.0|0|6.702553017137852|0|70779.0|0
0|2020-09-08|66035.0|0|4744.0|0|6.702553017137852|0|70779.0|0
0|2020-09-09|66035.0|0|4744.0|0|6.702553017137852|0|70779.0|0
0|2020-09-10|66035.0|0|4744.0|0|6.702553017137852|0|70779.0|0
0|2020-09-11|66035.0|0|4744.0|0|6.702553017137852|0|70779.0|0
0|2020-09-12|66035.0|0|4744.0|0|6.702553017137852|0|70779.0|0
0|2020-09-13|66035.0|0|4744.0|0|6.702553017137852|0|70779.0|0
0|2020-09-14|66035.0|0|4744.0|0|6.702553017137852|0|70779.0|0
0|2020-09-15|66035.0|0|4744.0|0|6.702553017137852|0|70779.0|0
0|2020-09-16|66035.0|0|4744.0|0|6.702553017137852|0|70779.0|0
0|2020-09-17|66035.0|0|4744.0|0|6.702553017137852|0|70779.0|0
0|2020-09-18|66035.0|0|4744.0|0|6.702553017137852|0|70779.0|0
0|2020-09-19|66035.0|0|4744.0|0|6.702553017137852|0|70779.0|0
0|2020-09-20|66035.0|0|4744.0|0|6.702553017137852|0|70779.0|0
0|2020-09-21|66035.0|0|4744.0|0|6.702553017137852|0|70779.0|0
0|2020-09-22|66035.0|0|4744.0|0|6.702553017137852|0|70779.0|0
0|2020-09-23|66035.0|0|4744.0|0|6.702553017137852|0|70779.0|0
0|2020-09-24|66035.0|0|4744.0|0|6.702553017137852|0|70779.0|0
0|2020-09-25|66035.0|0|4744.0|0|6.702553017137852|0|70779.0|0
0|2020-09-26|66035.0|0|4744.0|0|6.702553017137852|0|70779.0|0
0|2020-09-27|66035.0|0|4744.0|0|6.702553017137852|0|70779.0|0
0|2020-09-28|66035.0|0|4744.0|0|6.702553017137852|0|70779.0|0
0|2020-09-29|66035.0|0|4744.0|0|6.702553017137852|0|70779.0|0
0|2020-09-30|66035.0|0|4744.0|0|6.702553017137852|0|70779.0|0
0|2020-10-01|66736.0|0|4384.0|0|6.1642294713160855|0|71120.0|0
0|2020-10-02|66736.0|0|4384.0|0|6.1642294713160855|0|71120.0|0
0|2020-10-03|66736.0|0|4384.0|0|6.1642294713160855|0|71120.0|0
0|2020-10-04|66736.0|0|4384.0|0|6.1642294713160855|0|71120.0|0
0|2020-10-05|66736.0|0|4384.0|0|6.1642294713160855|0|71120.0|0
0|2020-10-06|66736.0|0|4384.0|0|6.1642294713160855|0|71120.0|0
0|2020-10-07|66736.0|0|4384.0|0|6.1642294713160855|0|71120.0|0
0|2020-10-08|66736.0|0|4384.0|0|6.1642294713160855|0|71120.0|0
0|2020-10-09|66736.0|0|4384.0|0|6.1642294713160855|0|71120.0|0
0|2020-10-10|66736.0|0|4384.0|0|6.1642294713160855|0|71120.0|0
0|2020-10-11|66736.0|0|4384.0|0|6.1642294713160855|0|71120.0|0
0|2020-10-12|66736.0|0|4384.0|0|6.1642294713160855|0|71120.0|0
0|2020-10-13|66736.0|0|4384.0|0|6.1642294713160855|0|71120.0|0
0|2020-10-14|66736.0|0|4384.0|0|6.1642294713160855|0|71120.0|0
0|2020-10-15|66736.0|0|4384.0|0|6.1642294713160855|0|71120.0|0
0|2020-10-16|66736.0|0|4384.0|0|6.1642294713160855|0|71120.0|0
0|2020-10-17|66736.0|0|4384.0|0|6.1642294713160855|0|71120.0|0
0|2020-10-18|66736.0|0|4384.0|0|6.1642294713160855|0|71120.0|0
0|2020-10-19|66736.0|0|4384.0|0|6.1642294713160855|0|71120.0|0
0|2020-10-20|66736.0|0|4384.0|0|6.1642294713160855|0|71120.0|0
0|2020-10-21|66736.0|0|4384.0|0|6.1642294713160855|0|71120.0|0
0|2020-10-22|66736.0|0|4384.0|0|6.1642294713160855|0|71120.0|0
0|2020-10-23|66736.0|0|4384.0|0|6.1642294713160855|0|71120.0|0
0|2020-10-24|66736.0|0|4384.0|0|6.1642294713160855|0|71120.0|0
0|2020-10-25|66736.0|0|4384.0|0|6.1642294713160855|0|71120.0|0
0|2020-10-26|66736.0|0|4384.0|0|6.1642294713160855|0|71120.0|0
0|2020-10-27|66736.0|0|4384.0|0|6.1642294713160855|0|71120.0|0
0|2020-10-28|66736.0|0|4384.0|0|6.1642294713160855|0|71120.0|0
0|2020-10-29|66736.0|0|4384.0|0|6.1642294713160855|0|71120.0|0
0|2020-10-30|66736.0|0|4384.0|0|6.1642294713160855|0|71120.0|0
0|2020-10-31|66736.0|0|4384.0|0|6.1642294713160855|0|71120.0|0
0|2020-11-01|66250.0|0|6239.0|0|8.606823104195119|0|72489.0|0
0|2020-11-02|66250.0|0|6239.0|0|8.606823104195119|0|72489.0|0
0|2020-11-03|66250.0|0|6239.0|0|8.606823104195119|0|72489.0|0
0|2020-11-04|66250.0|0|6239.0|0|8.606823104195119|0|72489.0|0
0|2020-11-05|66250.0|0|6239.0|0|8.606823104195119|0|72489.0|0
0|2020-11-06|66250.0|0|6239.0|0|8.606823104195119|0|72489.0|0
0|2020-11-07|66250.0|0|6239.0|0|8.606823104195119|0|72489.0|0
0|2020-11-08|66250.0|0|6239.0|0|8.606823104195119|0|72489.0|0
0|2020-11-09|66250.0|0|6239.0|0|8.606823104195119|0|72489.0|0
0|2020-11-10|66250.0|0|6239.0|0|8.606823104195119|0|72489.0|0
0|2020-11-11|66250.0|0|6239.0|0|8.606823104195119|0|72489.0|0
0|2020-11-12|66250.0|0|6239.0|0|8.606823104195119|0|72489.0|0
0|2020-11-13|66250.0|0|6239.0|0|8.606823104195119|0|72489.0|0
0|2020-11-14|66250.0|0|6239.0|0|8.606823104195119|0|72489.0|0
0|2020-11-15|66250.0|0|6239.0|0|8.606823104195119|0|72489.0|0
0|2020-11-16|66250.0|0|6239.0|0|8.606823104195119|0|72489.0|0
0|2020-11-17|66250.0|0|6239.0|0|8.606823104195119|0|72489.0|0
0|2020-11-18|66250.0|0|6239.0|0|8.606823104195119|0|72489.0|0
0|2020-11-19|66250.0|0|6239.0|0|8.606823104195119|0|72489.0|0
0|2020-11-20|66250.0|0|6239.0|0|8.606823104195119|0|72489.0|0
0|2020-11-21|66250.0|0|6239.0|0|8.606823104195119|0|72489.0|0
0|2020-11-22|66250.0|0|6239.0|0|8.606823104195119|0|72489.0|0
0|2020-11-23|66250.0|0|6239.0|0|8.606823104195119|0|72489.0|0
0|2020-11-24|66250.0|0|6239.0|0|8.606823104195119|0|72489.0|0
0|2020-11-25|66250.0|0|6239.0|0|8.606823104195119|0|72489.0|0
0|2020-11-26|66250.0|0|6239.0|0|8.606823104195119|0|72489.0|0
0|2020-11-27|66250.0|0|6239.0|0|8.606823104195119|0|72489.0|0
0|2020-11-28|66250.0|0|6239.0|0|8.606823104195119|0|72489.0|0
0|2020-11-29|66250.0|0|6239.0|0|8.606823104195119|0|72489.0|0
0|2020-11-30|66250.0|0|6239.0|0|8.606823104195119|0|72489.0|0
