|dates|Keith_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Keith_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Keith_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Keith_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Keith_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Keith_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Keith_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Keith_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
