|dates|Orange_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Orange_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Orange_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Orange_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Orange_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Orange_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Orange_NewYork_UnitedStates.TotalPopulation.data|Orange_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|384940.0|0
