|dates|Martinsville_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Martinsville_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Martinsville_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Martinsville_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Martinsville_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Martinsville_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Martinsville_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Martinsville_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
