|dates|Okeechobee_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Okeechobee_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Okeechobee_Florida_UnitedStates.NYT_ConfirmedDeaths.data|Okeechobee_Florida_UnitedStates.NYT_ConfirmedDeaths.missing|Okeechobee_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Okeechobee_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Okeechobee_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Okeechobee_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
