|dates|Hickory_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Hickory_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Hickory_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Hickory_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Hickory_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Hickory_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Hickory_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Hickory_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
