|dates|Nueces_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Nueces_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Nueces_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Nueces_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Nueces_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Nueces_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Nueces_Texas_UnitedStates.TotalPopulation.data|Nueces_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|362294.0|0
