|dates|Costilla_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Costilla_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Costilla_Colorado_UnitedStates.NYT_ConfirmedDeaths.data|Costilla_Colorado_UnitedStates.NYT_ConfirmedDeaths.missing|Costilla_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Costilla_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Costilla_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Costilla_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
