|dates|Asotin_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Asotin_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Asotin_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Asotin_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Asotin_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Asotin_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Asotin_Washington_UnitedStates.TotalPopulation.data|Asotin_Washington_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|22582.0|0
