|dates|Cattaraugus_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Cattaraugus_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Cattaraugus_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Cattaraugus_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Cattaraugus_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Cattaraugus_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Cattaraugus_NewYork_UnitedStates.TotalPopulation.data|Cattaraugus_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|76117.0|0
