|dates|Slope_NorthDakota_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Slope_NorthDakota_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Slope_NorthDakota_UnitedStates.Male_Total_Population.data|Slope_NorthDakota_UnitedStates.Male_Total_Population.missing|Slope_NorthDakota_UnitedStates.Female_Total_Population.data|Slope_NorthDakota_UnitedStates.Female_Total_Population.missing|Slope_NorthDakota_UnitedStates.MaleAndFemale_Under18_Population.data|Slope_NorthDakota_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-05-28|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-05-29|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-05-30|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-05-31|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-06-01|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-06-02|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-06-03|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-06-04|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-06-05|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-06-06|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-06-07|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-06-08|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-06-09|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-06-10|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-06-11|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-06-12|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-06-13|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-06-14|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-06-15|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-06-16|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-06-17|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-06-18|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-06-19|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-06-20|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-06-21|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-06-22|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-06-23|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-06-24|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-06-25|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-06-26|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-06-27|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-06-28|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-06-29|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-06-30|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-07-01|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-07-02|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-07-03|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-07-04|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-07-05|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-07-06|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-07-07|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-07-08|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-07-09|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-07-10|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-07-11|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-07-12|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-07-13|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-07-14|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-07-15|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-07-16|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-07-17|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-07-18|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-07-19|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-07-20|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-07-21|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-07-22|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-07-23|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-07-24|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-07-25|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-07-26|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-07-27|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-07-28|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-07-29|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-07-30|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-07-31|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-08-01|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-08-02|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-08-03|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-08-04|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-08-05|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-08-06|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-08-07|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-08-08|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-08-09|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-08-10|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-08-11|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-08-12|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-08-13|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-08-14|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-08-15|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-08-16|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-08-17|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-08-18|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-08-19|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-08-20|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-08-21|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-08-22|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-08-23|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-08-24|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-08-25|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-08-26|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-08-27|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-08-28|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-08-29|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-08-30|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-08-31|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-09-01|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-09-02|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-09-03|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-09-04|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-09-05|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-09-06|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-09-07|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-09-08|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-09-09|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-09-10|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-09-11|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-09-12|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-09-13|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-09-14|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-09-15|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-09-16|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-09-17|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-09-18|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-09-19|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-09-20|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-09-21|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-09-22|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-09-23|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-09-24|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-09-25|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-09-26|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-09-27|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-09-28|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-09-29|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-09-30|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-10-01|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-10-02|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-10-03|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-10-04|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-10-05|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-10-06|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-10-07|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-10-08|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-10-09|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-10-10|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-10-11|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-10-12|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-10-13|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-10-14|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-10-15|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-10-16|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-10-17|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-10-18|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-10-19|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-10-20|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-10-21|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-10-22|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-10-23|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-10-24|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-10-25|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-10-26|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-10-27|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-10-28|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-10-29|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-10-30|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-10-31|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-11-01|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-11-02|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-11-03|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-11-04|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-11-05|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-11-06|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-11-07|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-11-08|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-11-09|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-11-10|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-11-11|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-11-12|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-11-13|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-11-14|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-11-15|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-11-16|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-11-17|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-11-18|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-11-19|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-11-20|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-11-21|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-11-22|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-11-23|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-11-24|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-11-25|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-11-26|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-11-27|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-11-28|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-11-29|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-11-30|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-12-01|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-12-02|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-12-03|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-12-04|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-12-05|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-12-06|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-12-07|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-12-08|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-12-09|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-12-10|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-12-11|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-12-12|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-12-13|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-12-14|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-12-15|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-12-16|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-12-17|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-12-18|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-12-19|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-12-20|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-12-21|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-12-22|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-12-23|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-12-24|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-12-25|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-12-26|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-12-27|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-12-28|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-12-29|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-12-30|175.0|0|399.0|0|364.0|0|155.0|0
0|2020-12-31|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-01-01|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-01-02|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-01-03|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-01-04|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-01-05|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-01-06|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-01-07|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-01-08|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-01-09|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-01-10|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-01-11|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-01-12|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-01-13|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-01-14|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-01-15|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-01-16|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-01-17|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-01-18|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-01-19|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-01-20|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-01-21|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-01-22|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-01-23|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-01-24|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-01-25|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-01-26|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-01-27|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-01-28|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-01-29|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-01-30|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-01-31|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-02-01|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-02-02|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-02-03|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-02-04|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-02-05|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-02-06|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-02-07|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-02-08|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-02-09|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-02-10|175.0|0|399.0|0|364.0|0|155.0|0
