|dates|Gunnison_Colorado_UnitedStates.BLS_EmployedPopulation.data|Gunnison_Colorado_UnitedStates.BLS_EmployedPopulation.missing|Gunnison_Colorado_UnitedStates.BLS_UnemployedPopulation.data|Gunnison_Colorado_UnitedStates.BLS_UnemployedPopulation.missing|Gunnison_Colorado_UnitedStates.BLS_UnemploymentRate.data|Gunnison_Colorado_UnitedStates.BLS_UnemploymentRate.missing|Gunnison_Colorado_UnitedStates.BLS_LaborForcePopulation.data|Gunnison_Colorado_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|11387.5|0|253.0|0|2.1734461578110906|0|11640.5|0
0|2020-01-02|11387.5|0|253.0|0|2.1734461578110906|0|11640.5|0
0|2020-01-03|11387.5|0|253.0|0|2.1734461578110906|0|11640.5|0
0|2020-01-04|11387.5|0|253.0|0|2.1734461578110906|0|11640.5|0
0|2020-01-05|11387.5|0|253.0|0|2.1734461578110906|0|11640.5|0
0|2020-01-06|11387.5|0|253.0|0|2.1734461578110906|0|11640.5|0
0|2020-01-07|11387.5|0|253.0|0|2.1734461578110906|0|11640.5|0
0|2020-01-08|11387.5|0|253.0|0|2.1734461578110906|0|11640.5|0
0|2020-01-09|11387.5|0|253.0|0|2.1734461578110906|0|11640.5|0
0|2020-01-10|11387.5|0|253.0|0|2.1734461578110906|0|11640.5|0
0|2020-01-11|11387.5|0|253.0|0|2.1734461578110906|0|11640.5|0
0|2020-01-12|11387.5|0|253.0|0|2.1734461578110906|0|11640.5|0
0|2020-01-13|11387.5|0|253.0|0|2.1734461578110906|0|11640.5|0
0|2020-01-14|11387.5|0|253.0|0|2.1734461578110906|0|11640.5|0
0|2020-01-15|11387.5|0|253.0|0|2.1734461578110906|0|11640.5|0
0|2020-01-16|11387.5|0|253.0|0|2.1734461578110906|0|11640.5|0
0|2020-01-17|11387.5|0|253.0|0|2.1734461578110906|0|11640.5|0
0|2020-01-18|11387.5|0|253.0|0|2.1734461578110906|0|11640.5|0
0|2020-01-19|11387.5|0|253.0|0|2.1734461578110906|0|11640.5|0
0|2020-01-20|11387.5|0|253.0|0|2.1734461578110906|0|11640.5|0
0|2020-01-21|11387.5|0|253.0|0|2.1734461578110906|0|11640.5|0
0|2020-01-22|11387.5|0|253.0|0|2.1734461578110906|0|11640.5|0
0|2020-01-23|11387.5|0|253.0|0|2.1734461578110906|0|11640.5|0
0|2020-01-24|11387.5|0|253.0|0|2.1734461578110906|0|11640.5|0
0|2020-01-25|11387.5|0|253.0|0|2.1734461578110906|0|11640.5|0
0|2020-01-26|11387.5|0|253.0|0|2.1734461578110906|0|11640.5|0
0|2020-01-27|11387.5|0|253.0|0|2.1734461578110906|0|11640.5|0
0|2020-01-28|11387.5|0|253.0|0|2.1734461578110906|0|11640.5|0
0|2020-01-29|11387.5|0|253.0|0|2.1734461578110906|0|11640.5|0
0|2020-01-30|11387.5|0|253.0|0|2.1734461578110906|0|11640.5|0
0|2020-01-31|11387.5|0|253.0|0|2.1734461578110906|0|11640.5|0
0|2020-02-01|11689.0|0|263.0|0|2.2004685408299864|0|11952.0|0
0|2020-02-02|11689.0|0|263.0|0|2.2004685408299864|0|11952.0|0
0|2020-02-03|11689.0|0|263.0|0|2.2004685408299864|0|11952.0|0
0|2020-02-04|11689.0|0|263.0|0|2.2004685408299864|0|11952.0|0
0|2020-02-05|11689.0|0|263.0|0|2.2004685408299864|0|11952.0|0
0|2020-02-06|11689.0|0|263.0|0|2.2004685408299864|0|11952.0|0
0|2020-02-07|11689.0|0|263.0|0|2.2004685408299864|0|11952.0|0
0|2020-02-08|11689.0|0|263.0|0|2.2004685408299864|0|11952.0|0
0|2020-02-09|11689.0|0|263.0|0|2.2004685408299864|0|11952.0|0
0|2020-02-10|11689.0|0|263.0|0|2.2004685408299864|0|11952.0|0
0|2020-02-11|11689.0|0|263.0|0|2.2004685408299864|0|11952.0|0
0|2020-02-12|11689.0|0|263.0|0|2.2004685408299864|0|11952.0|0
0|2020-02-13|11689.0|0|263.0|0|2.2004685408299864|0|11952.0|0
0|2020-02-14|11689.0|0|263.0|0|2.2004685408299864|0|11952.0|0
0|2020-02-15|11689.0|0|263.0|0|2.2004685408299864|0|11952.0|0
0|2020-02-16|11689.0|0|263.0|0|2.2004685408299864|0|11952.0|0
0|2020-02-17|11689.0|0|263.0|0|2.2004685408299864|0|11952.0|0
0|2020-02-18|11689.0|0|263.0|0|2.2004685408299864|0|11952.0|0
0|2020-02-19|11689.0|0|263.0|0|2.2004685408299864|0|11952.0|0
