|dates|Grant_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Grant_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Grant_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Grant_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Grant_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Grant_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Grant_Washington_UnitedStates.TotalPopulation.data|Grant_Washington_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|97733.0|0
