|dates|McDonald_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|McDonald_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|McDonald_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|McDonald_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|McDonald_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|McDonald_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|McDonald_Missouri_UnitedStates.TotalPopulation.data|McDonald_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|22837.0|0
