|dates|Morris_NewJersey_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Morris_NewJersey_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Morris_NewJersey_UnitedStates.Male_Total_Population.data|Morris_NewJersey_UnitedStates.Male_Total_Population.missing|Morris_NewJersey_UnitedStates.Female_Total_Population.data|Morris_NewJersey_UnitedStates.Female_Total_Population.missing|Morris_NewJersey_UnitedStates.MaleAndFemale_Under18_Population.data|Morris_NewJersey_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-06-01|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-06-02|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-06-03|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-06-04|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-06-05|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-06-06|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-06-07|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-06-08|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-06-09|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-06-10|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-06-11|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-06-12|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-06-13|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-06-14|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-06-15|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-06-16|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-06-17|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-06-18|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-06-19|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-06-20|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-06-21|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-06-22|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-06-23|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-06-24|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-06-25|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-06-26|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-06-27|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-06-28|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-06-29|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-06-30|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-07-01|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-07-02|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-07-03|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-07-04|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-07-05|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-07-06|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-07-07|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-07-08|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-07-09|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-07-10|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-07-11|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-07-12|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-07-13|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-07-14|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-07-15|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-07-16|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-07-17|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-07-18|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-07-19|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-07-20|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-07-21|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-07-22|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-07-23|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-07-24|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-07-25|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-07-26|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-07-27|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-07-28|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-07-29|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-07-30|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-07-31|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-08-01|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-08-02|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-08-03|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-08-04|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-08-05|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-08-06|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-08-07|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-08-08|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-08-09|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-08-10|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-08-11|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-08-12|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-08-13|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-08-14|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-08-15|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-08-16|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-08-17|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-08-18|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-08-19|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-08-20|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-08-21|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-08-22|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-08-23|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-08-24|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-08-25|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-08-26|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-08-27|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-08-28|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-08-29|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-08-30|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-08-31|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-09-01|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-09-02|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-09-03|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-09-04|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-09-05|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-09-06|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-09-07|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-09-08|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-09-09|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-09-10|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-09-11|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-09-12|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-09-13|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-09-14|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-09-15|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-09-16|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-09-17|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-09-18|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-09-19|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-09-20|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-09-21|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-09-22|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-09-23|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-09-24|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-09-25|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-09-26|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-09-27|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-09-28|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-09-29|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-09-30|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-10-01|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-10-02|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-10-03|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-10-04|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-10-05|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-10-06|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-10-07|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-10-08|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-10-09|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-10-10|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-10-11|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-10-12|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-10-13|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-10-14|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-10-15|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-10-16|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-10-17|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-10-18|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-10-19|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-10-20|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-10-21|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-10-22|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-10-23|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-10-24|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-10-25|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-10-26|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-10-27|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-10-28|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-10-29|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-10-30|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-10-31|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-11-01|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-11-02|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-11-03|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-11-04|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-11-05|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-11-06|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-11-07|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-11-08|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-11-09|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-11-10|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-11-11|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-11-12|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-11-13|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-11-14|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-11-15|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-11-16|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-11-17|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-11-18|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-11-19|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-11-20|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-11-21|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-11-22|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-11-23|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-11-24|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-11-25|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-11-26|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-11-27|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-11-28|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-11-29|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-11-30|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-12-01|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-12-02|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-12-03|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-12-04|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-12-05|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-12-06|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-12-07|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-12-08|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-12-09|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-12-10|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-12-11|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-12-12|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-12-13|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-12-14|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-12-15|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-12-16|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-12-17|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-12-18|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-12-19|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-12-20|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-12-21|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-12-22|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-12-23|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-12-24|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-12-25|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-12-26|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-12-27|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-12-28|84336.0|0|242781.0|0|251447.0|0|104322.0|0
0|2020-12-29|84336.0|0|242781.0|0|251447.0|0|104322.0|0
