|dates|Yadkin_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Yadkin_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Yadkin_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Yadkin_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Yadkin_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Yadkin_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Yadkin_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Yadkin_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|17293.5|0|639.5|0|3.5660514135950483|0|17933.0|0
0|2020-01-02|17293.5|0|639.5|0|3.5660514135950483|0|17933.0|0
0|2020-01-03|17293.5|0|639.5|0|3.5660514135950483|0|17933.0|0
0|2020-01-04|17293.5|0|639.5|0|3.5660514135950483|0|17933.0|0
0|2020-01-05|17293.5|0|639.5|0|3.5660514135950483|0|17933.0|0
0|2020-01-06|17293.5|0|639.5|0|3.5660514135950483|0|17933.0|0
0|2020-01-07|17293.5|0|639.5|0|3.5660514135950483|0|17933.0|0
0|2020-01-08|17293.5|0|639.5|0|3.5660514135950483|0|17933.0|0
0|2020-01-09|17293.5|0|639.5|0|3.5660514135950483|0|17933.0|0
0|2020-01-10|17293.5|0|639.5|0|3.5660514135950483|0|17933.0|0
0|2020-01-11|17293.5|0|639.5|0|3.5660514135950483|0|17933.0|0
0|2020-01-12|17293.5|0|639.5|0|3.5660514135950483|0|17933.0|0
0|2020-01-13|17293.5|0|639.5|0|3.5660514135950483|0|17933.0|0
0|2020-01-14|17293.5|0|639.5|0|3.5660514135950483|0|17933.0|0
0|2020-01-15|17293.5|0|639.5|0|3.5660514135950483|0|17933.0|0
0|2020-01-16|17293.5|0|639.5|0|3.5660514135950483|0|17933.0|0
0|2020-01-17|17293.5|0|639.5|0|3.5660514135950483|0|17933.0|0
0|2020-01-18|17293.5|0|639.5|0|3.5660514135950483|0|17933.0|0
0|2020-01-19|17293.5|0|639.5|0|3.5660514135950483|0|17933.0|0
0|2020-01-20|17293.5|0|639.5|0|3.5660514135950483|0|17933.0|0
0|2020-01-21|17293.5|0|639.5|0|3.5660514135950483|0|17933.0|0
0|2020-01-22|17293.5|0|639.5|0|3.5660514135950483|0|17933.0|0
0|2020-01-23|17293.5|0|639.5|0|3.5660514135950483|0|17933.0|0
0|2020-01-24|17293.5|0|639.5|0|3.5660514135950483|0|17933.0|0
0|2020-01-25|17293.5|0|639.5|0|3.5660514135950483|0|17933.0|0
0|2020-01-26|17293.5|0|639.5|0|3.5660514135950483|0|17933.0|0
0|2020-01-27|17293.5|0|639.5|0|3.5660514135950483|0|17933.0|0
0|2020-01-28|17293.5|0|639.5|0|3.5660514135950483|0|17933.0|0
0|2020-01-29|17293.5|0|639.5|0|3.5660514135950483|0|17933.0|0
0|2020-01-30|17293.5|0|639.5|0|3.5660514135950483|0|17933.0|0
0|2020-01-31|17293.5|0|639.5|0|3.5660514135950483|0|17933.0|0
0|2020-02-01|17427.0|0|586.0|0|3.2532060178759785|0|18013.0|0
0|2020-02-02|17427.0|0|586.0|0|3.2532060178759785|0|18013.0|0
0|2020-02-03|17427.0|0|586.0|0|3.2532060178759785|0|18013.0|0
0|2020-02-04|17427.0|0|586.0|0|3.2532060178759785|0|18013.0|0
0|2020-02-05|17427.0|0|586.0|0|3.2532060178759785|0|18013.0|0
0|2020-02-06|17427.0|0|586.0|0|3.2532060178759785|0|18013.0|0
0|2020-02-07|17427.0|0|586.0|0|3.2532060178759785|0|18013.0|0
0|2020-02-08|17427.0|0|586.0|0|3.2532060178759785|0|18013.0|0
0|2020-02-09|17427.0|0|586.0|0|3.2532060178759785|0|18013.0|0
0|2020-02-10|17427.0|0|586.0|0|3.2532060178759785|0|18013.0|0
0|2020-02-11|17427.0|0|586.0|0|3.2532060178759785|0|18013.0|0
0|2020-02-12|17427.0|0|586.0|0|3.2532060178759785|0|18013.0|0
0|2020-02-13|17427.0|0|586.0|0|3.2532060178759785|0|18013.0|0
0|2020-02-14|17427.0|0|586.0|0|3.2532060178759785|0|18013.0|0
0|2020-02-15|17427.0|0|586.0|0|3.2532060178759785|0|18013.0|0
0|2020-02-16|17427.0|0|586.0|0|3.2532060178759785|0|18013.0|0
0|2020-02-17|17427.0|0|586.0|0|3.2532060178759785|0|18013.0|0
0|2020-02-18|17427.0|0|586.0|0|3.2532060178759785|0|18013.0|0
0|2020-02-19|17427.0|0|586.0|0|3.2532060178759785|0|18013.0|0
0|2020-02-20|17427.0|0|586.0|0|3.2532060178759785|0|18013.0|0
0|2020-02-21|17427.0|0|586.0|0|3.2532060178759785|0|18013.0|0
0|2020-02-22|17427.0|0|586.0|0|3.2532060178759785|0|18013.0|0
0|2020-02-23|17427.0|0|586.0|0|3.2532060178759785|0|18013.0|0
0|2020-02-24|17427.0|0|586.0|0|3.2532060178759785|0|18013.0|0
0|2020-02-25|17427.0|0|586.0|0|3.2532060178759785|0|18013.0|0
0|2020-02-26|17427.0|0|586.0|0|3.2532060178759785|0|18013.0|0
0|2020-02-27|17427.0|0|586.0|0|3.2532060178759785|0|18013.0|0
0|2020-02-28|17427.0|0|586.0|0|3.2532060178759785|0|18013.0|0
0|2020-02-29|17427.0|0|586.0|0|3.2532060178759785|0|18013.0|0
0|2020-03-01|16672.0|0|648.5|0|3.74411824139026|0|17320.5|0
0|2020-03-02|16672.0|0|648.5|0|3.74411824139026|0|17320.5|0
0|2020-03-03|16672.0|0|648.5|0|3.74411824139026|0|17320.5|0
0|2020-03-04|16672.0|0|648.5|0|3.74411824139026|0|17320.5|0
0|2020-03-05|16672.0|0|648.5|0|3.74411824139026|0|17320.5|0
0|2020-03-06|16672.0|0|648.5|0|3.74411824139026|0|17320.5|0
0|2020-03-07|16672.0|0|648.5|0|3.74411824139026|0|17320.5|0
0|2020-03-08|16672.0|0|648.5|0|3.74411824139026|0|17320.5|0
0|2020-03-09|16672.0|0|648.5|0|3.74411824139026|0|17320.5|0
0|2020-03-10|16672.0|0|648.5|0|3.74411824139026|0|17320.5|0
0|2020-03-11|16672.0|0|648.5|0|3.74411824139026|0|17320.5|0
0|2020-03-12|16672.0|0|648.5|0|3.74411824139026|0|17320.5|0
0|2020-03-13|16672.0|0|648.5|0|3.74411824139026|0|17320.5|0
0|2020-03-14|16672.0|0|648.5|0|3.74411824139026|0|17320.5|0
0|2020-03-15|16672.0|0|648.5|0|3.74411824139026|0|17320.5|0
0|2020-03-16|16672.0|0|648.5|0|3.74411824139026|0|17320.5|0
0|2020-03-17|16672.0|0|648.5|0|3.74411824139026|0|17320.5|0
0|2020-03-18|16672.0|0|648.5|0|3.74411824139026|0|17320.5|0
0|2020-03-19|16672.0|0|648.5|0|3.74411824139026|0|17320.5|0
0|2020-03-20|16672.0|0|648.5|0|3.74411824139026|0|17320.5|0
0|2020-03-21|16672.0|0|648.5|0|3.74411824139026|0|17320.5|0
0|2020-03-22|16672.0|0|648.5|0|3.74411824139026|0|17320.5|0
0|2020-03-23|16672.0|0|648.5|0|3.74411824139026|0|17320.5|0
0|2020-03-24|16672.0|0|648.5|0|3.74411824139026|0|17320.5|0
0|2020-03-25|16672.0|0|648.5|0|3.74411824139026|0|17320.5|0
0|2020-03-26|16672.0|0|648.5|0|3.74411824139026|0|17320.5|0
0|2020-03-27|16672.0|0|648.5|0|3.74411824139026|0|17320.5|0
0|2020-03-28|16672.0|0|648.5|0|3.74411824139026|0|17320.5|0
0|2020-03-29|16672.0|0|648.5|0|3.74411824139026|0|17320.5|0
0|2020-03-30|16672.0|0|648.5|0|3.74411824139026|0|17320.5|0
0|2020-03-31|16672.0|0|648.5|0|3.74411824139026|0|17320.5|0
0|2020-04-01|14252.5|0|2630.0|0|15.57826151340145|0|16882.5|0
0|2020-04-02|14252.5|0|2630.0|0|15.57826151340145|0|16882.5|0
0|2020-04-03|14252.5|0|2630.0|0|15.57826151340145|0|16882.5|0
0|2020-04-04|14252.5|0|2630.0|0|15.57826151340145|0|16882.5|0
0|2020-04-05|14252.5|0|2630.0|0|15.57826151340145|0|16882.5|0
0|2020-04-06|14252.5|0|2630.0|0|15.57826151340145|0|16882.5|0
0|2020-04-07|14252.5|0|2630.0|0|15.57826151340145|0|16882.5|0
0|2020-04-08|14252.5|0|2630.0|0|15.57826151340145|0|16882.5|0
0|2020-04-09|14252.5|0|2630.0|0|15.57826151340145|0|16882.5|0
0|2020-04-10|14252.5|0|2630.0|0|15.57826151340145|0|16882.5|0
0|2020-04-11|14252.5|0|2630.0|0|15.57826151340145|0|16882.5|0
0|2020-04-12|14252.5|0|2630.0|0|15.57826151340145|0|16882.5|0
0|2020-04-13|14252.5|0|2630.0|0|15.57826151340145|0|16882.5|0
0|2020-04-14|14252.5|0|2630.0|0|15.57826151340145|0|16882.5|0
0|2020-04-15|14252.5|0|2630.0|0|15.57826151340145|0|16882.5|0
0|2020-04-16|14252.5|0|2630.0|0|15.57826151340145|0|16882.5|0
0|2020-04-17|14252.5|0|2630.0|0|15.57826151340145|0|16882.5|0
0|2020-04-18|14252.5|0|2630.0|0|15.57826151340145|0|16882.5|0
0|2020-04-19|14252.5|0|2630.0|0|15.57826151340145|0|16882.5|0
0|2020-04-20|14252.5|0|2630.0|0|15.57826151340145|0|16882.5|0
0|2020-04-21|14252.5|0|2630.0|0|15.57826151340145|0|16882.5|0
0|2020-04-22|14252.5|0|2630.0|0|15.57826151340145|0|16882.5|0
0|2020-04-23|14252.5|0|2630.0|0|15.57826151340145|0|16882.5|0
0|2020-04-24|14252.5|0|2630.0|0|15.57826151340145|0|16882.5|0
0|2020-04-25|14252.5|0|2630.0|0|15.57826151340145|0|16882.5|0
0|2020-04-26|14252.5|0|2630.0|0|15.57826151340145|0|16882.5|0
0|2020-04-27|14252.5|0|2630.0|0|15.57826151340145|0|16882.5|0
0|2020-04-28|14252.5|0|2630.0|0|15.57826151340145|0|16882.5|0
0|2020-04-29|14252.5|0|2630.0|0|15.57826151340145|0|16882.5|0
0|2020-04-30|14252.5|0|2630.0|0|15.57826151340145|0|16882.5|0
0|2020-05-01|14511.0|0|2522.0|0|14.806551987318734|0|17033.0|0
0|2020-05-02|14511.0|0|2522.0|0|14.806551987318734|0|17033.0|0
0|2020-05-03|14511.0|0|2522.0|0|14.806551987318734|0|17033.0|0
0|2020-05-04|14511.0|0|2522.0|0|14.806551987318734|0|17033.0|0
0|2020-05-05|14511.0|0|2522.0|0|14.806551987318734|0|17033.0|0
0|2020-05-06|14511.0|0|2522.0|0|14.806551987318734|0|17033.0|0
0|2020-05-07|14511.0|0|2522.0|0|14.806551987318734|0|17033.0|0
0|2020-05-08|14511.0|0|2522.0|0|14.806551987318734|0|17033.0|0
0|2020-05-09|14511.0|0|2522.0|0|14.806551987318734|0|17033.0|0
0|2020-05-10|14511.0|0|2522.0|0|14.806551987318734|0|17033.0|0
0|2020-05-11|14511.0|0|2522.0|0|14.806551987318734|0|17033.0|0
0|2020-05-12|14511.0|0|2522.0|0|14.806551987318734|0|17033.0|0
0|2020-05-13|14511.0|0|2522.0|0|14.806551987318734|0|17033.0|0
0|2020-05-14|14511.0|0|2522.0|0|14.806551987318734|0|17033.0|0
0|2020-05-15|14511.0|0|2522.0|0|14.806551987318734|0|17033.0|0
0|2020-05-16|14511.0|0|2522.0|0|14.806551987318734|0|17033.0|0
0|2020-05-17|14511.0|0|2522.0|0|14.806551987318734|0|17033.0|0
0|2020-05-18|14511.0|0|2522.0|0|14.806551987318734|0|17033.0|0
0|2020-05-19|14511.0|0|2522.0|0|14.806551987318734|0|17033.0|0
0|2020-05-20|14511.0|0|2522.0|0|14.806551987318734|0|17033.0|0
0|2020-05-21|14511.0|0|2522.0|0|14.806551987318734|0|17033.0|0
0|2020-05-22|14511.0|0|2522.0|0|14.806551987318734|0|17033.0|0
0|2020-05-23|14511.0|0|2522.0|0|14.806551987318734|0|17033.0|0
0|2020-05-24|14511.0|0|2522.0|0|14.806551987318734|0|17033.0|0
0|2020-05-25|14511.0|0|2522.0|0|14.806551987318734|0|17033.0|0
0|2020-05-26|14511.0|0|2522.0|0|14.806551987318734|0|17033.0|0
0|2020-05-27|14511.0|0|2522.0|0|14.806551987318734|0|17033.0|0
0|2020-05-28|14511.0|0|2522.0|0|14.806551987318734|0|17033.0|0
0|2020-05-29|14511.0|0|2522.0|0|14.806551987318734|0|17033.0|0
0|2020-05-30|14511.0|0|2522.0|0|14.806551987318734|0|17033.0|0
0|2020-05-31|14511.0|0|2522.0|0|14.806551987318734|0|17033.0|0
0|2020-06-01|15340.0|0|1457.0|0|8.674168006191582|0|16797.0|0
0|2020-06-02|15340.0|0|1457.0|0|8.674168006191582|0|16797.0|0
0|2020-06-03|15340.0|0|1457.0|0|8.674168006191582|0|16797.0|0
0|2020-06-04|15340.0|0|1457.0|0|8.674168006191582|0|16797.0|0
0|2020-06-05|15340.0|0|1457.0|0|8.674168006191582|0|16797.0|0
0|2020-06-06|15340.0|0|1457.0|0|8.674168006191582|0|16797.0|0
0|2020-06-07|15340.0|0|1457.0|0|8.674168006191582|0|16797.0|0
0|2020-06-08|15340.0|0|1457.0|0|8.674168006191582|0|16797.0|0
0|2020-06-09|15340.0|0|1457.0|0|8.674168006191582|0|16797.0|0
0|2020-06-10|15340.0|0|1457.0|0|8.674168006191582|0|16797.0|0
0|2020-06-11|15340.0|0|1457.0|0|8.674168006191582|0|16797.0|0
0|2020-06-12|15340.0|0|1457.0|0|8.674168006191582|0|16797.0|0
0|2020-06-13|15340.0|0|1457.0|0|8.674168006191582|0|16797.0|0
0|2020-06-14|15340.0|0|1457.0|0|8.674168006191582|0|16797.0|0
0|2020-06-15|15340.0|0|1457.0|0|8.674168006191582|0|16797.0|0
0|2020-06-16|15340.0|0|1457.0|0|8.674168006191582|0|16797.0|0
0|2020-06-17|15340.0|0|1457.0|0|8.674168006191582|0|16797.0|0
0|2020-06-18|15340.0|0|1457.0|0|8.674168006191582|0|16797.0|0
0|2020-06-19|15340.0|0|1457.0|0|8.674168006191582|0|16797.0|0
0|2020-06-20|15340.0|0|1457.0|0|8.674168006191582|0|16797.0|0
0|2020-06-21|15340.0|0|1457.0|0|8.674168006191582|0|16797.0|0
0|2020-06-22|15340.0|0|1457.0|0|8.674168006191582|0|16797.0|0
0|2020-06-23|15340.0|0|1457.0|0|8.674168006191582|0|16797.0|0
0|2020-06-24|15340.0|0|1457.0|0|8.674168006191582|0|16797.0|0
0|2020-06-25|15340.0|0|1457.0|0|8.674168006191582|0|16797.0|0
0|2020-06-26|15340.0|0|1457.0|0|8.674168006191582|0|16797.0|0
0|2020-06-27|15340.0|0|1457.0|0|8.674168006191582|0|16797.0|0
0|2020-06-28|15340.0|0|1457.0|0|8.674168006191582|0|16797.0|0
0|2020-06-29|15340.0|0|1457.0|0|8.674168006191582|0|16797.0|0
0|2020-06-30|15340.0|0|1457.0|0|8.674168006191582|0|16797.0|0
0|2020-07-01|15773.0|0|1431.0|0|8.317833062078586|0|17204.0|0
0|2020-07-02|15773.0|0|1431.0|0|8.317833062078586|0|17204.0|0
0|2020-07-03|15773.0|0|1431.0|0|8.317833062078586|0|17204.0|0
0|2020-07-04|15773.0|0|1431.0|0|8.317833062078586|0|17204.0|0
0|2020-07-05|15773.0|0|1431.0|0|8.317833062078586|0|17204.0|0
0|2020-07-06|15773.0|0|1431.0|0|8.317833062078586|0|17204.0|0
0|2020-07-07|15773.0|0|1431.0|0|8.317833062078586|0|17204.0|0
0|2020-07-08|15773.0|0|1431.0|0|8.317833062078586|0|17204.0|0
0|2020-07-09|15773.0|0|1431.0|0|8.317833062078586|0|17204.0|0
