|dates|Cheyenne_Nebraska_UnitedStates.BLS_EmployedPopulation.data|Cheyenne_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|Cheyenne_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|Cheyenne_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|Cheyenne_Nebraska_UnitedStates.BLS_UnemploymentRate.data|Cheyenne_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|Cheyenne_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|Cheyenne_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|4157.0|0|149.5|0|3.471496574944851|0|4306.5|0
0|2020-01-02|4157.0|0|149.5|0|3.471496574944851|0|4306.5|0
0|2020-01-03|4157.0|0|149.5|0|3.471496574944851|0|4306.5|0
0|2020-01-04|4157.0|0|149.5|0|3.471496574944851|0|4306.5|0
0|2020-01-05|4157.0|0|149.5|0|3.471496574944851|0|4306.5|0
0|2020-01-06|4157.0|0|149.5|0|3.471496574944851|0|4306.5|0
0|2020-01-07|4157.0|0|149.5|0|3.471496574944851|0|4306.5|0
0|2020-01-08|4157.0|0|149.5|0|3.471496574944851|0|4306.5|0
0|2020-01-09|4157.0|0|149.5|0|3.471496574944851|0|4306.5|0
0|2020-01-10|4157.0|0|149.5|0|3.471496574944851|0|4306.5|0
0|2020-01-11|4157.0|0|149.5|0|3.471496574944851|0|4306.5|0
0|2020-01-12|4157.0|0|149.5|0|3.471496574944851|0|4306.5|0
0|2020-01-13|4157.0|0|149.5|0|3.471496574944851|0|4306.5|0
0|2020-01-14|4157.0|0|149.5|0|3.471496574944851|0|4306.5|0
0|2020-01-15|4157.0|0|149.5|0|3.471496574944851|0|4306.5|0
0|2020-01-16|4157.0|0|149.5|0|3.471496574944851|0|4306.5|0
0|2020-01-17|4157.0|0|149.5|0|3.471496574944851|0|4306.5|0
0|2020-01-18|4157.0|0|149.5|0|3.471496574944851|0|4306.5|0
0|2020-01-19|4157.0|0|149.5|0|3.471496574944851|0|4306.5|0
0|2020-01-20|4157.0|0|149.5|0|3.471496574944851|0|4306.5|0
0|2020-01-21|4157.0|0|149.5|0|3.471496574944851|0|4306.5|0
0|2020-01-22|4157.0|0|149.5|0|3.471496574944851|0|4306.5|0
0|2020-01-23|4157.0|0|149.5|0|3.471496574944851|0|4306.5|0
0|2020-01-24|4157.0|0|149.5|0|3.471496574944851|0|4306.5|0
0|2020-01-25|4157.0|0|149.5|0|3.471496574944851|0|4306.5|0
0|2020-01-26|4157.0|0|149.5|0|3.471496574944851|0|4306.5|0
0|2020-01-27|4157.0|0|149.5|0|3.471496574944851|0|4306.5|0
0|2020-01-28|4157.0|0|149.5|0|3.471496574944851|0|4306.5|0
0|2020-01-29|4157.0|0|149.5|0|3.471496574944851|0|4306.5|0
0|2020-01-30|4157.0|0|149.5|0|3.471496574944851|0|4306.5|0
0|2020-01-31|4157.0|0|149.5|0|3.471496574944851|0|4306.5|0
0|2020-02-01|4121.5|0|143.5|0|3.364595545134818|0|4265.0|0
0|2020-02-02|4121.5|0|143.5|0|3.364595545134818|0|4265.0|0
0|2020-02-03|4121.5|0|143.5|0|3.364595545134818|0|4265.0|0
0|2020-02-04|4121.5|0|143.5|0|3.364595545134818|0|4265.0|0
0|2020-02-05|4121.5|0|143.5|0|3.364595545134818|0|4265.0|0
0|2020-02-06|4121.5|0|143.5|0|3.364595545134818|0|4265.0|0
