|dates|Suwannee_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Suwannee_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Suwannee_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Suwannee_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Suwannee_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Suwannee_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Suwannee_Florida_UnitedStates.TotalPopulation.data|Suwannee_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|44417.0|0
