|dates|Linn_Kansas_UnitedStates.BLS_EmployedPopulation.data|Linn_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Linn_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Linn_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Linn_Kansas_UnitedStates.BLS_UnemploymentRate.data|Linn_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Linn_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Linn_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-24|4141.5|0|292.5|0|6.596752368064952|0|4434.0|0
0|2020-03-25|4141.5|0|292.5|0|6.596752368064952|0|4434.0|0
0|2020-03-26|4141.5|0|292.5|0|6.596752368064952|0|4434.0|0
0|2020-03-27|4141.5|0|292.5|0|6.596752368064952|0|4434.0|0
0|2020-03-28|4141.5|0|292.5|0|6.596752368064952|0|4434.0|0
0|2020-03-29|4141.5|0|292.5|0|6.596752368064952|0|4434.0|0
0|2020-03-30|4141.5|0|292.5|0|6.596752368064952|0|4434.0|0
0|2020-03-31|4141.5|0|292.5|0|6.596752368064952|0|4434.0|0
0|2020-04-01|3717.0|0|436.0|0|10.498434866361666|0|4153.0|0
0|2020-04-02|3717.0|0|436.0|0|10.498434866361666|0|4153.0|0
0|2020-04-03|3717.0|0|436.0|0|10.498434866361666|0|4153.0|0
0|2020-04-04|3717.0|0|436.0|0|10.498434866361666|0|4153.0|0
0|2020-04-05|3717.0|0|436.0|0|10.498434866361666|0|4153.0|0
0|2020-04-06|3717.0|0|436.0|0|10.498434866361666|0|4153.0|0
0|2020-04-07|3717.0|0|436.0|0|10.498434866361666|0|4153.0|0
0|2020-04-08|3717.0|0|436.0|0|10.498434866361666|0|4153.0|0
0|2020-04-09|3717.0|0|436.0|0|10.498434866361666|0|4153.0|0
0|2020-04-10|3717.0|0|436.0|0|10.498434866361666|0|4153.0|0
0|2020-04-11|3717.0|0|436.0|0|10.498434866361666|0|4153.0|0
0|2020-04-12|3717.0|0|436.0|0|10.498434866361666|0|4153.0|0
0|2020-04-13|3717.0|0|436.0|0|10.498434866361666|0|4153.0|0
0|2020-04-14|3717.0|0|436.0|0|10.498434866361666|0|4153.0|0
0|2020-04-15|3717.0|0|436.0|0|10.498434866361666|0|4153.0|0
0|2020-04-16|3717.0|0|436.0|0|10.498434866361666|0|4153.0|0
0|2020-04-17|3717.0|0|436.0|0|10.498434866361666|0|4153.0|0
0|2020-04-18|3717.0|0|436.0|0|10.498434866361666|0|4153.0|0
0|2020-04-19|3717.0|0|436.0|0|10.498434866361666|0|4153.0|0
0|2020-04-20|3717.0|0|436.0|0|10.498434866361666|0|4153.0|0
0|2020-04-21|3717.0|0|436.0|0|10.498434866361666|0|4153.0|0
0|2020-04-22|3717.0|0|436.0|0|10.498434866361666|0|4153.0|0
0|2020-04-23|3717.0|0|436.0|0|10.498434866361666|0|4153.0|0
0|2020-04-24|3717.0|0|436.0|0|10.498434866361666|0|4153.0|0
0|2020-04-25|3717.0|0|436.0|0|10.498434866361666|0|4153.0|0
0|2020-04-26|3717.0|0|436.0|0|10.498434866361666|0|4153.0|0
0|2020-04-27|3717.0|0|436.0|0|10.498434866361666|0|4153.0|0
0|2020-04-28|3717.0|0|436.0|0|10.498434866361666|0|4153.0|0
0|2020-04-29|3717.0|0|436.0|0|10.498434866361666|0|4153.0|0
0|2020-04-30|3717.0|0|436.0|0|10.498434866361666|0|4153.0|0
0|2020-05-01|3856.0|0|393.0|0|9.249235114144504|0|4249.0|0
0|2020-05-02|3856.0|0|393.0|0|9.249235114144504|0|4249.0|0
0|2020-05-03|3856.0|0|393.0|0|9.249235114144504|0|4249.0|0
0|2020-05-04|3856.0|0|393.0|0|9.249235114144504|0|4249.0|0
0|2020-05-05|3856.0|0|393.0|0|9.249235114144504|0|4249.0|0
0|2020-05-06|3856.0|0|393.0|0|9.249235114144504|0|4249.0|0
0|2020-05-07|3856.0|0|393.0|0|9.249235114144504|0|4249.0|0
0|2020-05-08|3856.0|0|393.0|0|9.249235114144504|0|4249.0|0
0|2020-05-09|3856.0|0|393.0|0|9.249235114144504|0|4249.0|0
0|2020-05-10|3856.0|0|393.0|0|9.249235114144504|0|4249.0|0
0|2020-05-11|3856.0|0|393.0|0|9.249235114144504|0|4249.0|0
0|2020-05-12|3856.0|0|393.0|0|9.249235114144504|0|4249.0|0
0|2020-05-13|3856.0|0|393.0|0|9.249235114144504|0|4249.0|0
0|2020-05-14|3856.0|0|393.0|0|9.249235114144504|0|4249.0|0
0|2020-05-15|3856.0|0|393.0|0|9.249235114144504|0|4249.0|0
0|2020-05-16|3856.0|0|393.0|0|9.249235114144504|0|4249.0|0
0|2020-05-17|3856.0|0|393.0|0|9.249235114144504|0|4249.0|0
0|2020-05-18|3856.0|0|393.0|0|9.249235114144504|0|4249.0|0
0|2020-05-19|3856.0|0|393.0|0|9.249235114144504|0|4249.0|0
0|2020-05-20|3856.0|0|393.0|0|9.249235114144504|0|4249.0|0
0|2020-05-21|3856.0|0|393.0|0|9.249235114144504|0|4249.0|0
0|2020-05-22|3856.0|0|393.0|0|9.249235114144504|0|4249.0|0
0|2020-05-23|3856.0|0|393.0|0|9.249235114144504|0|4249.0|0
0|2020-05-24|3856.0|0|393.0|0|9.249235114144504|0|4249.0|0
0|2020-05-25|3856.0|0|393.0|0|9.249235114144504|0|4249.0|0
0|2020-05-26|3856.0|0|393.0|0|9.249235114144504|0|4249.0|0
0|2020-05-27|3856.0|0|393.0|0|9.249235114144504|0|4249.0|0
0|2020-05-28|3856.0|0|393.0|0|9.249235114144504|0|4249.0|0
0|2020-05-29|3856.0|0|393.0|0|9.249235114144504|0|4249.0|0
0|2020-05-30|3856.0|0|393.0|0|9.249235114144504|0|4249.0|0
0|2020-05-31|3856.0|0|393.0|0|9.249235114144504|0|4249.0|0
0|2020-06-01|4059.0|0|329.0|0|7.497721057429353|0|4388.0|0
0|2020-06-02|4059.0|0|329.0|0|7.497721057429353|0|4388.0|0
0|2020-06-03|4059.0|0|329.0|0|7.497721057429353|0|4388.0|0
0|2020-06-04|4059.0|0|329.0|0|7.497721057429353|0|4388.0|0
0|2020-06-05|4059.0|0|329.0|0|7.497721057429353|0|4388.0|0
0|2020-06-06|4059.0|0|329.0|0|7.497721057429353|0|4388.0|0
0|2020-06-07|4059.0|0|329.0|0|7.497721057429353|0|4388.0|0
0|2020-06-08|4059.0|0|329.0|0|7.497721057429353|0|4388.0|0
0|2020-06-09|4059.0|0|329.0|0|7.497721057429353|0|4388.0|0
0|2020-06-10|4059.0|0|329.0|0|7.497721057429353|0|4388.0|0
0|2020-06-11|4059.0|0|329.0|0|7.497721057429353|0|4388.0|0
0|2020-06-12|4059.0|0|329.0|0|7.497721057429353|0|4388.0|0
0|2020-06-13|4059.0|0|329.0|0|7.497721057429353|0|4388.0|0
0|2020-06-14|4059.0|0|329.0|0|7.497721057429353|0|4388.0|0
0|2020-06-15|4059.0|0|329.0|0|7.497721057429353|0|4388.0|0
0|2020-06-16|4059.0|0|329.0|0|7.497721057429353|0|4388.0|0
0|2020-06-17|4059.0|0|329.0|0|7.497721057429353|0|4388.0|0
0|2020-06-18|4059.0|0|329.0|0|7.497721057429353|0|4388.0|0
0|2020-06-19|4059.0|0|329.0|0|7.497721057429353|0|4388.0|0
0|2020-06-20|4059.0|0|329.0|0|7.497721057429353|0|4388.0|0
0|2020-06-21|4059.0|0|329.0|0|7.497721057429353|0|4388.0|0
0|2020-06-22|4059.0|0|329.0|0|7.497721057429353|0|4388.0|0
0|2020-06-23|4059.0|0|329.0|0|7.497721057429353|0|4388.0|0
0|2020-06-24|4059.0|0|329.0|0|7.497721057429353|0|4388.0|0
0|2020-06-25|4059.0|0|329.0|0|7.497721057429353|0|4388.0|0
0|2020-06-26|4059.0|0|329.0|0|7.497721057429353|0|4388.0|0
0|2020-06-27|4059.0|0|329.0|0|7.497721057429353|0|4388.0|0
0|2020-06-28|4059.0|0|329.0|0|7.497721057429353|0|4388.0|0
0|2020-06-29|4059.0|0|329.0|0|7.497721057429353|0|4388.0|0
0|2020-06-30|4059.0|0|329.0|0|7.497721057429353|0|4388.0|0
0|2020-07-01|4125.0|0|365.0|0|8.129175946547884|0|4490.0|0
0|2020-07-02|4125.0|0|365.0|0|8.129175946547884|0|4490.0|0
0|2020-07-03|4125.0|0|365.0|0|8.129175946547884|0|4490.0|0
0|2020-07-04|4125.0|0|365.0|0|8.129175946547884|0|4490.0|0
0|2020-07-05|4125.0|0|365.0|0|8.129175946547884|0|4490.0|0
0|2020-07-06|4125.0|0|365.0|0|8.129175946547884|0|4490.0|0
0|2020-07-07|4125.0|0|365.0|0|8.129175946547884|0|4490.0|0
0|2020-07-08|4125.0|0|365.0|0|8.129175946547884|0|4490.0|0
0|2020-07-09|4125.0|0|365.0|0|8.129175946547884|0|4490.0|0
0|2020-07-10|4125.0|0|365.0|0|8.129175946547884|0|4490.0|0
0|2020-07-11|4125.0|0|365.0|0|8.129175946547884|0|4490.0|0
0|2020-07-12|4125.0|0|365.0|0|8.129175946547884|0|4490.0|0
0|2020-07-13|4125.0|0|365.0|0|8.129175946547884|0|4490.0|0
0|2020-07-14|4125.0|0|365.0|0|8.129175946547884|0|4490.0|0
0|2020-07-15|4125.0|0|365.0|0|8.129175946547884|0|4490.0|0
0|2020-07-16|4125.0|0|365.0|0|8.129175946547884|0|4490.0|0
0|2020-07-17|4125.0|0|365.0|0|8.129175946547884|0|4490.0|0
0|2020-07-18|4125.0|0|365.0|0|8.129175946547884|0|4490.0|0
0|2020-07-19|4125.0|0|365.0|0|8.129175946547884|0|4490.0|0
0|2020-07-20|4125.0|0|365.0|0|8.129175946547884|0|4490.0|0
0|2020-07-21|4125.0|0|365.0|0|8.129175946547884|0|4490.0|0
0|2020-07-22|4125.0|0|365.0|0|8.129175946547884|0|4490.0|0
0|2020-07-23|4125.0|0|365.0|0|8.129175946547884|0|4490.0|0
0|2020-07-24|4125.0|0|365.0|0|8.129175946547884|0|4490.0|0
0|2020-07-25|4125.0|0|365.0|0|8.129175946547884|0|4490.0|0
0|2020-07-26|4125.0|0|365.0|0|8.129175946547884|0|4490.0|0
0|2020-07-27|4125.0|0|365.0|0|8.129175946547884|0|4490.0|0
0|2020-07-28|4125.0|0|365.0|0|8.129175946547884|0|4490.0|0
0|2020-07-29|4125.0|0|365.0|0|8.129175946547884|0|4490.0|0
0|2020-07-30|4125.0|0|365.0|0|8.129175946547884|0|4490.0|0
0|2020-07-31|4125.0|0|365.0|0|8.129175946547884|0|4490.0|0
0|2020-08-01|4125.0|0|335.0|0|7.511210762331839|0|4460.0|0
0|2020-08-02|4125.0|0|335.0|0|7.511210762331839|0|4460.0|0
0|2020-08-03|4125.0|0|335.0|0|7.511210762331839|0|4460.0|0
0|2020-08-04|4125.0|0|335.0|0|7.511210762331839|0|4460.0|0
0|2020-08-05|4125.0|0|335.0|0|7.511210762331839|0|4460.0|0
0|2020-08-06|4125.0|0|335.0|0|7.511210762331839|0|4460.0|0
0|2020-08-07|4125.0|0|335.0|0|7.511210762331839|0|4460.0|0
0|2020-08-08|4125.0|0|335.0|0|7.511210762331839|0|4460.0|0
0|2020-08-09|4125.0|0|335.0|0|7.511210762331839|0|4460.0|0
0|2020-08-10|4125.0|0|335.0|0|7.511210762331839|0|4460.0|0
0|2020-08-11|4125.0|0|335.0|0|7.511210762331839|0|4460.0|0
0|2020-08-12|4125.0|0|335.0|0|7.511210762331839|0|4460.0|0
0|2020-08-13|4125.0|0|335.0|0|7.511210762331839|0|4460.0|0
0|2020-08-14|4125.0|0|335.0|0|7.511210762331839|0|4460.0|0
0|2020-08-15|4125.0|0|335.0|0|7.511210762331839|0|4460.0|0
0|2020-08-16|4125.0|0|335.0|0|7.511210762331839|0|4460.0|0
0|2020-08-17|4125.0|0|335.0|0|7.511210762331839|0|4460.0|0
0|2020-08-18|4125.0|0|335.0|0|7.511210762331839|0|4460.0|0
0|2020-08-19|4125.0|0|335.0|0|7.511210762331839|0|4460.0|0
0|2020-08-20|4125.0|0|335.0|0|7.511210762331839|0|4460.0|0
0|2020-08-21|4125.0|0|335.0|0|7.511210762331839|0|4460.0|0
0|2020-08-22|4125.0|0|335.0|0|7.511210762331839|0|4460.0|0
0|2020-08-23|4125.0|0|335.0|0|7.511210762331839|0|4460.0|0
0|2020-08-24|4125.0|0|335.0|0|7.511210762331839|0|4460.0|0
0|2020-08-25|4125.0|0|335.0|0|7.511210762331839|0|4460.0|0
0|2020-08-26|4125.0|0|335.0|0|7.511210762331839|0|4460.0|0
0|2020-08-27|4125.0|0|335.0|0|7.511210762331839|0|4460.0|0
0|2020-08-28|4125.0|0|335.0|0|7.511210762331839|0|4460.0|0
0|2020-08-29|4125.0|0|335.0|0|7.511210762331839|0|4460.0|0
0|2020-08-30|4125.0|0|335.0|0|7.511210762331839|0|4460.0|0
0|2020-08-31|4125.0|0|335.0|0|7.511210762331839|0|4460.0|0
0|2020-09-01|3995.0|0|312.0|0|7.244021360575807|0|4307.0|0
0|2020-09-02|3995.0|0|312.0|0|7.244021360575807|0|4307.0|0
0|2020-09-03|3995.0|0|312.0|0|7.244021360575807|0|4307.0|0
0|2020-09-04|3995.0|0|312.0|0|7.244021360575807|0|4307.0|0
0|2020-09-05|3995.0|0|312.0|0|7.244021360575807|0|4307.0|0
0|2020-09-06|3995.0|0|312.0|0|7.244021360575807|0|4307.0|0
0|2020-09-07|3995.0|0|312.0|0|7.244021360575807|0|4307.0|0
0|2020-09-08|3995.0|0|312.0|0|7.244021360575807|0|4307.0|0
0|2020-09-09|3995.0|0|312.0|0|7.244021360575807|0|4307.0|0
0|2020-09-10|3995.0|0|312.0|0|7.244021360575807|0|4307.0|0
0|2020-09-11|3995.0|0|312.0|0|7.244021360575807|0|4307.0|0
0|2020-09-12|3995.0|0|312.0|0|7.244021360575807|0|4307.0|0
0|2020-09-13|3995.0|0|312.0|0|7.244021360575807|0|4307.0|0
0|2020-09-14|3995.0|0|312.0|0|7.244021360575807|0|4307.0|0
0|2020-09-15|3995.0|0|312.0|0|7.244021360575807|0|4307.0|0
0|2020-09-16|3995.0|0|312.0|0|7.244021360575807|0|4307.0|0
0|2020-09-17|3995.0|0|312.0|0|7.244021360575807|0|4307.0|0
0|2020-09-18|3995.0|0|312.0|0|7.244021360575807|0|4307.0|0
0|2020-09-19|3995.0|0|312.0|0|7.244021360575807|0|4307.0|0
0|2020-09-20|3995.0|0|312.0|0|7.244021360575807|0|4307.0|0
0|2020-09-21|3995.0|0|312.0|0|7.244021360575807|0|4307.0|0
0|2020-09-22|3995.0|0|312.0|0|7.244021360575807|0|4307.0|0
0|2020-09-23|3995.0|0|312.0|0|7.244021360575807|0|4307.0|0
0|2020-09-24|3995.0|0|312.0|0|7.244021360575807|0|4307.0|0
0|2020-09-25|3995.0|0|312.0|0|7.244021360575807|0|4307.0|0
0|2020-09-26|3995.0|0|312.0|0|7.244021360575807|0|4307.0|0
0|2020-09-27|3995.0|0|312.0|0|7.244021360575807|0|4307.0|0
0|2020-09-28|3995.0|0|312.0|0|7.244021360575807|0|4307.0|0
0|2020-09-29|3995.0|0|312.0|0|7.244021360575807|0|4307.0|0
0|2020-09-30|3995.0|0|312.0|0|7.244021360575807|0|4307.0|0
0|2020-10-01|4190.0|0|208.0|0|4.729422464756707|0|4398.0|0
0|2020-10-02|4190.0|0|208.0|0|4.729422464756707|0|4398.0|0
0|2020-10-03|4190.0|0|208.0|0|4.729422464756707|0|4398.0|0
0|2020-10-04|4190.0|0|208.0|0|4.729422464756707|0|4398.0|0
0|2020-10-05|4190.0|0|208.0|0|4.729422464756707|0|4398.0|0
0|2020-10-06|4190.0|0|208.0|0|4.729422464756707|0|4398.0|0
0|2020-10-07|4190.0|0|208.0|0|4.729422464756707|0|4398.0|0
0|2020-10-08|4190.0|0|208.0|0|4.729422464756707|0|4398.0|0
0|2020-10-09|4190.0|0|208.0|0|4.729422464756707|0|4398.0|0
0|2020-10-10|4190.0|0|208.0|0|4.729422464756707|0|4398.0|0
0|2020-10-11|4190.0|0|208.0|0|4.729422464756707|0|4398.0|0
0|2020-10-12|4190.0|0|208.0|0|4.729422464756707|0|4398.0|0
0|2020-10-13|4190.0|0|208.0|0|4.729422464756707|0|4398.0|0
0|2020-10-14|4190.0|0|208.0|0|4.729422464756707|0|4398.0|0
0|2020-10-15|4190.0|0|208.0|0|4.729422464756707|0|4398.0|0
0|2020-10-16|4190.0|0|208.0|0|4.729422464756707|0|4398.0|0
0|2020-10-17|4190.0|0|208.0|0|4.729422464756707|0|4398.0|0
0|2020-10-18|4190.0|0|208.0|0|4.729422464756707|0|4398.0|0
0|2020-10-19|4190.0|0|208.0|0|4.729422464756707|0|4398.0|0
0|2020-10-20|4190.0|0|208.0|0|4.729422464756707|0|4398.0|0
0|2020-10-21|4190.0|0|208.0|0|4.729422464756707|0|4398.0|0
0|2020-10-22|4190.0|0|208.0|0|4.729422464756707|0|4398.0|0
0|2020-10-23|4190.0|0|208.0|0|4.729422464756707|0|4398.0|0
0|2020-10-24|4190.0|0|208.0|0|4.729422464756707|0|4398.0|0
0|2020-10-25|4190.0|0|208.0|0|4.729422464756707|0|4398.0|0
0|2020-10-26|4190.0|0|208.0|0|4.729422464756707|0|4398.0|0
0|2020-10-27|4190.0|0|208.0|0|4.729422464756707|0|4398.0|0
0|2020-10-28|4190.0|0|208.0|0|4.729422464756707|0|4398.0|0
0|2020-10-29|4190.0|0|208.0|0|4.729422464756707|0|4398.0|0
0|2020-10-30|4190.0|0|208.0|0|4.729422464756707|0|4398.0|0
0|2020-10-31|4190.0|0|208.0|0|4.729422464756707|0|4398.0|0
0|2020-11-01|4220.0|0|198.0|0|4.481665912177456|0|4418.0|0
0|2020-11-02|4220.0|0|198.0|0|4.481665912177456|0|4418.0|0
0|2020-11-03|4220.0|0|198.0|0|4.481665912177456|0|4418.0|0
0|2020-11-04|4220.0|0|198.0|0|4.481665912177456|0|4418.0|0
0|2020-11-05|4220.0|0|198.0|0|4.481665912177456|0|4418.0|0
0|2020-11-06|4220.0|0|198.0|0|4.481665912177456|0|4418.0|0
0|2020-11-07|4220.0|0|198.0|0|4.481665912177456|0|4418.0|0
0|2020-11-08|4220.0|0|198.0|0|4.481665912177456|0|4418.0|0
0|2020-11-09|4220.0|0|198.0|0|4.481665912177456|0|4418.0|0
0|2020-11-10|4220.0|0|198.0|0|4.481665912177456|0|4418.0|0
0|2020-11-11|4220.0|0|198.0|0|4.481665912177456|0|4418.0|0
0|2020-11-12|4220.0|0|198.0|0|4.481665912177456|0|4418.0|0
0|2020-11-13|4220.0|0|198.0|0|4.481665912177456|0|4418.0|0
0|2020-11-14|4220.0|0|198.0|0|4.481665912177456|0|4418.0|0
0|2020-11-15|4220.0|0|198.0|0|4.481665912177456|0|4418.0|0
0|2020-11-16|4220.0|0|198.0|0|4.481665912177456|0|4418.0|0
0|2020-11-17|4220.0|0|198.0|0|4.481665912177456|0|4418.0|0
0|2020-11-18|4220.0|0|198.0|0|4.481665912177456|0|4418.0|0
0|2020-11-19|4220.0|0|198.0|0|4.481665912177456|0|4418.0|0
0|2020-11-20|4220.0|0|198.0|0|4.481665912177456|0|4418.0|0
0|2020-11-21|4220.0|0|198.0|0|4.481665912177456|0|4418.0|0
0|2020-11-22|4220.0|0|198.0|0|4.481665912177456|0|4418.0|0
0|2020-11-23|4220.0|0|198.0|0|4.481665912177456|0|4418.0|0
0|2020-11-24|4220.0|0|198.0|0|4.481665912177456|0|4418.0|0
0|2020-11-25|4220.0|0|198.0|0|4.481665912177456|0|4418.0|0
0|2020-11-26|4220.0|0|198.0|0|4.481665912177456|0|4418.0|0
0|2020-11-27|4220.0|0|198.0|0|4.481665912177456|0|4418.0|0
0|2020-11-28|4220.0|0|198.0|0|4.481665912177456|0|4418.0|0
0|2020-11-29|4220.0|0|198.0|0|4.481665912177456|0|4418.0|0
0|2020-11-30|4220.0|0|198.0|0|4.481665912177456|0|4418.0|0
0|2020-12-01|4221.0|0|173.0|0|3.937187073281748|0|4394.0|0
0|2020-12-02|4221.0|0|173.0|0|3.937187073281748|0|4394.0|0
0|2020-12-03|4221.0|0|173.0|0|3.937187073281748|0|4394.0|0
0|2020-12-04|4221.0|0|173.0|0|3.937187073281748|0|4394.0|0
0|2020-12-05|4221.0|0|173.0|0|3.937187073281748|0|4394.0|0
0|2020-12-06|4221.0|0|173.0|0|3.937187073281748|0|4394.0|0
0|2020-12-07|4221.0|0|173.0|0|3.937187073281748|0|4394.0|0
0|2020-12-08|4221.0|0|173.0|0|3.937187073281748|0|4394.0|0
0|2020-12-09|4221.0|0|173.0|0|3.937187073281748|0|4394.0|0
