|dates|Jefferson_Indiana_UnitedStates.BLS_EmployedPopulation.data|Jefferson_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Jefferson_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Jefferson_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Jefferson_Indiana_UnitedStates.BLS_UnemploymentRate.data|Jefferson_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Jefferson_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Jefferson_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-04-29|11804.0|0|3267.0|0|21.67739366996218|0|15071.0|0
0|2020-04-30|11804.0|0|3267.0|0|21.67739366996218|0|15071.0|0
0|2020-05-01|12487.0|0|2201.0|0|14.985021786492375|0|14688.0|0
0|2020-05-02|12487.0|0|2201.0|0|14.985021786492375|0|14688.0|0
0|2020-05-03|12487.0|0|2201.0|0|14.985021786492375|0|14688.0|0
0|2020-05-04|12487.0|0|2201.0|0|14.985021786492375|0|14688.0|0
0|2020-05-05|12487.0|0|2201.0|0|14.985021786492375|0|14688.0|0
0|2020-05-06|12487.0|0|2201.0|0|14.985021786492375|0|14688.0|0
0|2020-05-07|12487.0|0|2201.0|0|14.985021786492375|0|14688.0|0
0|2020-05-08|12487.0|0|2201.0|0|14.985021786492375|0|14688.0|0
0|2020-05-09|12487.0|0|2201.0|0|14.985021786492375|0|14688.0|0
0|2020-05-10|12487.0|0|2201.0|0|14.985021786492375|0|14688.0|0
0|2020-05-11|12487.0|0|2201.0|0|14.985021786492375|0|14688.0|0
0|2020-05-12|12487.0|0|2201.0|0|14.985021786492375|0|14688.0|0
0|2020-05-13|12487.0|0|2201.0|0|14.985021786492375|0|14688.0|0
0|2020-05-14|12487.0|0|2201.0|0|14.985021786492375|0|14688.0|0
0|2020-05-15|12487.0|0|2201.0|0|14.985021786492375|0|14688.0|0
0|2020-05-16|12487.0|0|2201.0|0|14.985021786492375|0|14688.0|0
0|2020-05-17|12487.0|0|2201.0|0|14.985021786492375|0|14688.0|0
0|2020-05-18|12487.0|0|2201.0|0|14.985021786492375|0|14688.0|0
0|2020-05-19|12487.0|0|2201.0|0|14.985021786492375|0|14688.0|0
0|2020-05-20|12487.0|0|2201.0|0|14.985021786492375|0|14688.0|0
0|2020-05-21|12487.0|0|2201.0|0|14.985021786492375|0|14688.0|0
0|2020-05-22|12487.0|0|2201.0|0|14.985021786492375|0|14688.0|0
0|2020-05-23|12487.0|0|2201.0|0|14.985021786492375|0|14688.0|0
0|2020-05-24|12487.0|0|2201.0|0|14.985021786492375|0|14688.0|0
0|2020-05-25|12487.0|0|2201.0|0|14.985021786492375|0|14688.0|0
0|2020-05-26|12487.0|0|2201.0|0|14.985021786492375|0|14688.0|0
0|2020-05-27|12487.0|0|2201.0|0|14.985021786492375|0|14688.0|0
0|2020-05-28|12487.0|0|2201.0|0|14.985021786492375|0|14688.0|0
0|2020-05-29|12487.0|0|2201.0|0|14.985021786492375|0|14688.0|0
0|2020-05-30|12487.0|0|2201.0|0|14.985021786492375|0|14688.0|0
0|2020-05-31|12487.0|0|2201.0|0|14.985021786492375|0|14688.0|0
0|2020-06-01|13588.0|0|1404.0|0|9.364994663820704|0|14992.0|0
0|2020-06-02|13588.0|0|1404.0|0|9.364994663820704|0|14992.0|0
0|2020-06-03|13588.0|0|1404.0|0|9.364994663820704|0|14992.0|0
0|2020-06-04|13588.0|0|1404.0|0|9.364994663820704|0|14992.0|0
0|2020-06-05|13588.0|0|1404.0|0|9.364994663820704|0|14992.0|0
0|2020-06-06|13588.0|0|1404.0|0|9.364994663820704|0|14992.0|0
0|2020-06-07|13588.0|0|1404.0|0|9.364994663820704|0|14992.0|0
0|2020-06-08|13588.0|0|1404.0|0|9.364994663820704|0|14992.0|0
0|2020-06-09|13588.0|0|1404.0|0|9.364994663820704|0|14992.0|0
0|2020-06-10|13588.0|0|1404.0|0|9.364994663820704|0|14992.0|0
0|2020-06-11|13588.0|0|1404.0|0|9.364994663820704|0|14992.0|0
0|2020-06-12|13588.0|0|1404.0|0|9.364994663820704|0|14992.0|0
0|2020-06-13|13588.0|0|1404.0|0|9.364994663820704|0|14992.0|0
0|2020-06-14|13588.0|0|1404.0|0|9.364994663820704|0|14992.0|0
0|2020-06-15|13588.0|0|1404.0|0|9.364994663820704|0|14992.0|0
0|2020-06-16|13588.0|0|1404.0|0|9.364994663820704|0|14992.0|0
0|2020-06-17|13588.0|0|1404.0|0|9.364994663820704|0|14992.0|0
0|2020-06-18|13588.0|0|1404.0|0|9.364994663820704|0|14992.0|0
0|2020-06-19|13588.0|0|1404.0|0|9.364994663820704|0|14992.0|0
0|2020-06-20|13588.0|0|1404.0|0|9.364994663820704|0|14992.0|0
0|2020-06-21|13588.0|0|1404.0|0|9.364994663820704|0|14992.0|0
0|2020-06-22|13588.0|0|1404.0|0|9.364994663820704|0|14992.0|0
0|2020-06-23|13588.0|0|1404.0|0|9.364994663820704|0|14992.0|0
0|2020-06-24|13588.0|0|1404.0|0|9.364994663820704|0|14992.0|0
0|2020-06-25|13588.0|0|1404.0|0|9.364994663820704|0|14992.0|0
0|2020-06-26|13588.0|0|1404.0|0|9.364994663820704|0|14992.0|0
0|2020-06-27|13588.0|0|1404.0|0|9.364994663820704|0|14992.0|0
0|2020-06-28|13588.0|0|1404.0|0|9.364994663820704|0|14992.0|0
0|2020-06-29|13588.0|0|1404.0|0|9.364994663820704|0|14992.0|0
0|2020-06-30|13588.0|0|1404.0|0|9.364994663820704|0|14992.0|0
0|2020-07-01|13559.0|0|1258.0|0|8.490247688465951|0|14817.0|0
0|2020-07-02|13559.0|0|1258.0|0|8.490247688465951|0|14817.0|0
0|2020-07-03|13559.0|0|1258.0|0|8.490247688465951|0|14817.0|0
0|2020-07-04|13559.0|0|1258.0|0|8.490247688465951|0|14817.0|0
0|2020-07-05|13559.0|0|1258.0|0|8.490247688465951|0|14817.0|0
0|2020-07-06|13559.0|0|1258.0|0|8.490247688465951|0|14817.0|0
0|2020-07-07|13559.0|0|1258.0|0|8.490247688465951|0|14817.0|0
0|2020-07-08|13559.0|0|1258.0|0|8.490247688465951|0|14817.0|0
0|2020-07-09|13559.0|0|1258.0|0|8.490247688465951|0|14817.0|0
0|2020-07-10|13559.0|0|1258.0|0|8.490247688465951|0|14817.0|0
0|2020-07-11|13559.0|0|1258.0|0|8.490247688465951|0|14817.0|0
0|2020-07-12|13559.0|0|1258.0|0|8.490247688465951|0|14817.0|0
0|2020-07-13|13559.0|0|1258.0|0|8.490247688465951|0|14817.0|0
0|2020-07-14|13559.0|0|1258.0|0|8.490247688465951|0|14817.0|0
0|2020-07-15|13559.0|0|1258.0|0|8.490247688465951|0|14817.0|0
0|2020-07-16|13559.0|0|1258.0|0|8.490247688465951|0|14817.0|0
0|2020-07-17|13559.0|0|1258.0|0|8.490247688465951|0|14817.0|0
0|2020-07-18|13559.0|0|1258.0|0|8.490247688465951|0|14817.0|0
0|2020-07-19|13559.0|0|1258.0|0|8.490247688465951|0|14817.0|0
0|2020-07-20|13559.0|0|1258.0|0|8.490247688465951|0|14817.0|0
0|2020-07-21|13559.0|0|1258.0|0|8.490247688465951|0|14817.0|0
0|2020-07-22|13559.0|0|1258.0|0|8.490247688465951|0|14817.0|0
0|2020-07-23|13559.0|0|1258.0|0|8.490247688465951|0|14817.0|0
0|2020-07-24|13559.0|0|1258.0|0|8.490247688465951|0|14817.0|0
0|2020-07-25|13559.0|0|1258.0|0|8.490247688465951|0|14817.0|0
0|2020-07-26|13559.0|0|1258.0|0|8.490247688465951|0|14817.0|0
0|2020-07-27|13559.0|0|1258.0|0|8.490247688465951|0|14817.0|0
0|2020-07-28|13559.0|0|1258.0|0|8.490247688465951|0|14817.0|0
0|2020-07-29|13559.0|0|1258.0|0|8.490247688465951|0|14817.0|0
0|2020-07-30|13559.0|0|1258.0|0|8.490247688465951|0|14817.0|0
0|2020-07-31|13559.0|0|1258.0|0|8.490247688465951|0|14817.0|0
0|2020-08-01|13801.0|0|972.0|0|6.5795708386922085|0|14773.0|0
0|2020-08-02|13801.0|0|972.0|0|6.5795708386922085|0|14773.0|0
0|2020-08-03|13801.0|0|972.0|0|6.5795708386922085|0|14773.0|0
0|2020-08-04|13801.0|0|972.0|0|6.5795708386922085|0|14773.0|0
0|2020-08-05|13801.0|0|972.0|0|6.5795708386922085|0|14773.0|0
0|2020-08-06|13801.0|0|972.0|0|6.5795708386922085|0|14773.0|0
0|2020-08-07|13801.0|0|972.0|0|6.5795708386922085|0|14773.0|0
0|2020-08-08|13801.0|0|972.0|0|6.5795708386922085|0|14773.0|0
0|2020-08-09|13801.0|0|972.0|0|6.5795708386922085|0|14773.0|0
0|2020-08-10|13801.0|0|972.0|0|6.5795708386922085|0|14773.0|0
0|2020-08-11|13801.0|0|972.0|0|6.5795708386922085|0|14773.0|0
0|2020-08-12|13801.0|0|972.0|0|6.5795708386922085|0|14773.0|0
0|2020-08-13|13801.0|0|972.0|0|6.5795708386922085|0|14773.0|0
0|2020-08-14|13801.0|0|972.0|0|6.5795708386922085|0|14773.0|0
0|2020-08-15|13801.0|0|972.0|0|6.5795708386922085|0|14773.0|0
0|2020-08-16|13801.0|0|972.0|0|6.5795708386922085|0|14773.0|0
0|2020-08-17|13801.0|0|972.0|0|6.5795708386922085|0|14773.0|0
0|2020-08-18|13801.0|0|972.0|0|6.5795708386922085|0|14773.0|0
0|2020-08-19|13801.0|0|972.0|0|6.5795708386922085|0|14773.0|0
0|2020-08-20|13801.0|0|972.0|0|6.5795708386922085|0|14773.0|0
0|2020-08-21|13801.0|0|972.0|0|6.5795708386922085|0|14773.0|0
0|2020-08-22|13801.0|0|972.0|0|6.5795708386922085|0|14773.0|0
0|2020-08-23|13801.0|0|972.0|0|6.5795708386922085|0|14773.0|0
0|2020-08-24|13801.0|0|972.0|0|6.5795708386922085|0|14773.0|0
0|2020-08-25|13801.0|0|972.0|0|6.5795708386922085|0|14773.0|0
0|2020-08-26|13801.0|0|972.0|0|6.5795708386922085|0|14773.0|0
0|2020-08-27|13801.0|0|972.0|0|6.5795708386922085|0|14773.0|0
0|2020-08-28|13801.0|0|972.0|0|6.5795708386922085|0|14773.0|0
0|2020-08-29|13801.0|0|972.0|0|6.5795708386922085|0|14773.0|0
0|2020-08-30|13801.0|0|972.0|0|6.5795708386922085|0|14773.0|0
0|2020-08-31|13801.0|0|972.0|0|6.5795708386922085|0|14773.0|0
0|2020-09-01|14179.0|0|764.0|0|5.1127618282808|0|14943.0|0
0|2020-09-02|14179.0|0|764.0|0|5.1127618282808|0|14943.0|0
0|2020-09-03|14179.0|0|764.0|0|5.1127618282808|0|14943.0|0
0|2020-09-04|14179.0|0|764.0|0|5.1127618282808|0|14943.0|0
0|2020-09-05|14179.0|0|764.0|0|5.1127618282808|0|14943.0|0
0|2020-09-06|14179.0|0|764.0|0|5.1127618282808|0|14943.0|0
0|2020-09-07|14179.0|0|764.0|0|5.1127618282808|0|14943.0|0
0|2020-09-08|14179.0|0|764.0|0|5.1127618282808|0|14943.0|0
0|2020-09-09|14179.0|0|764.0|0|5.1127618282808|0|14943.0|0
0|2020-09-10|14179.0|0|764.0|0|5.1127618282808|0|14943.0|0
0|2020-09-11|14179.0|0|764.0|0|5.1127618282808|0|14943.0|0
0|2020-09-12|14179.0|0|764.0|0|5.1127618282808|0|14943.0|0
0|2020-09-13|14179.0|0|764.0|0|5.1127618282808|0|14943.0|0
0|2020-09-14|14179.0|0|764.0|0|5.1127618282808|0|14943.0|0
0|2020-09-15|14179.0|0|764.0|0|5.1127618282808|0|14943.0|0
0|2020-09-16|14179.0|0|764.0|0|5.1127618282808|0|14943.0|0
0|2020-09-17|14179.0|0|764.0|0|5.1127618282808|0|14943.0|0
0|2020-09-18|14179.0|0|764.0|0|5.1127618282808|0|14943.0|0
0|2020-09-19|14179.0|0|764.0|0|5.1127618282808|0|14943.0|0
0|2020-09-20|14179.0|0|764.0|0|5.1127618282808|0|14943.0|0
0|2020-09-21|14179.0|0|764.0|0|5.1127618282808|0|14943.0|0
0|2020-09-22|14179.0|0|764.0|0|5.1127618282808|0|14943.0|0
0|2020-09-23|14179.0|0|764.0|0|5.1127618282808|0|14943.0|0
0|2020-09-24|14179.0|0|764.0|0|5.1127618282808|0|14943.0|0
0|2020-09-25|14179.0|0|764.0|0|5.1127618282808|0|14943.0|0
0|2020-09-26|14179.0|0|764.0|0|5.1127618282808|0|14943.0|0
0|2020-09-27|14179.0|0|764.0|0|5.1127618282808|0|14943.0|0
0|2020-09-28|14179.0|0|764.0|0|5.1127618282808|0|14943.0|0
0|2020-09-29|14179.0|0|764.0|0|5.1127618282808|0|14943.0|0
0|2020-09-30|14179.0|0|764.0|0|5.1127618282808|0|14943.0|0
0|2020-10-01|14395.0|0|664.0|0|4.409323328242247|0|15059.0|0
0|2020-10-02|14395.0|0|664.0|0|4.409323328242247|0|15059.0|0
0|2020-10-03|14395.0|0|664.0|0|4.409323328242247|0|15059.0|0
0|2020-10-04|14395.0|0|664.0|0|4.409323328242247|0|15059.0|0
0|2020-10-05|14395.0|0|664.0|0|4.409323328242247|0|15059.0|0
0|2020-10-06|14395.0|0|664.0|0|4.409323328242247|0|15059.0|0
0|2020-10-07|14395.0|0|664.0|0|4.409323328242247|0|15059.0|0
0|2020-10-08|14395.0|0|664.0|0|4.409323328242247|0|15059.0|0
0|2020-10-09|14395.0|0|664.0|0|4.409323328242247|0|15059.0|0
0|2020-10-10|14395.0|0|664.0|0|4.409323328242247|0|15059.0|0
0|2020-10-11|14395.0|0|664.0|0|4.409323328242247|0|15059.0|0
0|2020-10-12|14395.0|0|664.0|0|4.409323328242247|0|15059.0|0
0|2020-10-13|14395.0|0|664.0|0|4.409323328242247|0|15059.0|0
0|2020-10-14|14395.0|0|664.0|0|4.409323328242247|0|15059.0|0
0|2020-10-15|14395.0|0|664.0|0|4.409323328242247|0|15059.0|0
0|2020-10-16|14395.0|0|664.0|0|4.409323328242247|0|15059.0|0
0|2020-10-17|14395.0|0|664.0|0|4.409323328242247|0|15059.0|0
0|2020-10-18|14395.0|0|664.0|0|4.409323328242247|0|15059.0|0
0|2020-10-19|14395.0|0|664.0|0|4.409323328242247|0|15059.0|0
0|2020-10-20|14395.0|0|664.0|0|4.409323328242247|0|15059.0|0
0|2020-10-21|14395.0|0|664.0|0|4.409323328242247|0|15059.0|0
0|2020-10-22|14395.0|0|664.0|0|4.409323328242247|0|15059.0|0
0|2020-10-23|14395.0|0|664.0|0|4.409323328242247|0|15059.0|0
0|2020-10-24|14395.0|0|664.0|0|4.409323328242247|0|15059.0|0
0|2020-10-25|14395.0|0|664.0|0|4.409323328242247|0|15059.0|0
0|2020-10-26|14395.0|0|664.0|0|4.409323328242247|0|15059.0|0
0|2020-10-27|14395.0|0|664.0|0|4.409323328242247|0|15059.0|0
0|2020-10-28|14395.0|0|664.0|0|4.409323328242247|0|15059.0|0
0|2020-10-29|14395.0|0|664.0|0|4.409323328242247|0|15059.0|0
0|2020-10-30|14395.0|0|664.0|0|4.409323328242247|0|15059.0|0
0|2020-10-31|14395.0|0|664.0|0|4.409323328242247|0|15059.0|0
0|2020-11-01|14404.0|0|625.0|0|4.158626655133409|0|15029.0|0
0|2020-11-02|14404.0|0|625.0|0|4.158626655133409|0|15029.0|0
0|2020-11-03|14404.0|0|625.0|0|4.158626655133409|0|15029.0|0
0|2020-11-04|14404.0|0|625.0|0|4.158626655133409|0|15029.0|0
0|2020-11-05|14404.0|0|625.0|0|4.158626655133409|0|15029.0|0
0|2020-11-06|14404.0|0|625.0|0|4.158626655133409|0|15029.0|0
0|2020-11-07|14404.0|0|625.0|0|4.158626655133409|0|15029.0|0
0|2020-11-08|14404.0|0|625.0|0|4.158626655133409|0|15029.0|0
0|2020-11-09|14404.0|0|625.0|0|4.158626655133409|0|15029.0|0
0|2020-11-10|14404.0|0|625.0|0|4.158626655133409|0|15029.0|0
0|2020-11-11|14404.0|0|625.0|0|4.158626655133409|0|15029.0|0
0|2020-11-12|14404.0|0|625.0|0|4.158626655133409|0|15029.0|0
0|2020-11-13|14404.0|0|625.0|0|4.158626655133409|0|15029.0|0
0|2020-11-14|14404.0|0|625.0|0|4.158626655133409|0|15029.0|0
0|2020-11-15|14404.0|0|625.0|0|4.158626655133409|0|15029.0|0
0|2020-11-16|14404.0|0|625.0|0|4.158626655133409|0|15029.0|0
0|2020-11-17|14404.0|0|625.0|0|4.158626655133409|0|15029.0|0
0|2020-11-18|14404.0|0|625.0|0|4.158626655133409|0|15029.0|0
0|2020-11-19|14404.0|0|625.0|0|4.158626655133409|0|15029.0|0
0|2020-11-20|14404.0|0|625.0|0|4.158626655133409|0|15029.0|0
0|2020-11-21|14404.0|0|625.0|0|4.158626655133409|0|15029.0|0
0|2020-11-22|14404.0|0|625.0|0|4.158626655133409|0|15029.0|0
0|2020-11-23|14404.0|0|625.0|0|4.158626655133409|0|15029.0|0
0|2020-11-24|14404.0|0|625.0|0|4.158626655133409|0|15029.0|0
0|2020-11-25|14404.0|0|625.0|0|4.158626655133409|0|15029.0|0
0|2020-11-26|14404.0|0|625.0|0|4.158626655133409|0|15029.0|0
0|2020-11-27|14404.0|0|625.0|0|4.158626655133409|0|15029.0|0
0|2020-11-28|14404.0|0|625.0|0|4.158626655133409|0|15029.0|0
0|2020-11-29|14404.0|0|625.0|0|4.158626655133409|0|15029.0|0
0|2020-11-30|14404.0|0|625.0|0|4.158626655133409|0|15029.0|0
0|2020-12-01|14367.0|0|605.0|0|4.040876302431205|0|14972.0|0
0|2020-12-02|14367.0|0|605.0|0|4.040876302431205|0|14972.0|0
0|2020-12-03|14367.0|0|605.0|0|4.040876302431205|0|14972.0|0
0|2020-12-04|14367.0|0|605.0|0|4.040876302431205|0|14972.0|0
