|dates|Yoakum_Texas_UnitedStates.BLS_EmployedPopulation.data|Yoakum_Texas_UnitedStates.BLS_EmployedPopulation.missing|Yoakum_Texas_UnitedStates.BLS_UnemployedPopulation.data|Yoakum_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Yoakum_Texas_UnitedStates.BLS_UnemploymentRate.data|Yoakum_Texas_UnitedStates.BLS_UnemploymentRate.missing|Yoakum_Texas_UnitedStates.BLS_LaborForcePopulation.data|Yoakum_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|3538.0|0|131.0|0|3.570455164895067|0|3669.0|0
0|2020-01-02|3538.0|0|131.0|0|3.570455164895067|0|3669.0|0
0|2020-01-03|3538.0|0|131.0|0|3.570455164895067|0|3669.0|0
0|2020-01-04|3538.0|0|131.0|0|3.570455164895067|0|3669.0|0
0|2020-01-05|3538.0|0|131.0|0|3.570455164895067|0|3669.0|0
0|2020-01-06|3538.0|0|131.0|0|3.570455164895067|0|3669.0|0
0|2020-01-07|3538.0|0|131.0|0|3.570455164895067|0|3669.0|0
0|2020-01-08|3538.0|0|131.0|0|3.570455164895067|0|3669.0|0
0|2020-01-09|3538.0|0|131.0|0|3.570455164895067|0|3669.0|0
0|2020-01-10|3538.0|0|131.0|0|3.570455164895067|0|3669.0|0
0|2020-01-11|3538.0|0|131.0|0|3.570455164895067|0|3669.0|0
0|2020-01-12|3538.0|0|131.0|0|3.570455164895067|0|3669.0|0
0|2020-01-13|3538.0|0|131.0|0|3.570455164895067|0|3669.0|0
0|2020-01-14|3538.0|0|131.0|0|3.570455164895067|0|3669.0|0
0|2020-01-15|3538.0|0|131.0|0|3.570455164895067|0|3669.0|0
0|2020-01-16|3538.0|0|131.0|0|3.570455164895067|0|3669.0|0
0|2020-01-17|3538.0|0|131.0|0|3.570455164895067|0|3669.0|0
0|2020-01-18|3538.0|0|131.0|0|3.570455164895067|0|3669.0|0
0|2020-01-19|3538.0|0|131.0|0|3.570455164895067|0|3669.0|0
0|2020-01-20|3538.0|0|131.0|0|3.570455164895067|0|3669.0|0
0|2020-01-21|3538.0|0|131.0|0|3.570455164895067|0|3669.0|0
0|2020-01-22|3538.0|0|131.0|0|3.570455164895067|0|3669.0|0
0|2020-01-23|3538.0|0|131.0|0|3.570455164895067|0|3669.0|0
0|2020-01-24|3538.0|0|131.0|0|3.570455164895067|0|3669.0|0
0|2020-01-25|3538.0|0|131.0|0|3.570455164895067|0|3669.0|0
0|2020-01-26|3538.0|0|131.0|0|3.570455164895067|0|3669.0|0
0|2020-01-27|3538.0|0|131.0|0|3.570455164895067|0|3669.0|0
0|2020-01-28|3538.0|0|131.0|0|3.570455164895067|0|3669.0|0
0|2020-01-29|3538.0|0|131.0|0|3.570455164895067|0|3669.0|0
0|2020-01-30|3538.0|0|131.0|0|3.570455164895067|0|3669.0|0
0|2020-01-31|3538.0|0|131.0|0|3.570455164895067|0|3669.0|0
0|2020-02-01|3557.5|0|131.0|0|3.5515792327504405|0|3688.5|0
0|2020-02-02|3557.5|0|131.0|0|3.5515792327504405|0|3688.5|0
0|2020-02-03|3557.5|0|131.0|0|3.5515792327504405|0|3688.5|0
0|2020-02-04|3557.5|0|131.0|0|3.5515792327504405|0|3688.5|0
0|2020-02-05|3557.5|0|131.0|0|3.5515792327504405|0|3688.5|0
0|2020-02-06|3557.5|0|131.0|0|3.5515792327504405|0|3688.5|0
0|2020-02-07|3557.5|0|131.0|0|3.5515792327504405|0|3688.5|0
0|2020-02-08|3557.5|0|131.0|0|3.5515792327504405|0|3688.5|0
0|2020-02-09|3557.5|0|131.0|0|3.5515792327504405|0|3688.5|0
0|2020-02-10|3557.5|0|131.0|0|3.5515792327504405|0|3688.5|0
0|2020-02-11|3557.5|0|131.0|0|3.5515792327504405|0|3688.5|0
0|2020-02-12|3557.5|0|131.0|0|3.5515792327504405|0|3688.5|0
0|2020-02-13|3557.5|0|131.0|0|3.5515792327504405|0|3688.5|0
0|2020-02-14|3557.5|0|131.0|0|3.5515792327504405|0|3688.5|0
0|2020-02-15|3557.5|0|131.0|0|3.5515792327504405|0|3688.5|0
0|2020-02-16|3557.5|0|131.0|0|3.5515792327504405|0|3688.5|0
0|2020-02-17|3557.5|0|131.0|0|3.5515792327504405|0|3688.5|0
0|2020-02-18|3557.5|0|131.0|0|3.5515792327504405|0|3688.5|0
0|2020-02-19|3557.5|0|131.0|0|3.5515792327504405|0|3688.5|0
0|2020-02-20|3557.5|0|131.0|0|3.5515792327504405|0|3688.5|0
0|2020-02-21|3557.5|0|131.0|0|3.5515792327504405|0|3688.5|0
0|2020-02-22|3557.5|0|131.0|0|3.5515792327504405|0|3688.5|0
0|2020-02-23|3557.5|0|131.0|0|3.5515792327504405|0|3688.5|0
0|2020-02-24|3557.5|0|131.0|0|3.5515792327504405|0|3688.5|0
0|2020-02-25|3557.5|0|131.0|0|3.5515792327504405|0|3688.5|0
0|2020-02-26|3557.5|0|131.0|0|3.5515792327504405|0|3688.5|0
0|2020-02-27|3557.5|0|131.0|0|3.5515792327504405|0|3688.5|0
0|2020-02-28|3557.5|0|131.0|0|3.5515792327504405|0|3688.5|0
0|2020-02-29|3557.5|0|131.0|0|3.5515792327504405|0|3688.5|0
0|2020-03-01|3458.0|0|182.0|0|5.0|0|3640.0|0
0|2020-03-02|3458.0|0|182.0|0|5.0|0|3640.0|0
0|2020-03-03|3458.0|0|182.0|0|5.0|0|3640.0|0
0|2020-03-04|3458.0|0|182.0|0|5.0|0|3640.0|0
0|2020-03-05|3458.0|0|182.0|0|5.0|0|3640.0|0
0|2020-03-06|3458.0|0|182.0|0|5.0|0|3640.0|0
0|2020-03-07|3458.0|0|182.0|0|5.0|0|3640.0|0
0|2020-03-08|3458.0|0|182.0|0|5.0|0|3640.0|0
0|2020-03-09|3458.0|0|182.0|0|5.0|0|3640.0|0
0|2020-03-10|3458.0|0|182.0|0|5.0|0|3640.0|0
0|2020-03-11|3458.0|0|182.0|0|5.0|0|3640.0|0
0|2020-03-12|3458.0|0|182.0|0|5.0|0|3640.0|0
0|2020-03-13|3458.0|0|182.0|0|5.0|0|3640.0|0
0|2020-03-14|3458.0|0|182.0|0|5.0|0|3640.0|0
0|2020-03-15|3458.0|0|182.0|0|5.0|0|3640.0|0
0|2020-03-16|3458.0|0|182.0|0|5.0|0|3640.0|0
0|2020-03-17|3458.0|0|182.0|0|5.0|0|3640.0|0
0|2020-03-18|3458.0|0|182.0|0|5.0|0|3640.0|0
0|2020-03-19|3458.0|0|182.0|0|5.0|0|3640.0|0
0|2020-03-20|3458.0|0|182.0|0|5.0|0|3640.0|0
0|2020-03-21|3458.0|0|182.0|0|5.0|0|3640.0|0
0|2020-03-22|3458.0|0|182.0|0|5.0|0|3640.0|0
0|2020-03-23|3458.0|0|182.0|0|5.0|0|3640.0|0
0|2020-03-24|3458.0|0|182.0|0|5.0|0|3640.0|0
0|2020-03-25|3458.0|0|182.0|0|5.0|0|3640.0|0
0|2020-03-26|3458.0|0|182.0|0|5.0|0|3640.0|0
0|2020-03-27|3458.0|0|182.0|0|5.0|0|3640.0|0
0|2020-03-28|3458.0|0|182.0|0|5.0|0|3640.0|0
0|2020-03-29|3458.0|0|182.0|0|5.0|0|3640.0|0
