|dates|Dooly_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Dooly_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Dooly_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Dooly_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Dooly_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Dooly_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Dooly_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Dooly_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
