|dates|Walker_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Walker_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Walker_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Walker_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Walker_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Walker_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Walker_Alabama_UnitedStates.TotalPopulation.data|Walker_Alabama_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|63521.0|0
