|dates|Bethel_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Bethel_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Bethel_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Bethel_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Bethel_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Bethel_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Bethel_Alaska_UnitedStates.TotalPopulation.data|Bethel_Alaska_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|18386.0|0
