|dates|Christian_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Christian_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Christian_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Christian_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Christian_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Christian_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Christian_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Christian_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
