|dates|Broomfield_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Broomfield_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Broomfield_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Broomfield_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Broomfield_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Broomfield_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Broomfield_Colorado_UnitedStates.TotalPopulation.data|Broomfield_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|70465.0|0
