|dates|Rappahannock_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Rappahannock_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Rappahannock_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Rappahannock_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Rappahannock_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Rappahannock_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Rappahannock_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Rappahannock_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
