|dates|Platte_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Platte_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Platte_Wyoming_UnitedStates.NYT_ConfirmedDeaths.data|Platte_Wyoming_UnitedStates.NYT_ConfirmedDeaths.missing|Platte_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Platte_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Platte_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Platte_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
