|dates|Nobles_Minnesota_UnitedStates.BLS_EmployedPopulation.data|Nobles_Minnesota_UnitedStates.BLS_EmployedPopulation.missing|Nobles_Minnesota_UnitedStates.BLS_UnemployedPopulation.data|Nobles_Minnesota_UnitedStates.BLS_UnemployedPopulation.missing|Nobles_Minnesota_UnitedStates.BLS_UnemploymentRate.data|Nobles_Minnesota_UnitedStates.BLS_UnemploymentRate.missing|Nobles_Minnesota_UnitedStates.BLS_LaborForcePopulation.data|Nobles_Minnesota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-14|10775.5|0|378.0|0|3.3890706952974403|0|11153.5|0
0|2020-02-15|10775.5|0|378.0|0|3.3890706952974403|0|11153.5|0
0|2020-02-16|10775.5|0|378.0|0|3.3890706952974403|0|11153.5|0
0|2020-02-17|10775.5|0|378.0|0|3.3890706952974403|0|11153.5|0
0|2020-02-18|10775.5|0|378.0|0|3.3890706952974403|0|11153.5|0
0|2020-02-19|10775.5|0|378.0|0|3.3890706952974403|0|11153.5|0
0|2020-02-20|10775.5|0|378.0|0|3.3890706952974403|0|11153.5|0
0|2020-02-21|10775.5|0|378.0|0|3.3890706952974403|0|11153.5|0
0|2020-02-22|10775.5|0|378.0|0|3.3890706952974403|0|11153.5|0
0|2020-02-23|10775.5|0|378.0|0|3.3890706952974403|0|11153.5|0
0|2020-02-24|10775.5|0|378.0|0|3.3890706952974403|0|11153.5|0
0|2020-02-25|10775.5|0|378.0|0|3.3890706952974403|0|11153.5|0
0|2020-02-26|10775.5|0|378.0|0|3.3890706952974403|0|11153.5|0
0|2020-02-27|10775.5|0|378.0|0|3.3890706952974403|0|11153.5|0
0|2020-02-28|10775.5|0|378.0|0|3.3890706952974403|0|11153.5|0
0|2020-02-29|10775.5|0|378.0|0|3.3890706952974403|0|11153.5|0
0|2020-03-01|10744.5|0|368.0|0|3.3115860517435323|0|11112.5|0
0|2020-03-02|10744.5|0|368.0|0|3.3115860517435323|0|11112.5|0
0|2020-03-03|10744.5|0|368.0|0|3.3115860517435323|0|11112.5|0
0|2020-03-04|10744.5|0|368.0|0|3.3115860517435323|0|11112.5|0
0|2020-03-05|10744.5|0|368.0|0|3.3115860517435323|0|11112.5|0
0|2020-03-06|10744.5|0|368.0|0|3.3115860517435323|0|11112.5|0
0|2020-03-07|10744.5|0|368.0|0|3.3115860517435323|0|11112.5|0
0|2020-03-08|10744.5|0|368.0|0|3.3115860517435323|0|11112.5|0
0|2020-03-09|10744.5|0|368.0|0|3.3115860517435323|0|11112.5|0
0|2020-03-10|10744.5|0|368.0|0|3.3115860517435323|0|11112.5|0
0|2020-03-11|10744.5|0|368.0|0|3.3115860517435323|0|11112.5|0
0|2020-03-12|10744.5|0|368.0|0|3.3115860517435323|0|11112.5|0
0|2020-03-13|10744.5|0|368.0|0|3.3115860517435323|0|11112.5|0
0|2020-03-14|10744.5|0|368.0|0|3.3115860517435323|0|11112.5|0
0|2020-03-15|10744.5|0|368.0|0|3.3115860517435323|0|11112.5|0
0|2020-03-16|10744.5|0|368.0|0|3.3115860517435323|0|11112.5|0
0|2020-03-17|10744.5|0|368.0|0|3.3115860517435323|0|11112.5|0
0|2020-03-18|10744.5|0|368.0|0|3.3115860517435323|0|11112.5|0
0|2020-03-19|10744.5|0|368.0|0|3.3115860517435323|0|11112.5|0
0|2020-03-20|10744.5|0|368.0|0|3.3115860517435323|0|11112.5|0
0|2020-03-21|10744.5|0|368.0|0|3.3115860517435323|0|11112.5|0
0|2020-03-22|10744.5|0|368.0|0|3.3115860517435323|0|11112.5|0
0|2020-03-23|10744.5|0|368.0|0|3.3115860517435323|0|11112.5|0
0|2020-03-24|10744.5|0|368.0|0|3.3115860517435323|0|11112.5|0
0|2020-03-25|10744.5|0|368.0|0|3.3115860517435323|0|11112.5|0
0|2020-03-26|10744.5|0|368.0|0|3.3115860517435323|0|11112.5|0
0|2020-03-27|10744.5|0|368.0|0|3.3115860517435323|0|11112.5|0
0|2020-03-28|10744.5|0|368.0|0|3.3115860517435323|0|11112.5|0
0|2020-03-29|10744.5|0|368.0|0|3.3115860517435323|0|11112.5|0
0|2020-03-30|10744.5|0|368.0|0|3.3115860517435323|0|11112.5|0
0|2020-03-31|10744.5|0|368.0|0|3.3115860517435323|0|11112.5|0
0|2020-04-01|10757.5|0|491.5|0|4.369277269090586|0|11249.0|0
0|2020-04-02|10757.5|0|491.5|0|4.369277269090586|0|11249.0|0
0|2020-04-03|10757.5|0|491.5|0|4.369277269090586|0|11249.0|0
0|2020-04-04|10757.5|0|491.5|0|4.369277269090586|0|11249.0|0
0|2020-04-05|10757.5|0|491.5|0|4.369277269090586|0|11249.0|0
0|2020-04-06|10757.5|0|491.5|0|4.369277269090586|0|11249.0|0
0|2020-04-07|10757.5|0|491.5|0|4.369277269090586|0|11249.0|0
0|2020-04-08|10757.5|0|491.5|0|4.369277269090586|0|11249.0|0
0|2020-04-09|10757.5|0|491.5|0|4.369277269090586|0|11249.0|0
0|2020-04-10|10757.5|0|491.5|0|4.369277269090586|0|11249.0|0
0|2020-04-11|10757.5|0|491.5|0|4.369277269090586|0|11249.0|0
0|2020-04-12|10757.5|0|491.5|0|4.369277269090586|0|11249.0|0
0|2020-04-13|10757.5|0|491.5|0|4.369277269090586|0|11249.0|0
0|2020-04-14|10757.5|0|491.5|0|4.369277269090586|0|11249.0|0
0|2020-04-15|10757.5|0|491.5|0|4.369277269090586|0|11249.0|0
0|2020-04-16|10757.5|0|491.5|0|4.369277269090586|0|11249.0|0
0|2020-04-17|10757.5|0|491.5|0|4.369277269090586|0|11249.0|0
0|2020-04-18|10757.5|0|491.5|0|4.369277269090586|0|11249.0|0
0|2020-04-19|10757.5|0|491.5|0|4.369277269090586|0|11249.0|0
0|2020-04-20|10757.5|0|491.5|0|4.369277269090586|0|11249.0|0
0|2020-04-21|10757.5|0|491.5|0|4.369277269090586|0|11249.0|0
0|2020-04-22|10757.5|0|491.5|0|4.369277269090586|0|11249.0|0
0|2020-04-23|10757.5|0|491.5|0|4.369277269090586|0|11249.0|0
0|2020-04-24|10757.5|0|491.5|0|4.369277269090586|0|11249.0|0
0|2020-04-25|10757.5|0|491.5|0|4.369277269090586|0|11249.0|0
0|2020-04-26|10757.5|0|491.5|0|4.369277269090586|0|11249.0|0
0|2020-04-27|10757.5|0|491.5|0|4.369277269090586|0|11249.0|0
0|2020-04-28|10757.5|0|491.5|0|4.369277269090586|0|11249.0|0
0|2020-04-29|10757.5|0|491.5|0|4.369277269090586|0|11249.0|0
0|2020-04-30|10757.5|0|491.5|0|4.369277269090586|0|11249.0|0
0|2020-05-01|10672.0|0|773.0|0|6.754041065967671|0|11445.0|0
0|2020-05-02|10672.0|0|773.0|0|6.754041065967671|0|11445.0|0
0|2020-05-03|10672.0|0|773.0|0|6.754041065967671|0|11445.0|0
0|2020-05-04|10672.0|0|773.0|0|6.754041065967671|0|11445.0|0
0|2020-05-05|10672.0|0|773.0|0|6.754041065967671|0|11445.0|0
0|2020-05-06|10672.0|0|773.0|0|6.754041065967671|0|11445.0|0
0|2020-05-07|10672.0|0|773.0|0|6.754041065967671|0|11445.0|0
0|2020-05-08|10672.0|0|773.0|0|6.754041065967671|0|11445.0|0
0|2020-05-09|10672.0|0|773.0|0|6.754041065967671|0|11445.0|0
0|2020-05-10|10672.0|0|773.0|0|6.754041065967671|0|11445.0|0
0|2020-05-11|10672.0|0|773.0|0|6.754041065967671|0|11445.0|0
0|2020-05-12|10672.0|0|773.0|0|6.754041065967671|0|11445.0|0
0|2020-05-13|10672.0|0|773.0|0|6.754041065967671|0|11445.0|0
0|2020-05-14|10672.0|0|773.0|0|6.754041065967671|0|11445.0|0
0|2020-05-15|10672.0|0|773.0|0|6.754041065967671|0|11445.0|0
0|2020-05-16|10672.0|0|773.0|0|6.754041065967671|0|11445.0|0
0|2020-05-17|10672.0|0|773.0|0|6.754041065967671|0|11445.0|0
0|2020-05-18|10672.0|0|773.0|0|6.754041065967671|0|11445.0|0
0|2020-05-19|10672.0|0|773.0|0|6.754041065967671|0|11445.0|0
0|2020-05-20|10672.0|0|773.0|0|6.754041065967671|0|11445.0|0
0|2020-05-21|10672.0|0|773.0|0|6.754041065967671|0|11445.0|0
0|2020-05-22|10672.0|0|773.0|0|6.754041065967671|0|11445.0|0
0|2020-05-23|10672.0|0|773.0|0|6.754041065967671|0|11445.0|0
0|2020-05-24|10672.0|0|773.0|0|6.754041065967671|0|11445.0|0
0|2020-05-25|10672.0|0|773.0|0|6.754041065967671|0|11445.0|0
0|2020-05-26|10672.0|0|773.0|0|6.754041065967671|0|11445.0|0
0|2020-05-27|10672.0|0|773.0|0|6.754041065967671|0|11445.0|0
0|2020-05-28|10672.0|0|773.0|0|6.754041065967671|0|11445.0|0
0|2020-05-29|10672.0|0|773.0|0|6.754041065967671|0|11445.0|0
0|2020-05-30|10672.0|0|773.0|0|6.754041065967671|0|11445.0|0
0|2020-05-31|10672.0|0|773.0|0|6.754041065967671|0|11445.0|0
0|2020-06-01|11318.0|0|726.0|0|6.0278977084025245|0|12044.0|0
0|2020-06-02|11318.0|0|726.0|0|6.0278977084025245|0|12044.0|0
0|2020-06-03|11318.0|0|726.0|0|6.0278977084025245|0|12044.0|0
0|2020-06-04|11318.0|0|726.0|0|6.0278977084025245|0|12044.0|0
0|2020-06-05|11318.0|0|726.0|0|6.0278977084025245|0|12044.0|0
0|2020-06-06|11318.0|0|726.0|0|6.0278977084025245|0|12044.0|0
0|2020-06-07|11318.0|0|726.0|0|6.0278977084025245|0|12044.0|0
0|2020-06-08|11318.0|0|726.0|0|6.0278977084025245|0|12044.0|0
0|2020-06-09|11318.0|0|726.0|0|6.0278977084025245|0|12044.0|0
0|2020-06-10|11318.0|0|726.0|0|6.0278977084025245|0|12044.0|0
0|2020-06-11|11318.0|0|726.0|0|6.0278977084025245|0|12044.0|0
0|2020-06-12|11318.0|0|726.0|0|6.0278977084025245|0|12044.0|0
0|2020-06-13|11318.0|0|726.0|0|6.0278977084025245|0|12044.0|0
0|2020-06-14|11318.0|0|726.0|0|6.0278977084025245|0|12044.0|0
0|2020-06-15|11318.0|0|726.0|0|6.0278977084025245|0|12044.0|0
0|2020-06-16|11318.0|0|726.0|0|6.0278977084025245|0|12044.0|0
0|2020-06-17|11318.0|0|726.0|0|6.0278977084025245|0|12044.0|0
0|2020-06-18|11318.0|0|726.0|0|6.0278977084025245|0|12044.0|0
0|2020-06-19|11318.0|0|726.0|0|6.0278977084025245|0|12044.0|0
0|2020-06-20|11318.0|0|726.0|0|6.0278977084025245|0|12044.0|0
0|2020-06-21|11318.0|0|726.0|0|6.0278977084025245|0|12044.0|0
0|2020-06-22|11318.0|0|726.0|0|6.0278977084025245|0|12044.0|0
0|2020-06-23|11318.0|0|726.0|0|6.0278977084025245|0|12044.0|0
0|2020-06-24|11318.0|0|726.0|0|6.0278977084025245|0|12044.0|0
0|2020-06-25|11318.0|0|726.0|0|6.0278977084025245|0|12044.0|0
0|2020-06-26|11318.0|0|726.0|0|6.0278977084025245|0|12044.0|0
0|2020-06-27|11318.0|0|726.0|0|6.0278977084025245|0|12044.0|0
0|2020-06-28|11318.0|0|726.0|0|6.0278977084025245|0|12044.0|0
0|2020-06-29|11318.0|0|726.0|0|6.0278977084025245|0|12044.0|0
0|2020-06-30|11318.0|0|726.0|0|6.0278977084025245|0|12044.0|0
0|2020-07-01|11416.0|0|568.0|0|4.739652870493992|0|11984.0|0
0|2020-07-02|11416.0|0|568.0|0|4.739652870493992|0|11984.0|0
0|2020-07-03|11416.0|0|568.0|0|4.739652870493992|0|11984.0|0
0|2020-07-04|11416.0|0|568.0|0|4.739652870493992|0|11984.0|0
0|2020-07-05|11416.0|0|568.0|0|4.739652870493992|0|11984.0|0
0|2020-07-06|11416.0|0|568.0|0|4.739652870493992|0|11984.0|0
0|2020-07-07|11416.0|0|568.0|0|4.739652870493992|0|11984.0|0
0|2020-07-08|11416.0|0|568.0|0|4.739652870493992|0|11984.0|0
0|2020-07-09|11416.0|0|568.0|0|4.739652870493992|0|11984.0|0
0|2020-07-10|11416.0|0|568.0|0|4.739652870493992|0|11984.0|0
0|2020-07-11|11416.0|0|568.0|0|4.739652870493992|0|11984.0|0
0|2020-07-12|11416.0|0|568.0|0|4.739652870493992|0|11984.0|0
0|2020-07-13|11416.0|0|568.0|0|4.739652870493992|0|11984.0|0
0|2020-07-14|11416.0|0|568.0|0|4.739652870493992|0|11984.0|0
0|2020-07-15|11416.0|0|568.0|0|4.739652870493992|0|11984.0|0
0|2020-07-16|11416.0|0|568.0|0|4.739652870493992|0|11984.0|0
0|2020-07-17|11416.0|0|568.0|0|4.739652870493992|0|11984.0|0
0|2020-07-18|11416.0|0|568.0|0|4.739652870493992|0|11984.0|0
0|2020-07-19|11416.0|0|568.0|0|4.739652870493992|0|11984.0|0
0|2020-07-20|11416.0|0|568.0|0|4.739652870493992|0|11984.0|0
0|2020-07-21|11416.0|0|568.0|0|4.739652870493992|0|11984.0|0
0|2020-07-22|11416.0|0|568.0|0|4.739652870493992|0|11984.0|0
0|2020-07-23|11416.0|0|568.0|0|4.739652870493992|0|11984.0|0
0|2020-07-24|11416.0|0|568.0|0|4.739652870493992|0|11984.0|0
0|2020-07-25|11416.0|0|568.0|0|4.739652870493992|0|11984.0|0
0|2020-07-26|11416.0|0|568.0|0|4.739652870493992|0|11984.0|0
0|2020-07-27|11416.0|0|568.0|0|4.739652870493992|0|11984.0|0
0|2020-07-28|11416.0|0|568.0|0|4.739652870493992|0|11984.0|0
0|2020-07-29|11416.0|0|568.0|0|4.739652870493992|0|11984.0|0
0|2020-07-30|11416.0|0|568.0|0|4.739652870493992|0|11984.0|0
0|2020-07-31|11416.0|0|568.0|0|4.739652870493992|0|11984.0|0
0|2020-08-01|11078.0|0|473.0|0|4.094883559864947|0|11551.0|0
0|2020-08-02|11078.0|0|473.0|0|4.094883559864947|0|11551.0|0
0|2020-08-03|11078.0|0|473.0|0|4.094883559864947|0|11551.0|0
0|2020-08-04|11078.0|0|473.0|0|4.094883559864947|0|11551.0|0
0|2020-08-05|11078.0|0|473.0|0|4.094883559864947|0|11551.0|0
0|2020-08-06|11078.0|0|473.0|0|4.094883559864947|0|11551.0|0
0|2020-08-07|11078.0|0|473.0|0|4.094883559864947|0|11551.0|0
0|2020-08-08|11078.0|0|473.0|0|4.094883559864947|0|11551.0|0
0|2020-08-09|11078.0|0|473.0|0|4.094883559864947|0|11551.0|0
0|2020-08-10|11078.0|0|473.0|0|4.094883559864947|0|11551.0|0
0|2020-08-11|11078.0|0|473.0|0|4.094883559864947|0|11551.0|0
0|2020-08-12|11078.0|0|473.0|0|4.094883559864947|0|11551.0|0
0|2020-08-13|11078.0|0|473.0|0|4.094883559864947|0|11551.0|0
0|2020-08-14|11078.0|0|473.0|0|4.094883559864947|0|11551.0|0
0|2020-08-15|11078.0|0|473.0|0|4.094883559864947|0|11551.0|0
0|2020-08-16|11078.0|0|473.0|0|4.094883559864947|0|11551.0|0
0|2020-08-17|11078.0|0|473.0|0|4.094883559864947|0|11551.0|0
0|2020-08-18|11078.0|0|473.0|0|4.094883559864947|0|11551.0|0
0|2020-08-19|11078.0|0|473.0|0|4.094883559864947|0|11551.0|0
0|2020-08-20|11078.0|0|473.0|0|4.094883559864947|0|11551.0|0
0|2020-08-21|11078.0|0|473.0|0|4.094883559864947|0|11551.0|0
0|2020-08-22|11078.0|0|473.0|0|4.094883559864947|0|11551.0|0
0|2020-08-23|11078.0|0|473.0|0|4.094883559864947|0|11551.0|0
0|2020-08-24|11078.0|0|473.0|0|4.094883559864947|0|11551.0|0
0|2020-08-25|11078.0|0|473.0|0|4.094883559864947|0|11551.0|0
0|2020-08-26|11078.0|0|473.0|0|4.094883559864947|0|11551.0|0
0|2020-08-27|11078.0|0|473.0|0|4.094883559864947|0|11551.0|0
0|2020-08-28|11078.0|0|473.0|0|4.094883559864947|0|11551.0|0
0|2020-08-29|11078.0|0|473.0|0|4.094883559864947|0|11551.0|0
0|2020-08-30|11078.0|0|473.0|0|4.094883559864947|0|11551.0|0
0|2020-08-31|11078.0|0|473.0|0|4.094883559864947|0|11551.0|0
0|2020-09-01|11179.0|0|420.0|0|3.621001810500905|0|11599.0|0
0|2020-09-02|11179.0|0|420.0|0|3.621001810500905|0|11599.0|0
0|2020-09-03|11179.0|0|420.0|0|3.621001810500905|0|11599.0|0
0|2020-09-04|11179.0|0|420.0|0|3.621001810500905|0|11599.0|0
0|2020-09-05|11179.0|0|420.0|0|3.621001810500905|0|11599.0|0
0|2020-09-06|11179.0|0|420.0|0|3.621001810500905|0|11599.0|0
0|2020-09-07|11179.0|0|420.0|0|3.621001810500905|0|11599.0|0
0|2020-09-08|11179.0|0|420.0|0|3.621001810500905|0|11599.0|0
0|2020-09-09|11179.0|0|420.0|0|3.621001810500905|0|11599.0|0
0|2020-09-10|11179.0|0|420.0|0|3.621001810500905|0|11599.0|0
0|2020-09-11|11179.0|0|420.0|0|3.621001810500905|0|11599.0|0
0|2020-09-12|11179.0|0|420.0|0|3.621001810500905|0|11599.0|0
0|2020-09-13|11179.0|0|420.0|0|3.621001810500905|0|11599.0|0
0|2020-09-14|11179.0|0|420.0|0|3.621001810500905|0|11599.0|0
0|2020-09-15|11179.0|0|420.0|0|3.621001810500905|0|11599.0|0
0|2020-09-16|11179.0|0|420.0|0|3.621001810500905|0|11599.0|0
0|2020-09-17|11179.0|0|420.0|0|3.621001810500905|0|11599.0|0
0|2020-09-18|11179.0|0|420.0|0|3.621001810500905|0|11599.0|0
0|2020-09-19|11179.0|0|420.0|0|3.621001810500905|0|11599.0|0
0|2020-09-20|11179.0|0|420.0|0|3.621001810500905|0|11599.0|0
0|2020-09-21|11179.0|0|420.0|0|3.621001810500905|0|11599.0|0
0|2020-09-22|11179.0|0|420.0|0|3.621001810500905|0|11599.0|0
0|2020-09-23|11179.0|0|420.0|0|3.621001810500905|0|11599.0|0
0|2020-09-24|11179.0|0|420.0|0|3.621001810500905|0|11599.0|0
0|2020-09-25|11179.0|0|420.0|0|3.621001810500905|0|11599.0|0
0|2020-09-26|11179.0|0|420.0|0|3.621001810500905|0|11599.0|0
0|2020-09-27|11179.0|0|420.0|0|3.621001810500905|0|11599.0|0
0|2020-09-28|11179.0|0|420.0|0|3.621001810500905|0|11599.0|0
0|2020-09-29|11179.0|0|420.0|0|3.621001810500905|0|11599.0|0
0|2020-09-30|11179.0|0|420.0|0|3.621001810500905|0|11599.0|0
0|2020-10-01|11512.0|0|465.0|0|3.882441345913|0|11977.0|0
0|2020-10-02|11512.0|0|465.0|0|3.882441345913|0|11977.0|0
0|2020-10-03|11512.0|0|465.0|0|3.882441345913|0|11977.0|0
0|2020-10-04|11512.0|0|465.0|0|3.882441345913|0|11977.0|0
0|2020-10-05|11512.0|0|465.0|0|3.882441345913|0|11977.0|0
0|2020-10-06|11512.0|0|465.0|0|3.882441345913|0|11977.0|0
0|2020-10-07|11512.0|0|465.0|0|3.882441345913|0|11977.0|0
0|2020-10-08|11512.0|0|465.0|0|3.882441345913|0|11977.0|0
0|2020-10-09|11512.0|0|465.0|0|3.882441345913|0|11977.0|0
0|2020-10-10|11512.0|0|465.0|0|3.882441345913|0|11977.0|0
0|2020-10-11|11512.0|0|465.0|0|3.882441345913|0|11977.0|0
0|2020-10-12|11512.0|0|465.0|0|3.882441345913|0|11977.0|0
0|2020-10-13|11512.0|0|465.0|0|3.882441345913|0|11977.0|0
0|2020-10-14|11512.0|0|465.0|0|3.882441345913|0|11977.0|0
0|2020-10-15|11512.0|0|465.0|0|3.882441345913|0|11977.0|0
0|2020-10-16|11512.0|0|465.0|0|3.882441345913|0|11977.0|0
0|2020-10-17|11512.0|0|465.0|0|3.882441345913|0|11977.0|0
0|2020-10-18|11512.0|0|465.0|0|3.882441345913|0|11977.0|0
0|2020-10-19|11512.0|0|465.0|0|3.882441345913|0|11977.0|0
0|2020-10-20|11512.0|0|465.0|0|3.882441345913|0|11977.0|0
0|2020-10-21|11512.0|0|465.0|0|3.882441345913|0|11977.0|0
0|2020-10-22|11512.0|0|465.0|0|3.882441345913|0|11977.0|0
0|2020-10-23|11512.0|0|465.0|0|3.882441345913|0|11977.0|0
0|2020-10-24|11512.0|0|465.0|0|3.882441345913|0|11977.0|0
0|2020-10-25|11512.0|0|465.0|0|3.882441345913|0|11977.0|0
0|2020-10-26|11512.0|0|465.0|0|3.882441345913|0|11977.0|0
0|2020-10-27|11512.0|0|465.0|0|3.882441345913|0|11977.0|0
0|2020-10-28|11512.0|0|465.0|0|3.882441345913|0|11977.0|0
0|2020-10-29|11512.0|0|465.0|0|3.882441345913|0|11977.0|0
0|2020-10-30|11512.0|0|465.0|0|3.882441345913|0|11977.0|0
0|2020-10-31|11512.0|0|465.0|0|3.882441345913|0|11977.0|0
0|2020-11-01|11396.0|0|359.0|0|3.0540195661420673|0|11755.0|0
0|2020-11-02|11396.0|0|359.0|0|3.0540195661420673|0|11755.0|0
0|2020-11-03|11396.0|0|359.0|0|3.0540195661420673|0|11755.0|0
0|2020-11-04|11396.0|0|359.0|0|3.0540195661420673|0|11755.0|0
0|2020-11-05|11396.0|0|359.0|0|3.0540195661420673|0|11755.0|0
0|2020-11-06|11396.0|0|359.0|0|3.0540195661420673|0|11755.0|0
0|2020-11-07|11396.0|0|359.0|0|3.0540195661420673|0|11755.0|0
0|2020-11-08|11396.0|0|359.0|0|3.0540195661420673|0|11755.0|0
0|2020-11-09|11396.0|0|359.0|0|3.0540195661420673|0|11755.0|0
0|2020-11-10|11396.0|0|359.0|0|3.0540195661420673|0|11755.0|0
0|2020-11-11|11396.0|0|359.0|0|3.0540195661420673|0|11755.0|0
0|2020-11-12|11396.0|0|359.0|0|3.0540195661420673|0|11755.0|0
0|2020-11-13|11396.0|0|359.0|0|3.0540195661420673|0|11755.0|0
0|2020-11-14|11396.0|0|359.0|0|3.0540195661420673|0|11755.0|0
0|2020-11-15|11396.0|0|359.0|0|3.0540195661420673|0|11755.0|0
0|2020-11-16|11396.0|0|359.0|0|3.0540195661420673|0|11755.0|0
0|2020-11-17|11396.0|0|359.0|0|3.0540195661420673|0|11755.0|0
0|2020-11-18|11396.0|0|359.0|0|3.0540195661420673|0|11755.0|0
0|2020-11-19|11396.0|0|359.0|0|3.0540195661420673|0|11755.0|0
0|2020-11-20|11396.0|0|359.0|0|3.0540195661420673|0|11755.0|0
0|2020-11-21|11396.0|0|359.0|0|3.0540195661420673|0|11755.0|0
0|2020-11-22|11396.0|0|359.0|0|3.0540195661420673|0|11755.0|0
0|2020-11-23|11396.0|0|359.0|0|3.0540195661420673|0|11755.0|0
0|2020-11-24|11396.0|0|359.0|0|3.0540195661420673|0|11755.0|0
0|2020-11-25|11396.0|0|359.0|0|3.0540195661420673|0|11755.0|0
0|2020-11-26|11396.0|0|359.0|0|3.0540195661420673|0|11755.0|0
0|2020-11-27|11396.0|0|359.0|0|3.0540195661420673|0|11755.0|0
0|2020-11-28|11396.0|0|359.0|0|3.0540195661420673|0|11755.0|0
0|2020-11-29|11396.0|0|359.0|0|3.0540195661420673|0|11755.0|0
0|2020-11-30|11396.0|0|359.0|0|3.0540195661420673|0|11755.0|0
0|2020-12-01|11435.0|0|389.0|0|3.2899188092016236|0|11824.0|0
0|2020-12-02|11435.0|0|389.0|0|3.2899188092016236|0|11824.0|0
0|2020-12-03|11435.0|0|389.0|0|3.2899188092016236|0|11824.0|0
0|2020-12-04|11435.0|0|389.0|0|3.2899188092016236|0|11824.0|0
0|2020-12-05|11435.0|0|389.0|0|3.2899188092016236|0|11824.0|0
0|2020-12-06|11435.0|0|389.0|0|3.2899188092016236|0|11824.0|0
0|2020-12-07|11435.0|0|389.0|0|3.2899188092016236|0|11824.0|0
