|dates|Culberson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Culberson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Culberson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Culberson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Culberson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Culberson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Culberson_Texas_UnitedStates.TotalPopulation.data|Culberson_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2171.0|0
