|dates|Cass_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Cass_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Cass_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Cass_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Cass_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Cass_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Cass_Missouri_UnitedStates.TotalPopulation.data|Cass_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|105780.0|0
