|dates|Pulaski_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Pulaski_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Pulaski_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Pulaski_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Pulaski_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Pulaski_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Pulaski_Virginia_UnitedStates.TotalPopulation.data|Pulaski_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|34027.0|0
