|dates|Drew_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Drew_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Drew_Arkansas_UnitedStates.NYT_ConfirmedDeaths.data|Drew_Arkansas_UnitedStates.NYT_ConfirmedDeaths.missing|Drew_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Drew_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Drew_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Drew_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
