|dates|Bristol_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Bristol_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Bristol_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Bristol_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Bristol_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Bristol_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Bristol_Virginia_UnitedStates.TotalPopulation.data|Bristol_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|16762.0|0
