|dates|Sac_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Sac_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Sac_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Sac_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Sac_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Sac_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Sac_Iowa_UnitedStates.TotalPopulation.data|Sac_Iowa_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|9721.0|0
