|dates|Scott_Minnesota_UnitedStates.BLS_EmployedPopulation.data|Scott_Minnesota_UnitedStates.BLS_EmployedPopulation.missing|Scott_Minnesota_UnitedStates.BLS_UnemployedPopulation.data|Scott_Minnesota_UnitedStates.BLS_UnemployedPopulation.missing|Scott_Minnesota_UnitedStates.BLS_UnemploymentRate.data|Scott_Minnesota_UnitedStates.BLS_UnemploymentRate.missing|Scott_Minnesota_UnitedStates.BLS_LaborForcePopulation.data|Scott_Minnesota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|82076.5|0|2458.0|0|2.9076885768532374|0|84534.5|0
0|2020-01-02|82076.5|0|2458.0|0|2.9076885768532374|0|84534.5|0
0|2020-01-03|82076.5|0|2458.0|0|2.9076885768532374|0|84534.5|0
0|2020-01-04|82076.5|0|2458.0|0|2.9076885768532374|0|84534.5|0
0|2020-01-05|82076.5|0|2458.0|0|2.9076885768532374|0|84534.5|0
0|2020-01-06|82076.5|0|2458.0|0|2.9076885768532374|0|84534.5|0
0|2020-01-07|82076.5|0|2458.0|0|2.9076885768532374|0|84534.5|0
0|2020-01-08|82076.5|0|2458.0|0|2.9076885768532374|0|84534.5|0
0|2020-01-09|82076.5|0|2458.0|0|2.9076885768532374|0|84534.5|0
0|2020-01-10|82076.5|0|2458.0|0|2.9076885768532374|0|84534.5|0
0|2020-01-11|82076.5|0|2458.0|0|2.9076885768532374|0|84534.5|0
0|2020-01-12|82076.5|0|2458.0|0|2.9076885768532374|0|84534.5|0
0|2020-01-13|82076.5|0|2458.0|0|2.9076885768532374|0|84534.5|0
0|2020-01-14|82076.5|0|2458.0|0|2.9076885768532374|0|84534.5|0
0|2020-01-15|82076.5|0|2458.0|0|2.9076885768532374|0|84534.5|0
0|2020-01-16|82076.5|0|2458.0|0|2.9076885768532374|0|84534.5|0
0|2020-01-17|82076.5|0|2458.0|0|2.9076885768532374|0|84534.5|0
0|2020-01-18|82076.5|0|2458.0|0|2.9076885768532374|0|84534.5|0
0|2020-01-19|82076.5|0|2458.0|0|2.9076885768532374|0|84534.5|0
0|2020-01-20|82076.5|0|2458.0|0|2.9076885768532374|0|84534.5|0
0|2020-01-21|82076.5|0|2458.0|0|2.9076885768532374|0|84534.5|0
0|2020-01-22|82076.5|0|2458.0|0|2.9076885768532374|0|84534.5|0
0|2020-01-23|82076.5|0|2458.0|0|2.9076885768532374|0|84534.5|0
0|2020-01-24|82076.5|0|2458.0|0|2.9076885768532374|0|84534.5|0
0|2020-01-25|82076.5|0|2458.0|0|2.9076885768532374|0|84534.5|0
0|2020-01-26|82076.5|0|2458.0|0|2.9076885768532374|0|84534.5|0
0|2020-01-27|82076.5|0|2458.0|0|2.9076885768532374|0|84534.5|0
0|2020-01-28|82076.5|0|2458.0|0|2.9076885768532374|0|84534.5|0
0|2020-01-29|82076.5|0|2458.0|0|2.9076885768532374|0|84534.5|0
0|2020-01-30|82076.5|0|2458.0|0|2.9076885768532374|0|84534.5|0
0|2020-01-31|82076.5|0|2458.0|0|2.9076885768532374|0|84534.5|0
0|2020-02-01|82421.5|0|2449.5|0|2.886144855133084|0|84871.0|0
0|2020-02-02|82421.5|0|2449.5|0|2.886144855133084|0|84871.0|0
0|2020-02-03|82421.5|0|2449.5|0|2.886144855133084|0|84871.0|0
0|2020-02-04|82421.5|0|2449.5|0|2.886144855133084|0|84871.0|0
0|2020-02-05|82421.5|0|2449.5|0|2.886144855133084|0|84871.0|0
0|2020-02-06|82421.5|0|2449.5|0|2.886144855133084|0|84871.0|0
0|2020-02-07|82421.5|0|2449.5|0|2.886144855133084|0|84871.0|0
0|2020-02-08|82421.5|0|2449.5|0|2.886144855133084|0|84871.0|0
0|2020-02-09|82421.5|0|2449.5|0|2.886144855133084|0|84871.0|0
0|2020-02-10|82421.5|0|2449.5|0|2.886144855133084|0|84871.0|0
0|2020-02-11|82421.5|0|2449.5|0|2.886144855133084|0|84871.0|0
