|dates|George_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|George_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|George_Mississippi_UnitedStates.NYT_ConfirmedDeaths.data|George_Mississippi_UnitedStates.NYT_ConfirmedDeaths.missing|George_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|George_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|George_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|George_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
