|dates|Hinsdale_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Hinsdale_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Hinsdale_Colorado_UnitedStates.NYT_ConfirmedDeaths.data|Hinsdale_Colorado_UnitedStates.NYT_ConfirmedDeaths.missing|Hinsdale_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Hinsdale_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Hinsdale_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Hinsdale_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
