|dates|Mecklenburg_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Mecklenburg_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Mecklenburg_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Mecklenburg_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Mecklenburg_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Mecklenburg_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Mecklenburg_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Mecklenburg_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
