|dates|Taylor_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Taylor_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Taylor_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Taylor_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Taylor_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Taylor_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Taylor_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Taylor_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
