|dates|Rock_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Rock_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Rock_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Rock_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Rock_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Rock_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Rock_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Rock_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
