|dates|Kitsap_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Kitsap_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Kitsap_Washington_UnitedStates.NYT_ConfirmedDeaths.data|Kitsap_Washington_UnitedStates.NYT_ConfirmedDeaths.missing|Kitsap_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Kitsap_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Kitsap_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Kitsap_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
