|dates|Fayette_Tennessee_UnitedStates.BLS_EmployedPopulation.data|Fayette_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|Fayette_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|Fayette_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|Fayette_Tennessee_UnitedStates.BLS_UnemploymentRate.data|Fayette_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|Fayette_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|Fayette_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-25|18598.0|0|763.0|0|3.940912142967822|0|19361.0|0
0|2020-01-26|18598.0|0|763.0|0|3.940912142967822|0|19361.0|0
0|2020-01-27|18598.0|0|763.0|0|3.940912142967822|0|19361.0|0
0|2020-01-28|18598.0|0|763.0|0|3.940912142967822|0|19361.0|0
0|2020-01-29|18598.0|0|763.0|0|3.940912142967822|0|19361.0|0
0|2020-01-30|18598.0|0|763.0|0|3.940912142967822|0|19361.0|0
0|2020-01-31|18598.0|0|763.0|0|3.940912142967822|0|19361.0|0
0|2020-02-01|18732.0|0|717.5|0|3.6890408493791615|0|19449.5|0
0|2020-02-02|18732.0|0|717.5|0|3.6890408493791615|0|19449.5|0
0|2020-02-03|18732.0|0|717.5|0|3.6890408493791615|0|19449.5|0
0|2020-02-04|18732.0|0|717.5|0|3.6890408493791615|0|19449.5|0
0|2020-02-05|18732.0|0|717.5|0|3.6890408493791615|0|19449.5|0
0|2020-02-06|18732.0|0|717.5|0|3.6890408493791615|0|19449.5|0
0|2020-02-07|18732.0|0|717.5|0|3.6890408493791615|0|19449.5|0
0|2020-02-08|18732.0|0|717.5|0|3.6890408493791615|0|19449.5|0
0|2020-02-09|18732.0|0|717.5|0|3.6890408493791615|0|19449.5|0
0|2020-02-10|18732.0|0|717.5|0|3.6890408493791615|0|19449.5|0
0|2020-02-11|18732.0|0|717.5|0|3.6890408493791615|0|19449.5|0
0|2020-02-12|18732.0|0|717.5|0|3.6890408493791615|0|19449.5|0
0|2020-02-13|18732.0|0|717.5|0|3.6890408493791615|0|19449.5|0
0|2020-02-14|18732.0|0|717.5|0|3.6890408493791615|0|19449.5|0
0|2020-02-15|18732.0|0|717.5|0|3.6890408493791615|0|19449.5|0
0|2020-02-16|18732.0|0|717.5|0|3.6890408493791615|0|19449.5|0
0|2020-02-17|18732.0|0|717.5|0|3.6890408493791615|0|19449.5|0
0|2020-02-18|18732.0|0|717.5|0|3.6890408493791615|0|19449.5|0
0|2020-02-19|18732.0|0|717.5|0|3.6890408493791615|0|19449.5|0
0|2020-02-20|18732.0|0|717.5|0|3.6890408493791615|0|19449.5|0
0|2020-02-21|18732.0|0|717.5|0|3.6890408493791615|0|19449.5|0
0|2020-02-22|18732.0|0|717.5|0|3.6890408493791615|0|19449.5|0
0|2020-02-23|18732.0|0|717.5|0|3.6890408493791615|0|19449.5|0
0|2020-02-24|18732.0|0|717.5|0|3.6890408493791615|0|19449.5|0
0|2020-02-25|18732.0|0|717.5|0|3.6890408493791615|0|19449.5|0
0|2020-02-26|18732.0|0|717.5|0|3.6890408493791615|0|19449.5|0
0|2020-02-27|18732.0|0|717.5|0|3.6890408493791615|0|19449.5|0
0|2020-02-28|18732.0|0|717.5|0|3.6890408493791615|0|19449.5|0
0|2020-02-29|18732.0|0|717.5|0|3.6890408493791615|0|19449.5|0
0|2020-03-01|18505.0|0|728.0|0|3.785160921333125|0|19233.0|0
0|2020-03-02|18505.0|0|728.0|0|3.785160921333125|0|19233.0|0
0|2020-03-03|18505.0|0|728.0|0|3.785160921333125|0|19233.0|0
0|2020-03-04|18505.0|0|728.0|0|3.785160921333125|0|19233.0|0
0|2020-03-05|18505.0|0|728.0|0|3.785160921333125|0|19233.0|0
0|2020-03-06|18505.0|0|728.0|0|3.785160921333125|0|19233.0|0
0|2020-03-07|18505.0|0|728.0|0|3.785160921333125|0|19233.0|0
0|2020-03-08|18505.0|0|728.0|0|3.785160921333125|0|19233.0|0
0|2020-03-09|18505.0|0|728.0|0|3.785160921333125|0|19233.0|0
0|2020-03-10|18505.0|0|728.0|0|3.785160921333125|0|19233.0|0
0|2020-03-11|18505.0|0|728.0|0|3.785160921333125|0|19233.0|0
0|2020-03-12|18505.0|0|728.0|0|3.785160921333125|0|19233.0|0
0|2020-03-13|18505.0|0|728.0|0|3.785160921333125|0|19233.0|0
0|2020-03-14|18505.0|0|728.0|0|3.785160921333125|0|19233.0|0
0|2020-03-15|18505.0|0|728.0|0|3.785160921333125|0|19233.0|0
0|2020-03-16|18505.0|0|728.0|0|3.785160921333125|0|19233.0|0
0|2020-03-17|18505.0|0|728.0|0|3.785160921333125|0|19233.0|0
0|2020-03-18|18505.0|0|728.0|0|3.785160921333125|0|19233.0|0
0|2020-03-19|18505.0|0|728.0|0|3.785160921333125|0|19233.0|0
0|2020-03-20|18505.0|0|728.0|0|3.785160921333125|0|19233.0|0
0|2020-03-21|18505.0|0|728.0|0|3.785160921333125|0|19233.0|0
0|2020-03-22|18505.0|0|728.0|0|3.785160921333125|0|19233.0|0
0|2020-03-23|18505.0|0|728.0|0|3.785160921333125|0|19233.0|0
0|2020-03-24|18505.0|0|728.0|0|3.785160921333125|0|19233.0|0
0|2020-03-25|18505.0|0|728.0|0|3.785160921333125|0|19233.0|0
0|2020-03-26|18505.0|0|728.0|0|3.785160921333125|0|19233.0|0
0|2020-03-27|18505.0|0|728.0|0|3.785160921333125|0|19233.0|0
0|2020-03-28|18505.0|0|728.0|0|3.785160921333125|0|19233.0|0
0|2020-03-29|18505.0|0|728.0|0|3.785160921333125|0|19233.0|0
0|2020-03-30|18505.0|0|728.0|0|3.785160921333125|0|19233.0|0
0|2020-03-31|18505.0|0|728.0|0|3.785160921333125|0|19233.0|0
0|2020-04-01|15901.5|0|1666.0|0|9.483421090081116|0|17567.5|0
0|2020-04-02|15901.5|0|1666.0|0|9.483421090081116|0|17567.5|0
0|2020-04-03|15901.5|0|1666.0|0|9.483421090081116|0|17567.5|0
0|2020-04-04|15901.5|0|1666.0|0|9.483421090081116|0|17567.5|0
0|2020-04-05|15901.5|0|1666.0|0|9.483421090081116|0|17567.5|0
0|2020-04-06|15901.5|0|1666.0|0|9.483421090081116|0|17567.5|0
0|2020-04-07|15901.5|0|1666.0|0|9.483421090081116|0|17567.5|0
0|2020-04-08|15901.5|0|1666.0|0|9.483421090081116|0|17567.5|0
0|2020-04-09|15901.5|0|1666.0|0|9.483421090081116|0|17567.5|0
0|2020-04-10|15901.5|0|1666.0|0|9.483421090081116|0|17567.5|0
0|2020-04-11|15901.5|0|1666.0|0|9.483421090081116|0|17567.5|0
0|2020-04-12|15901.5|0|1666.0|0|9.483421090081116|0|17567.5|0
0|2020-04-13|15901.5|0|1666.0|0|9.483421090081116|0|17567.5|0
0|2020-04-14|15901.5|0|1666.0|0|9.483421090081116|0|17567.5|0
0|2020-04-15|15901.5|0|1666.0|0|9.483421090081116|0|17567.5|0
0|2020-04-16|15901.5|0|1666.0|0|9.483421090081116|0|17567.5|0
0|2020-04-17|15901.5|0|1666.0|0|9.483421090081116|0|17567.5|0
0|2020-04-18|15901.5|0|1666.0|0|9.483421090081116|0|17567.5|0
0|2020-04-19|15901.5|0|1666.0|0|9.483421090081116|0|17567.5|0
0|2020-04-20|15901.5|0|1666.0|0|9.483421090081116|0|17567.5|0
0|2020-04-21|15901.5|0|1666.0|0|9.483421090081116|0|17567.5|0
0|2020-04-22|15901.5|0|1666.0|0|9.483421090081116|0|17567.5|0
0|2020-04-23|15901.5|0|1666.0|0|9.483421090081116|0|17567.5|0
0|2020-04-24|15901.5|0|1666.0|0|9.483421090081116|0|17567.5|0
0|2020-04-25|15901.5|0|1666.0|0|9.483421090081116|0|17567.5|0
0|2020-04-26|15901.5|0|1666.0|0|9.483421090081116|0|17567.5|0
0|2020-04-27|15901.5|0|1666.0|0|9.483421090081116|0|17567.5|0
0|2020-04-28|15901.5|0|1666.0|0|9.483421090081116|0|17567.5|0
0|2020-04-29|15901.5|0|1666.0|0|9.483421090081116|0|17567.5|0
0|2020-04-30|15901.5|0|1666.0|0|9.483421090081116|0|17567.5|0
0|2020-05-01|16822.0|0|1287.0|0|7.106963388370423|0|18109.0|0
0|2020-05-02|16822.0|0|1287.0|0|7.106963388370423|0|18109.0|0
0|2020-05-03|16822.0|0|1287.0|0|7.106963388370423|0|18109.0|0
0|2020-05-04|16822.0|0|1287.0|0|7.106963388370423|0|18109.0|0
0|2020-05-05|16822.0|0|1287.0|0|7.106963388370423|0|18109.0|0
0|2020-05-06|16822.0|0|1287.0|0|7.106963388370423|0|18109.0|0
0|2020-05-07|16822.0|0|1287.0|0|7.106963388370423|0|18109.0|0
0|2020-05-08|16822.0|0|1287.0|0|7.106963388370423|0|18109.0|0
0|2020-05-09|16822.0|0|1287.0|0|7.106963388370423|0|18109.0|0
0|2020-05-10|16822.0|0|1287.0|0|7.106963388370423|0|18109.0|0
0|2020-05-11|16822.0|0|1287.0|0|7.106963388370423|0|18109.0|0
0|2020-05-12|16822.0|0|1287.0|0|7.106963388370423|0|18109.0|0
0|2020-05-13|16822.0|0|1287.0|0|7.106963388370423|0|18109.0|0
0|2020-05-14|16822.0|0|1287.0|0|7.106963388370423|0|18109.0|0
0|2020-05-15|16822.0|0|1287.0|0|7.106963388370423|0|18109.0|0
0|2020-05-16|16822.0|0|1287.0|0|7.106963388370423|0|18109.0|0
0|2020-05-17|16822.0|0|1287.0|0|7.106963388370423|0|18109.0|0
0|2020-05-18|16822.0|0|1287.0|0|7.106963388370423|0|18109.0|0
0|2020-05-19|16822.0|0|1287.0|0|7.106963388370423|0|18109.0|0
0|2020-05-20|16822.0|0|1287.0|0|7.106963388370423|0|18109.0|0
0|2020-05-21|16822.0|0|1287.0|0|7.106963388370423|0|18109.0|0
0|2020-05-22|16822.0|0|1287.0|0|7.106963388370423|0|18109.0|0
0|2020-05-23|16822.0|0|1287.0|0|7.106963388370423|0|18109.0|0
0|2020-05-24|16822.0|0|1287.0|0|7.106963388370423|0|18109.0|0
0|2020-05-25|16822.0|0|1287.0|0|7.106963388370423|0|18109.0|0
0|2020-05-26|16822.0|0|1287.0|0|7.106963388370423|0|18109.0|0
0|2020-05-27|16822.0|0|1287.0|0|7.106963388370423|0|18109.0|0
0|2020-05-28|16822.0|0|1287.0|0|7.106963388370423|0|18109.0|0
0|2020-05-29|16822.0|0|1287.0|0|7.106963388370423|0|18109.0|0
0|2020-05-30|16822.0|0|1287.0|0|7.106963388370423|0|18109.0|0
0|2020-05-31|16822.0|0|1287.0|0|7.106963388370423|0|18109.0|0
0|2020-06-01|16799.0|0|1492.0|0|8.157017112240993|0|18291.0|0
0|2020-06-02|16799.0|0|1492.0|0|8.157017112240993|0|18291.0|0
0|2020-06-03|16799.0|0|1492.0|0|8.157017112240993|0|18291.0|0
0|2020-06-04|16799.0|0|1492.0|0|8.157017112240993|0|18291.0|0
0|2020-06-05|16799.0|0|1492.0|0|8.157017112240993|0|18291.0|0
0|2020-06-06|16799.0|0|1492.0|0|8.157017112240993|0|18291.0|0
0|2020-06-07|16799.0|0|1492.0|0|8.157017112240993|0|18291.0|0
0|2020-06-08|16799.0|0|1492.0|0|8.157017112240993|0|18291.0|0
0|2020-06-09|16799.0|0|1492.0|0|8.157017112240993|0|18291.0|0
0|2020-06-10|16799.0|0|1492.0|0|8.157017112240993|0|18291.0|0
0|2020-06-11|16799.0|0|1492.0|0|8.157017112240993|0|18291.0|0
0|2020-06-12|16799.0|0|1492.0|0|8.157017112240993|0|18291.0|0
0|2020-06-13|16799.0|0|1492.0|0|8.157017112240993|0|18291.0|0
0|2020-06-14|16799.0|0|1492.0|0|8.157017112240993|0|18291.0|0
0|2020-06-15|16799.0|0|1492.0|0|8.157017112240993|0|18291.0|0
0|2020-06-16|16799.0|0|1492.0|0|8.157017112240993|0|18291.0|0
0|2020-06-17|16799.0|0|1492.0|0|8.157017112240993|0|18291.0|0
0|2020-06-18|16799.0|0|1492.0|0|8.157017112240993|0|18291.0|0
0|2020-06-19|16799.0|0|1492.0|0|8.157017112240993|0|18291.0|0
0|2020-06-20|16799.0|0|1492.0|0|8.157017112240993|0|18291.0|0
0|2020-06-21|16799.0|0|1492.0|0|8.157017112240993|0|18291.0|0
0|2020-06-22|16799.0|0|1492.0|0|8.157017112240993|0|18291.0|0
0|2020-06-23|16799.0|0|1492.0|0|8.157017112240993|0|18291.0|0
0|2020-06-24|16799.0|0|1492.0|0|8.157017112240993|0|18291.0|0
0|2020-06-25|16799.0|0|1492.0|0|8.157017112240993|0|18291.0|0
0|2020-06-26|16799.0|0|1492.0|0|8.157017112240993|0|18291.0|0
0|2020-06-27|16799.0|0|1492.0|0|8.157017112240993|0|18291.0|0
0|2020-06-28|16799.0|0|1492.0|0|8.157017112240993|0|18291.0|0
0|2020-06-29|16799.0|0|1492.0|0|8.157017112240993|0|18291.0|0
0|2020-06-30|16799.0|0|1492.0|0|8.157017112240993|0|18291.0|0
0|2020-07-01|16651.0|0|1497.0|0|8.248842847696716|0|18148.0|0
0|2020-07-02|16651.0|0|1497.0|0|8.248842847696716|0|18148.0|0
0|2020-07-03|16651.0|0|1497.0|0|8.248842847696716|0|18148.0|0
0|2020-07-04|16651.0|0|1497.0|0|8.248842847696716|0|18148.0|0
0|2020-07-05|16651.0|0|1497.0|0|8.248842847696716|0|18148.0|0
0|2020-07-06|16651.0|0|1497.0|0|8.248842847696716|0|18148.0|0
0|2020-07-07|16651.0|0|1497.0|0|8.248842847696716|0|18148.0|0
0|2020-07-08|16651.0|0|1497.0|0|8.248842847696716|0|18148.0|0
0|2020-07-09|16651.0|0|1497.0|0|8.248842847696716|0|18148.0|0
0|2020-07-10|16651.0|0|1497.0|0|8.248842847696716|0|18148.0|0
0|2020-07-11|16651.0|0|1497.0|0|8.248842847696716|0|18148.0|0
0|2020-07-12|16651.0|0|1497.0|0|8.248842847696716|0|18148.0|0
0|2020-07-13|16651.0|0|1497.0|0|8.248842847696716|0|18148.0|0
0|2020-07-14|16651.0|0|1497.0|0|8.248842847696716|0|18148.0|0
0|2020-07-15|16651.0|0|1497.0|0|8.248842847696716|0|18148.0|0
0|2020-07-16|16651.0|0|1497.0|0|8.248842847696716|0|18148.0|0
0|2020-07-17|16651.0|0|1497.0|0|8.248842847696716|0|18148.0|0
0|2020-07-18|16651.0|0|1497.0|0|8.248842847696716|0|18148.0|0
0|2020-07-19|16651.0|0|1497.0|0|8.248842847696716|0|18148.0|0
0|2020-07-20|16651.0|0|1497.0|0|8.248842847696716|0|18148.0|0
0|2020-07-21|16651.0|0|1497.0|0|8.248842847696716|0|18148.0|0
0|2020-07-22|16651.0|0|1497.0|0|8.248842847696716|0|18148.0|0
0|2020-07-23|16651.0|0|1497.0|0|8.248842847696716|0|18148.0|0
0|2020-07-24|16651.0|0|1497.0|0|8.248842847696716|0|18148.0|0
0|2020-07-25|16651.0|0|1497.0|0|8.248842847696716|0|18148.0|0
0|2020-07-26|16651.0|0|1497.0|0|8.248842847696716|0|18148.0|0
0|2020-07-27|16651.0|0|1497.0|0|8.248842847696716|0|18148.0|0
0|2020-07-28|16651.0|0|1497.0|0|8.248842847696716|0|18148.0|0
0|2020-07-29|16651.0|0|1497.0|0|8.248842847696716|0|18148.0|0
0|2020-07-30|16651.0|0|1497.0|0|8.248842847696716|0|18148.0|0
0|2020-07-31|16651.0|0|1497.0|0|8.248842847696716|0|18148.0|0
0|2020-08-01|17955.0|0|1311.0|0|6.804733727810651|0|19266.0|0
0|2020-08-02|17955.0|0|1311.0|0|6.804733727810651|0|19266.0|0
0|2020-08-03|17955.0|0|1311.0|0|6.804733727810651|0|19266.0|0
0|2020-08-04|17955.0|0|1311.0|0|6.804733727810651|0|19266.0|0
0|2020-08-05|17955.0|0|1311.0|0|6.804733727810651|0|19266.0|0
0|2020-08-06|17955.0|0|1311.0|0|6.804733727810651|0|19266.0|0
0|2020-08-07|17955.0|0|1311.0|0|6.804733727810651|0|19266.0|0
0|2020-08-08|17955.0|0|1311.0|0|6.804733727810651|0|19266.0|0
0|2020-08-09|17955.0|0|1311.0|0|6.804733727810651|0|19266.0|0
0|2020-08-10|17955.0|0|1311.0|0|6.804733727810651|0|19266.0|0
0|2020-08-11|17955.0|0|1311.0|0|6.804733727810651|0|19266.0|0
0|2020-08-12|17955.0|0|1311.0|0|6.804733727810651|0|19266.0|0
0|2020-08-13|17955.0|0|1311.0|0|6.804733727810651|0|19266.0|0
0|2020-08-14|17955.0|0|1311.0|0|6.804733727810651|0|19266.0|0
0|2020-08-15|17955.0|0|1311.0|0|6.804733727810651|0|19266.0|0
0|2020-08-16|17955.0|0|1311.0|0|6.804733727810651|0|19266.0|0
0|2020-08-17|17955.0|0|1311.0|0|6.804733727810651|0|19266.0|0
0|2020-08-18|17955.0|0|1311.0|0|6.804733727810651|0|19266.0|0
0|2020-08-19|17955.0|0|1311.0|0|6.804733727810651|0|19266.0|0
0|2020-08-20|17955.0|0|1311.0|0|6.804733727810651|0|19266.0|0
0|2020-08-21|17955.0|0|1311.0|0|6.804733727810651|0|19266.0|0
0|2020-08-22|17955.0|0|1311.0|0|6.804733727810651|0|19266.0|0
0|2020-08-23|17955.0|0|1311.0|0|6.804733727810651|0|19266.0|0
0|2020-08-24|17955.0|0|1311.0|0|6.804733727810651|0|19266.0|0
0|2020-08-25|17955.0|0|1311.0|0|6.804733727810651|0|19266.0|0
0|2020-08-26|17955.0|0|1311.0|0|6.804733727810651|0|19266.0|0
0|2020-08-27|17955.0|0|1311.0|0|6.804733727810651|0|19266.0|0
0|2020-08-28|17955.0|0|1311.0|0|6.804733727810651|0|19266.0|0
0|2020-08-29|17955.0|0|1311.0|0|6.804733727810651|0|19266.0|0
0|2020-08-30|17955.0|0|1311.0|0|6.804733727810651|0|19266.0|0
0|2020-08-31|17955.0|0|1311.0|0|6.804733727810651|0|19266.0|0
0|2020-09-01|18022.0|0|1299.0|0|6.723254489933233|0|19321.0|0
0|2020-09-02|18022.0|0|1299.0|0|6.723254489933233|0|19321.0|0
0|2020-09-03|18022.0|0|1299.0|0|6.723254489933233|0|19321.0|0
0|2020-09-04|18022.0|0|1299.0|0|6.723254489933233|0|19321.0|0
0|2020-09-05|18022.0|0|1299.0|0|6.723254489933233|0|19321.0|0
0|2020-09-06|18022.0|0|1299.0|0|6.723254489933233|0|19321.0|0
0|2020-09-07|18022.0|0|1299.0|0|6.723254489933233|0|19321.0|0
0|2020-09-08|18022.0|0|1299.0|0|6.723254489933233|0|19321.0|0
0|2020-09-09|18022.0|0|1299.0|0|6.723254489933233|0|19321.0|0
0|2020-09-10|18022.0|0|1299.0|0|6.723254489933233|0|19321.0|0
0|2020-09-11|18022.0|0|1299.0|0|6.723254489933233|0|19321.0|0
0|2020-09-12|18022.0|0|1299.0|0|6.723254489933233|0|19321.0|0
0|2020-09-13|18022.0|0|1299.0|0|6.723254489933233|0|19321.0|0
0|2020-09-14|18022.0|0|1299.0|0|6.723254489933233|0|19321.0|0
0|2020-09-15|18022.0|0|1299.0|0|6.723254489933233|0|19321.0|0
0|2020-09-16|18022.0|0|1299.0|0|6.723254489933233|0|19321.0|0
0|2020-09-17|18022.0|0|1299.0|0|6.723254489933233|0|19321.0|0
0|2020-09-18|18022.0|0|1299.0|0|6.723254489933233|0|19321.0|0
0|2020-09-19|18022.0|0|1299.0|0|6.723254489933233|0|19321.0|0
0|2020-09-20|18022.0|0|1299.0|0|6.723254489933233|0|19321.0|0
0|2020-09-21|18022.0|0|1299.0|0|6.723254489933233|0|19321.0|0
0|2020-09-22|18022.0|0|1299.0|0|6.723254489933233|0|19321.0|0
0|2020-09-23|18022.0|0|1299.0|0|6.723254489933233|0|19321.0|0
0|2020-09-24|18022.0|0|1299.0|0|6.723254489933233|0|19321.0|0
0|2020-09-25|18022.0|0|1299.0|0|6.723254489933233|0|19321.0|0
0|2020-09-26|18022.0|0|1299.0|0|6.723254489933233|0|19321.0|0
0|2020-09-27|18022.0|0|1299.0|0|6.723254489933233|0|19321.0|0
0|2020-09-28|18022.0|0|1299.0|0|6.723254489933233|0|19321.0|0
0|2020-09-29|18022.0|0|1299.0|0|6.723254489933233|0|19321.0|0
0|2020-09-30|18022.0|0|1299.0|0|6.723254489933233|0|19321.0|0
0|2020-10-01|18376.0|0|1534.0|0|7.7046710195881465|0|19910.0|0
0|2020-10-02|18376.0|0|1534.0|0|7.7046710195881465|0|19910.0|0
0|2020-10-03|18376.0|0|1534.0|0|7.7046710195881465|0|19910.0|0
0|2020-10-04|18376.0|0|1534.0|0|7.7046710195881465|0|19910.0|0
0|2020-10-05|18376.0|0|1534.0|0|7.7046710195881465|0|19910.0|0
0|2020-10-06|18376.0|0|1534.0|0|7.7046710195881465|0|19910.0|0
0|2020-10-07|18376.0|0|1534.0|0|7.7046710195881465|0|19910.0|0
0|2020-10-08|18376.0|0|1534.0|0|7.7046710195881465|0|19910.0|0
0|2020-10-09|18376.0|0|1534.0|0|7.7046710195881465|0|19910.0|0
0|2020-10-10|18376.0|0|1534.0|0|7.7046710195881465|0|19910.0|0
0|2020-10-11|18376.0|0|1534.0|0|7.7046710195881465|0|19910.0|0
0|2020-10-12|18376.0|0|1534.0|0|7.7046710195881465|0|19910.0|0
0|2020-10-13|18376.0|0|1534.0|0|7.7046710195881465|0|19910.0|0
0|2020-10-14|18376.0|0|1534.0|0|7.7046710195881465|0|19910.0|0
0|2020-10-15|18376.0|0|1534.0|0|7.7046710195881465|0|19910.0|0
0|2020-10-16|18376.0|0|1534.0|0|7.7046710195881465|0|19910.0|0
0|2020-10-17|18376.0|0|1534.0|0|7.7046710195881465|0|19910.0|0
0|2020-10-18|18376.0|0|1534.0|0|7.7046710195881465|0|19910.0|0
0|2020-10-19|18376.0|0|1534.0|0|7.7046710195881465|0|19910.0|0
0|2020-10-20|18376.0|0|1534.0|0|7.7046710195881465|0|19910.0|0
0|2020-10-21|18376.0|0|1534.0|0|7.7046710195881465|0|19910.0|0
0|2020-10-22|18376.0|0|1534.0|0|7.7046710195881465|0|19910.0|0
0|2020-10-23|18376.0|0|1534.0|0|7.7046710195881465|0|19910.0|0
0|2020-10-24|18376.0|0|1534.0|0|7.7046710195881465|0|19910.0|0
0|2020-10-25|18376.0|0|1534.0|0|7.7046710195881465|0|19910.0|0
0|2020-10-26|18376.0|0|1534.0|0|7.7046710195881465|0|19910.0|0
0|2020-10-27|18376.0|0|1534.0|0|7.7046710195881465|0|19910.0|0
0|2020-10-28|18376.0|0|1534.0|0|7.7046710195881465|0|19910.0|0
0|2020-10-29|18376.0|0|1534.0|0|7.7046710195881465|0|19910.0|0
0|2020-10-30|18376.0|0|1534.0|0|7.7046710195881465|0|19910.0|0
0|2020-10-31|18376.0|0|1534.0|0|7.7046710195881465|0|19910.0|0
0|2020-11-01|18565.0|0|1035.0|0|5.280612244897959|0|19600.0|0
0|2020-11-02|18565.0|0|1035.0|0|5.280612244897959|0|19600.0|0
0|2020-11-03|18565.0|0|1035.0|0|5.280612244897959|0|19600.0|0
0|2020-11-04|18565.0|0|1035.0|0|5.280612244897959|0|19600.0|0
0|2020-11-05|18565.0|0|1035.0|0|5.280612244897959|0|19600.0|0
0|2020-11-06|18565.0|0|1035.0|0|5.280612244897959|0|19600.0|0
0|2020-11-07|18565.0|0|1035.0|0|5.280612244897959|0|19600.0|0
0|2020-11-08|18565.0|0|1035.0|0|5.280612244897959|0|19600.0|0
0|2020-11-09|18565.0|0|1035.0|0|5.280612244897959|0|19600.0|0
0|2020-11-10|18565.0|0|1035.0|0|5.280612244897959|0|19600.0|0
0|2020-11-11|18565.0|0|1035.0|0|5.280612244897959|0|19600.0|0
0|2020-11-12|18565.0|0|1035.0|0|5.280612244897959|0|19600.0|0
0|2020-11-13|18565.0|0|1035.0|0|5.280612244897959|0|19600.0|0
0|2020-11-14|18565.0|0|1035.0|0|5.280612244897959|0|19600.0|0
0|2020-11-15|18565.0|0|1035.0|0|5.280612244897959|0|19600.0|0
0|2020-11-16|18565.0|0|1035.0|0|5.280612244897959|0|19600.0|0
0|2020-11-17|18565.0|0|1035.0|0|5.280612244897959|0|19600.0|0
0|2020-11-18|18565.0|0|1035.0|0|5.280612244897959|0|19600.0|0
0|2020-11-19|18565.0|0|1035.0|0|5.280612244897959|0|19600.0|0
0|2020-11-20|18565.0|0|1035.0|0|5.280612244897959|0|19600.0|0
0|2020-11-21|18565.0|0|1035.0|0|5.280612244897959|0|19600.0|0
0|2020-11-22|18565.0|0|1035.0|0|5.280612244897959|0|19600.0|0
0|2020-11-23|18565.0|0|1035.0|0|5.280612244897959|0|19600.0|0
0|2020-11-24|18565.0|0|1035.0|0|5.280612244897959|0|19600.0|0
0|2020-11-25|18565.0|0|1035.0|0|5.280612244897959|0|19600.0|0
0|2020-11-26|18565.0|0|1035.0|0|5.280612244897959|0|19600.0|0
0|2020-11-27|18565.0|0|1035.0|0|5.280612244897959|0|19600.0|0
0|2020-11-28|18565.0|0|1035.0|0|5.280612244897959|0|19600.0|0
0|2020-11-29|18565.0|0|1035.0|0|5.280612244897959|0|19600.0|0
0|2020-11-30|18565.0|0|1035.0|0|5.280612244897959|0|19600.0|0
0|2020-12-01|18365.0|0|1090.0|0|5.602672834746851|0|19455.0|0
