|dates|Darke_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Darke_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Darke_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Darke_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Darke_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Darke_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Darke_Ohio_UnitedStates.TotalPopulation.data|Darke_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|51113.0|0
