|dates|Baker_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Baker_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Baker_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Baker_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Baker_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Baker_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Baker_Florida_UnitedStates.TotalPopulation.data|Baker_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|29210.0|0
