|dates|Concho_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Concho_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Concho_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Concho_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Concho_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Concho_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Concho_Texas_UnitedStates.TotalPopulation.data|Concho_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2726.0|0
