|dates|Louisa_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Louisa_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Louisa_Iowa_UnitedStates.NYT_ConfirmedDeaths.data|Louisa_Iowa_UnitedStates.NYT_ConfirmedDeaths.missing|Louisa_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Louisa_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Louisa_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Louisa_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
