|dates|Henry_Ohio_UnitedStates.BLS_EmployedPopulation.data|Henry_Ohio_UnitedStates.BLS_EmployedPopulation.missing|Henry_Ohio_UnitedStates.BLS_UnemployedPopulation.data|Henry_Ohio_UnitedStates.BLS_UnemployedPopulation.missing|Henry_Ohio_UnitedStates.BLS_UnemploymentRate.data|Henry_Ohio_UnitedStates.BLS_UnemploymentRate.missing|Henry_Ohio_UnitedStates.BLS_LaborForcePopulation.data|Henry_Ohio_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-04-30|10348.5|0|2628.5|0|20.255066656392078|0|12977.0|0
0|2020-05-01|11337.0|0|2074.0|0|15.46491685929461|0|13411.0|0
0|2020-05-02|11337.0|0|2074.0|0|15.46491685929461|0|13411.0|0
0|2020-05-03|11337.0|0|2074.0|0|15.46491685929461|0|13411.0|0
0|2020-05-04|11337.0|0|2074.0|0|15.46491685929461|0|13411.0|0
0|2020-05-05|11337.0|0|2074.0|0|15.46491685929461|0|13411.0|0
0|2020-05-06|11337.0|0|2074.0|0|15.46491685929461|0|13411.0|0
0|2020-05-07|11337.0|0|2074.0|0|15.46491685929461|0|13411.0|0
0|2020-05-08|11337.0|0|2074.0|0|15.46491685929461|0|13411.0|0
0|2020-05-09|11337.0|0|2074.0|0|15.46491685929461|0|13411.0|0
0|2020-05-10|11337.0|0|2074.0|0|15.46491685929461|0|13411.0|0
0|2020-05-11|11337.0|0|2074.0|0|15.46491685929461|0|13411.0|0
0|2020-05-12|11337.0|0|2074.0|0|15.46491685929461|0|13411.0|0
0|2020-05-13|11337.0|0|2074.0|0|15.46491685929461|0|13411.0|0
0|2020-05-14|11337.0|0|2074.0|0|15.46491685929461|0|13411.0|0
0|2020-05-15|11337.0|0|2074.0|0|15.46491685929461|0|13411.0|0
0|2020-05-16|11337.0|0|2074.0|0|15.46491685929461|0|13411.0|0
0|2020-05-17|11337.0|0|2074.0|0|15.46491685929461|0|13411.0|0
0|2020-05-18|11337.0|0|2074.0|0|15.46491685929461|0|13411.0|0
0|2020-05-19|11337.0|0|2074.0|0|15.46491685929461|0|13411.0|0
0|2020-05-20|11337.0|0|2074.0|0|15.46491685929461|0|13411.0|0
0|2020-05-21|11337.0|0|2074.0|0|15.46491685929461|0|13411.0|0
0|2020-05-22|11337.0|0|2074.0|0|15.46491685929461|0|13411.0|0
0|2020-05-23|11337.0|0|2074.0|0|15.46491685929461|0|13411.0|0
0|2020-05-24|11337.0|0|2074.0|0|15.46491685929461|0|13411.0|0
0|2020-05-25|11337.0|0|2074.0|0|15.46491685929461|0|13411.0|0
0|2020-05-26|11337.0|0|2074.0|0|15.46491685929461|0|13411.0|0
0|2020-05-27|11337.0|0|2074.0|0|15.46491685929461|0|13411.0|0
0|2020-05-28|11337.0|0|2074.0|0|15.46491685929461|0|13411.0|0
0|2020-05-29|11337.0|0|2074.0|0|15.46491685929461|0|13411.0|0
0|2020-05-30|11337.0|0|2074.0|0|15.46491685929461|0|13411.0|0
0|2020-05-31|11337.0|0|2074.0|0|15.46491685929461|0|13411.0|0
0|2020-06-01|11864.0|0|1119.0|0|8.61896325964723|0|12983.0|0
0|2020-06-02|11864.0|0|1119.0|0|8.61896325964723|0|12983.0|0
0|2020-06-03|11864.0|0|1119.0|0|8.61896325964723|0|12983.0|0
0|2020-06-04|11864.0|0|1119.0|0|8.61896325964723|0|12983.0|0
0|2020-06-05|11864.0|0|1119.0|0|8.61896325964723|0|12983.0|0
0|2020-06-06|11864.0|0|1119.0|0|8.61896325964723|0|12983.0|0
0|2020-06-07|11864.0|0|1119.0|0|8.61896325964723|0|12983.0|0
0|2020-06-08|11864.0|0|1119.0|0|8.61896325964723|0|12983.0|0
0|2020-06-09|11864.0|0|1119.0|0|8.61896325964723|0|12983.0|0
0|2020-06-10|11864.0|0|1119.0|0|8.61896325964723|0|12983.0|0
0|2020-06-11|11864.0|0|1119.0|0|8.61896325964723|0|12983.0|0
0|2020-06-12|11864.0|0|1119.0|0|8.61896325964723|0|12983.0|0
0|2020-06-13|11864.0|0|1119.0|0|8.61896325964723|0|12983.0|0
0|2020-06-14|11864.0|0|1119.0|0|8.61896325964723|0|12983.0|0
0|2020-06-15|11864.0|0|1119.0|0|8.61896325964723|0|12983.0|0
0|2020-06-16|11864.0|0|1119.0|0|8.61896325964723|0|12983.0|0
0|2020-06-17|11864.0|0|1119.0|0|8.61896325964723|0|12983.0|0
0|2020-06-18|11864.0|0|1119.0|0|8.61896325964723|0|12983.0|0
0|2020-06-19|11864.0|0|1119.0|0|8.61896325964723|0|12983.0|0
0|2020-06-20|11864.0|0|1119.0|0|8.61896325964723|0|12983.0|0
0|2020-06-21|11864.0|0|1119.0|0|8.61896325964723|0|12983.0|0
0|2020-06-22|11864.0|0|1119.0|0|8.61896325964723|0|12983.0|0
0|2020-06-23|11864.0|0|1119.0|0|8.61896325964723|0|12983.0|0
0|2020-06-24|11864.0|0|1119.0|0|8.61896325964723|0|12983.0|0
0|2020-06-25|11864.0|0|1119.0|0|8.61896325964723|0|12983.0|0
0|2020-06-26|11864.0|0|1119.0|0|8.61896325964723|0|12983.0|0
0|2020-06-27|11864.0|0|1119.0|0|8.61896325964723|0|12983.0|0
0|2020-06-28|11864.0|0|1119.0|0|8.61896325964723|0|12983.0|0
0|2020-06-29|11864.0|0|1119.0|0|8.61896325964723|0|12983.0|0
0|2020-06-30|11864.0|0|1119.0|0|8.61896325964723|0|12983.0|0
0|2020-07-01|12016.0|0|1059.0|0|8.099426386233269|0|13075.0|0
0|2020-07-02|12016.0|0|1059.0|0|8.099426386233269|0|13075.0|0
0|2020-07-03|12016.0|0|1059.0|0|8.099426386233269|0|13075.0|0
0|2020-07-04|12016.0|0|1059.0|0|8.099426386233269|0|13075.0|0
0|2020-07-05|12016.0|0|1059.0|0|8.099426386233269|0|13075.0|0
0|2020-07-06|12016.0|0|1059.0|0|8.099426386233269|0|13075.0|0
0|2020-07-07|12016.0|0|1059.0|0|8.099426386233269|0|13075.0|0
0|2020-07-08|12016.0|0|1059.0|0|8.099426386233269|0|13075.0|0
0|2020-07-09|12016.0|0|1059.0|0|8.099426386233269|0|13075.0|0
0|2020-07-10|12016.0|0|1059.0|0|8.099426386233269|0|13075.0|0
0|2020-07-11|12016.0|0|1059.0|0|8.099426386233269|0|13075.0|0
0|2020-07-12|12016.0|0|1059.0|0|8.099426386233269|0|13075.0|0
0|2020-07-13|12016.0|0|1059.0|0|8.099426386233269|0|13075.0|0
0|2020-07-14|12016.0|0|1059.0|0|8.099426386233269|0|13075.0|0
0|2020-07-15|12016.0|0|1059.0|0|8.099426386233269|0|13075.0|0
0|2020-07-16|12016.0|0|1059.0|0|8.099426386233269|0|13075.0|0
0|2020-07-17|12016.0|0|1059.0|0|8.099426386233269|0|13075.0|0
0|2020-07-18|12016.0|0|1059.0|0|8.099426386233269|0|13075.0|0
0|2020-07-19|12016.0|0|1059.0|0|8.099426386233269|0|13075.0|0
0|2020-07-20|12016.0|0|1059.0|0|8.099426386233269|0|13075.0|0
0|2020-07-21|12016.0|0|1059.0|0|8.099426386233269|0|13075.0|0
0|2020-07-22|12016.0|0|1059.0|0|8.099426386233269|0|13075.0|0
0|2020-07-23|12016.0|0|1059.0|0|8.099426386233269|0|13075.0|0
0|2020-07-24|12016.0|0|1059.0|0|8.099426386233269|0|13075.0|0
0|2020-07-25|12016.0|0|1059.0|0|8.099426386233269|0|13075.0|0
0|2020-07-26|12016.0|0|1059.0|0|8.099426386233269|0|13075.0|0
0|2020-07-27|12016.0|0|1059.0|0|8.099426386233269|0|13075.0|0
0|2020-07-28|12016.0|0|1059.0|0|8.099426386233269|0|13075.0|0
0|2020-07-29|12016.0|0|1059.0|0|8.099426386233269|0|13075.0|0
0|2020-07-30|12016.0|0|1059.0|0|8.099426386233269|0|13075.0|0
0|2020-07-31|12016.0|0|1059.0|0|8.099426386233269|0|13075.0|0
0|2020-08-01|12274.0|0|910.0|0|6.902305825242719|0|13184.0|0
0|2020-08-02|12274.0|0|910.0|0|6.902305825242719|0|13184.0|0
0|2020-08-03|12274.0|0|910.0|0|6.902305825242719|0|13184.0|0
0|2020-08-04|12274.0|0|910.0|0|6.902305825242719|0|13184.0|0
0|2020-08-05|12274.0|0|910.0|0|6.902305825242719|0|13184.0|0
0|2020-08-06|12274.0|0|910.0|0|6.902305825242719|0|13184.0|0
0|2020-08-07|12274.0|0|910.0|0|6.902305825242719|0|13184.0|0
0|2020-08-08|12274.0|0|910.0|0|6.902305825242719|0|13184.0|0
0|2020-08-09|12274.0|0|910.0|0|6.902305825242719|0|13184.0|0
0|2020-08-10|12274.0|0|910.0|0|6.902305825242719|0|13184.0|0
0|2020-08-11|12274.0|0|910.0|0|6.902305825242719|0|13184.0|0
0|2020-08-12|12274.0|0|910.0|0|6.902305825242719|0|13184.0|0
0|2020-08-13|12274.0|0|910.0|0|6.902305825242719|0|13184.0|0
0|2020-08-14|12274.0|0|910.0|0|6.902305825242719|0|13184.0|0
0|2020-08-15|12274.0|0|910.0|0|6.902305825242719|0|13184.0|0
0|2020-08-16|12274.0|0|910.0|0|6.902305825242719|0|13184.0|0
0|2020-08-17|12274.0|0|910.0|0|6.902305825242719|0|13184.0|0
0|2020-08-18|12274.0|0|910.0|0|6.902305825242719|0|13184.0|0
0|2020-08-19|12274.0|0|910.0|0|6.902305825242719|0|13184.0|0
0|2020-08-20|12274.0|0|910.0|0|6.902305825242719|0|13184.0|0
0|2020-08-21|12274.0|0|910.0|0|6.902305825242719|0|13184.0|0
0|2020-08-22|12274.0|0|910.0|0|6.902305825242719|0|13184.0|0
0|2020-08-23|12274.0|0|910.0|0|6.902305825242719|0|13184.0|0
0|2020-08-24|12274.0|0|910.0|0|6.902305825242719|0|13184.0|0
0|2020-08-25|12274.0|0|910.0|0|6.902305825242719|0|13184.0|0
0|2020-08-26|12274.0|0|910.0|0|6.902305825242719|0|13184.0|0
0|2020-08-27|12274.0|0|910.0|0|6.902305825242719|0|13184.0|0
0|2020-08-28|12274.0|0|910.0|0|6.902305825242719|0|13184.0|0
0|2020-08-29|12274.0|0|910.0|0|6.902305825242719|0|13184.0|0
0|2020-08-30|12274.0|0|910.0|0|6.902305825242719|0|13184.0|0
0|2020-08-31|12274.0|0|910.0|0|6.902305825242719|0|13184.0|0
0|2020-09-01|12391.0|0|711.0|0|5.426652419477942|0|13102.0|0
0|2020-09-02|12391.0|0|711.0|0|5.426652419477942|0|13102.0|0
0|2020-09-03|12391.0|0|711.0|0|5.426652419477942|0|13102.0|0
0|2020-09-04|12391.0|0|711.0|0|5.426652419477942|0|13102.0|0
0|2020-09-05|12391.0|0|711.0|0|5.426652419477942|0|13102.0|0
0|2020-09-06|12391.0|0|711.0|0|5.426652419477942|0|13102.0|0
0|2020-09-07|12391.0|0|711.0|0|5.426652419477942|0|13102.0|0
0|2020-09-08|12391.0|0|711.0|0|5.426652419477942|0|13102.0|0
0|2020-09-09|12391.0|0|711.0|0|5.426652419477942|0|13102.0|0
0|2020-09-10|12391.0|0|711.0|0|5.426652419477942|0|13102.0|0
0|2020-09-11|12391.0|0|711.0|0|5.426652419477942|0|13102.0|0
0|2020-09-12|12391.0|0|711.0|0|5.426652419477942|0|13102.0|0
0|2020-09-13|12391.0|0|711.0|0|5.426652419477942|0|13102.0|0
0|2020-09-14|12391.0|0|711.0|0|5.426652419477942|0|13102.0|0
0|2020-09-15|12391.0|0|711.0|0|5.426652419477942|0|13102.0|0
0|2020-09-16|12391.0|0|711.0|0|5.426652419477942|0|13102.0|0
0|2020-09-17|12391.0|0|711.0|0|5.426652419477942|0|13102.0|0
0|2020-09-18|12391.0|0|711.0|0|5.426652419477942|0|13102.0|0
0|2020-09-19|12391.0|0|711.0|0|5.426652419477942|0|13102.0|0
0|2020-09-20|12391.0|0|711.0|0|5.426652419477942|0|13102.0|0
0|2020-09-21|12391.0|0|711.0|0|5.426652419477942|0|13102.0|0
0|2020-09-22|12391.0|0|711.0|0|5.426652419477942|0|13102.0|0
0|2020-09-23|12391.0|0|711.0|0|5.426652419477942|0|13102.0|0
0|2020-09-24|12391.0|0|711.0|0|5.426652419477942|0|13102.0|0
0|2020-09-25|12391.0|0|711.0|0|5.426652419477942|0|13102.0|0
0|2020-09-26|12391.0|0|711.0|0|5.426652419477942|0|13102.0|0
0|2020-09-27|12391.0|0|711.0|0|5.426652419477942|0|13102.0|0
0|2020-09-28|12391.0|0|711.0|0|5.426652419477942|0|13102.0|0
0|2020-09-29|12391.0|0|711.0|0|5.426652419477942|0|13102.0|0
0|2020-09-30|12391.0|0|711.0|0|5.426652419477942|0|13102.0|0
0|2020-10-01|12637.0|0|481.0|0|3.666717487421863|0|13118.0|0
0|2020-10-02|12637.0|0|481.0|0|3.666717487421863|0|13118.0|0
0|2020-10-03|12637.0|0|481.0|0|3.666717487421863|0|13118.0|0
0|2020-10-04|12637.0|0|481.0|0|3.666717487421863|0|13118.0|0
0|2020-10-05|12637.0|0|481.0|0|3.666717487421863|0|13118.0|0
0|2020-10-06|12637.0|0|481.0|0|3.666717487421863|0|13118.0|0
0|2020-10-07|12637.0|0|481.0|0|3.666717487421863|0|13118.0|0
0|2020-10-08|12637.0|0|481.0|0|3.666717487421863|0|13118.0|0
0|2020-10-09|12637.0|0|481.0|0|3.666717487421863|0|13118.0|0
0|2020-10-10|12637.0|0|481.0|0|3.666717487421863|0|13118.0|0
0|2020-10-11|12637.0|0|481.0|0|3.666717487421863|0|13118.0|0
0|2020-10-12|12637.0|0|481.0|0|3.666717487421863|0|13118.0|0
0|2020-10-13|12637.0|0|481.0|0|3.666717487421863|0|13118.0|0
0|2020-10-14|12637.0|0|481.0|0|3.666717487421863|0|13118.0|0
0|2020-10-15|12637.0|0|481.0|0|3.666717487421863|0|13118.0|0
0|2020-10-16|12637.0|0|481.0|0|3.666717487421863|0|13118.0|0
0|2020-10-17|12637.0|0|481.0|0|3.666717487421863|0|13118.0|0
0|2020-10-18|12637.0|0|481.0|0|3.666717487421863|0|13118.0|0
0|2020-10-19|12637.0|0|481.0|0|3.666717487421863|0|13118.0|0
0|2020-10-20|12637.0|0|481.0|0|3.666717487421863|0|13118.0|0
0|2020-10-21|12637.0|0|481.0|0|3.666717487421863|0|13118.0|0
0|2020-10-22|12637.0|0|481.0|0|3.666717487421863|0|13118.0|0
0|2020-10-23|12637.0|0|481.0|0|3.666717487421863|0|13118.0|0
0|2020-10-24|12637.0|0|481.0|0|3.666717487421863|0|13118.0|0
0|2020-10-25|12637.0|0|481.0|0|3.666717487421863|0|13118.0|0
0|2020-10-26|12637.0|0|481.0|0|3.666717487421863|0|13118.0|0
0|2020-10-27|12637.0|0|481.0|0|3.666717487421863|0|13118.0|0
0|2020-10-28|12637.0|0|481.0|0|3.666717487421863|0|13118.0|0
0|2020-10-29|12637.0|0|481.0|0|3.666717487421863|0|13118.0|0
0|2020-10-30|12637.0|0|481.0|0|3.666717487421863|0|13118.0|0
0|2020-10-31|12637.0|0|481.0|0|3.666717487421863|0|13118.0|0
0|2020-11-01|12403.0|0|530.0|0|4.098043764014537|0|12933.0|0
0|2020-11-02|12403.0|0|530.0|0|4.098043764014537|0|12933.0|0
0|2020-11-03|12403.0|0|530.0|0|4.098043764014537|0|12933.0|0
0|2020-11-04|12403.0|0|530.0|0|4.098043764014537|0|12933.0|0
0|2020-11-05|12403.0|0|530.0|0|4.098043764014537|0|12933.0|0
0|2020-11-06|12403.0|0|530.0|0|4.098043764014537|0|12933.0|0
0|2020-11-07|12403.0|0|530.0|0|4.098043764014537|0|12933.0|0
0|2020-11-08|12403.0|0|530.0|0|4.098043764014537|0|12933.0|0
0|2020-11-09|12403.0|0|530.0|0|4.098043764014537|0|12933.0|0
0|2020-11-10|12403.0|0|530.0|0|4.098043764014537|0|12933.0|0
0|2020-11-11|12403.0|0|530.0|0|4.098043764014537|0|12933.0|0
0|2020-11-12|12403.0|0|530.0|0|4.098043764014537|0|12933.0|0
0|2020-11-13|12403.0|0|530.0|0|4.098043764014537|0|12933.0|0
0|2020-11-14|12403.0|0|530.0|0|4.098043764014537|0|12933.0|0
0|2020-11-15|12403.0|0|530.0|0|4.098043764014537|0|12933.0|0
0|2020-11-16|12403.0|0|530.0|0|4.098043764014537|0|12933.0|0
0|2020-11-17|12403.0|0|530.0|0|4.098043764014537|0|12933.0|0
0|2020-11-18|12403.0|0|530.0|0|4.098043764014537|0|12933.0|0
0|2020-11-19|12403.0|0|530.0|0|4.098043764014537|0|12933.0|0
0|2020-11-20|12403.0|0|530.0|0|4.098043764014537|0|12933.0|0
0|2020-11-21|12403.0|0|530.0|0|4.098043764014537|0|12933.0|0
0|2020-11-22|12403.0|0|530.0|0|4.098043764014537|0|12933.0|0
0|2020-11-23|12403.0|0|530.0|0|4.098043764014537|0|12933.0|0
0|2020-11-24|12403.0|0|530.0|0|4.098043764014537|0|12933.0|0
0|2020-11-25|12403.0|0|530.0|0|4.098043764014537|0|12933.0|0
0|2020-11-26|12403.0|0|530.0|0|4.098043764014537|0|12933.0|0
0|2020-11-27|12403.0|0|530.0|0|4.098043764014537|0|12933.0|0
0|2020-11-28|12403.0|0|530.0|0|4.098043764014537|0|12933.0|0
0|2020-11-29|12403.0|0|530.0|0|4.098043764014537|0|12933.0|0
0|2020-11-30|12403.0|0|530.0|0|4.098043764014537|0|12933.0|0
0|2020-12-01|12129.0|0|672.0|0|5.249589875790954|0|12801.0|0
0|2020-12-02|12129.0|0|672.0|0|5.249589875790954|0|12801.0|0
0|2020-12-03|12129.0|0|672.0|0|5.249589875790954|0|12801.0|0
0|2020-12-04|12129.0|0|672.0|0|5.249589875790954|0|12801.0|0
0|2020-12-05|12129.0|0|672.0|0|5.249589875790954|0|12801.0|0
0|2020-12-06|12129.0|0|672.0|0|5.249589875790954|0|12801.0|0
0|2020-12-07|12129.0|0|672.0|0|5.249589875790954|0|12801.0|0
