|dates|Caldwell_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Caldwell_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Caldwell_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Caldwell_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Caldwell_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Caldwell_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Caldwell_Texas_UnitedStates.TotalPopulation.data|Caldwell_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|43664.0|0
