|dates|Forsyth_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Forsyth_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Forsyth_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Forsyth_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Forsyth_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Forsyth_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Forsyth_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Forsyth_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
