|dates|Buffalo_SouthDakota_UnitedStates.BLS_EmployedPopulation.data|Buffalo_SouthDakota_UnitedStates.BLS_EmployedPopulation.missing|Buffalo_SouthDakota_UnitedStates.BLS_UnemployedPopulation.data|Buffalo_SouthDakota_UnitedStates.BLS_UnemployedPopulation.missing|Buffalo_SouthDakota_UnitedStates.BLS_UnemploymentRate.data|Buffalo_SouthDakota_UnitedStates.BLS_UnemploymentRate.missing|Buffalo_SouthDakota_UnitedStates.BLS_LaborForcePopulation.data|Buffalo_SouthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-09|601.5|0|32.0|0|5.05130228887135|0|633.5|0
0|2020-03-10|601.5|0|32.0|0|5.05130228887135|0|633.5|0
0|2020-03-11|601.5|0|32.0|0|5.05130228887135|0|633.5|0
0|2020-03-12|601.5|0|32.0|0|5.05130228887135|0|633.5|0
0|2020-03-13|601.5|0|32.0|0|5.05130228887135|0|633.5|0
0|2020-03-14|601.5|0|32.0|0|5.05130228887135|0|633.5|0
0|2020-03-15|601.5|0|32.0|0|5.05130228887135|0|633.5|0
0|2020-03-16|601.5|0|32.0|0|5.05130228887135|0|633.5|0
0|2020-03-17|601.5|0|32.0|0|5.05130228887135|0|633.5|0
0|2020-03-18|601.5|0|32.0|0|5.05130228887135|0|633.5|0
0|2020-03-19|601.5|0|32.0|0|5.05130228887135|0|633.5|0
0|2020-03-20|601.5|0|32.0|0|5.05130228887135|0|633.5|0
0|2020-03-21|601.5|0|32.0|0|5.05130228887135|0|633.5|0
0|2020-03-22|601.5|0|32.0|0|5.05130228887135|0|633.5|0
0|2020-03-23|601.5|0|32.0|0|5.05130228887135|0|633.5|0
0|2020-03-24|601.5|0|32.0|0|5.05130228887135|0|633.5|0
0|2020-03-25|601.5|0|32.0|0|5.05130228887135|0|633.5|0
0|2020-03-26|601.5|0|32.0|0|5.05130228887135|0|633.5|0
0|2020-03-27|601.5|0|32.0|0|5.05130228887135|0|633.5|0
0|2020-03-28|601.5|0|32.0|0|5.05130228887135|0|633.5|0
0|2020-03-29|601.5|0|32.0|0|5.05130228887135|0|633.5|0
0|2020-03-30|601.5|0|32.0|0|5.05130228887135|0|633.5|0
0|2020-03-31|601.5|0|32.0|0|5.05130228887135|0|633.5|0
0|2020-04-01|580.5|0|96.5|0|14.254062038404726|0|677.0|0
0|2020-04-02|580.5|0|96.5|0|14.254062038404726|0|677.0|0
0|2020-04-03|580.5|0|96.5|0|14.254062038404726|0|677.0|0
0|2020-04-04|580.5|0|96.5|0|14.254062038404726|0|677.0|0
0|2020-04-05|580.5|0|96.5|0|14.254062038404726|0|677.0|0
0|2020-04-06|580.5|0|96.5|0|14.254062038404726|0|677.0|0
0|2020-04-07|580.5|0|96.5|0|14.254062038404726|0|677.0|0
0|2020-04-08|580.5|0|96.5|0|14.254062038404726|0|677.0|0
0|2020-04-09|580.5|0|96.5|0|14.254062038404726|0|677.0|0
0|2020-04-10|580.5|0|96.5|0|14.254062038404726|0|677.0|0
0|2020-04-11|580.5|0|96.5|0|14.254062038404726|0|677.0|0
0|2020-04-12|580.5|0|96.5|0|14.254062038404726|0|677.0|0
0|2020-04-13|580.5|0|96.5|0|14.254062038404726|0|677.0|0
0|2020-04-14|580.5|0|96.5|0|14.254062038404726|0|677.0|0
0|2020-04-15|580.5|0|96.5|0|14.254062038404726|0|677.0|0
0|2020-04-16|580.5|0|96.5|0|14.254062038404726|0|677.0|0
0|2020-04-17|580.5|0|96.5|0|14.254062038404726|0|677.0|0
0|2020-04-18|580.5|0|96.5|0|14.254062038404726|0|677.0|0
0|2020-04-19|580.5|0|96.5|0|14.254062038404726|0|677.0|0
0|2020-04-20|580.5|0|96.5|0|14.254062038404726|0|677.0|0
0|2020-04-21|580.5|0|96.5|0|14.254062038404726|0|677.0|0
0|2020-04-22|580.5|0|96.5|0|14.254062038404726|0|677.0|0
0|2020-04-23|580.5|0|96.5|0|14.254062038404726|0|677.0|0
0|2020-04-24|580.5|0|96.5|0|14.254062038404726|0|677.0|0
0|2020-04-25|580.5|0|96.5|0|14.254062038404726|0|677.0|0
0|2020-04-26|580.5|0|96.5|0|14.254062038404726|0|677.0|0
0|2020-04-27|580.5|0|96.5|0|14.254062038404726|0|677.0|0
0|2020-04-28|580.5|0|96.5|0|14.254062038404726|0|677.0|0
0|2020-04-29|580.5|0|96.5|0|14.254062038404726|0|677.0|0
0|2020-04-30|580.5|0|96.5|0|14.254062038404726|0|677.0|0
0|2020-05-01|504.0|0|91.0|0|15.294117647058824|0|595.0|0
0|2020-05-02|504.0|0|91.0|0|15.294117647058824|0|595.0|0
0|2020-05-03|504.0|0|91.0|0|15.294117647058824|0|595.0|0
0|2020-05-04|504.0|0|91.0|0|15.294117647058824|0|595.0|0
0|2020-05-05|504.0|0|91.0|0|15.294117647058824|0|595.0|0
0|2020-05-06|504.0|0|91.0|0|15.294117647058824|0|595.0|0
0|2020-05-07|504.0|0|91.0|0|15.294117647058824|0|595.0|0
0|2020-05-08|504.0|0|91.0|0|15.294117647058824|0|595.0|0
0|2020-05-09|504.0|0|91.0|0|15.294117647058824|0|595.0|0
0|2020-05-10|504.0|0|91.0|0|15.294117647058824|0|595.0|0
0|2020-05-11|504.0|0|91.0|0|15.294117647058824|0|595.0|0
0|2020-05-12|504.0|0|91.0|0|15.294117647058824|0|595.0|0
0|2020-05-13|504.0|0|91.0|0|15.294117647058824|0|595.0|0
0|2020-05-14|504.0|0|91.0|0|15.294117647058824|0|595.0|0
0|2020-05-15|504.0|0|91.0|0|15.294117647058824|0|595.0|0
0|2020-05-16|504.0|0|91.0|0|15.294117647058824|0|595.0|0
0|2020-05-17|504.0|0|91.0|0|15.294117647058824|0|595.0|0
0|2020-05-18|504.0|0|91.0|0|15.294117647058824|0|595.0|0
0|2020-05-19|504.0|0|91.0|0|15.294117647058824|0|595.0|0
0|2020-05-20|504.0|0|91.0|0|15.294117647058824|0|595.0|0
0|2020-05-21|504.0|0|91.0|0|15.294117647058824|0|595.0|0
0|2020-05-22|504.0|0|91.0|0|15.294117647058824|0|595.0|0
0|2020-05-23|504.0|0|91.0|0|15.294117647058824|0|595.0|0
0|2020-05-24|504.0|0|91.0|0|15.294117647058824|0|595.0|0
0|2020-05-25|504.0|0|91.0|0|15.294117647058824|0|595.0|0
0|2020-05-26|504.0|0|91.0|0|15.294117647058824|0|595.0|0
0|2020-05-27|504.0|0|91.0|0|15.294117647058824|0|595.0|0
0|2020-05-28|504.0|0|91.0|0|15.294117647058824|0|595.0|0
0|2020-05-29|504.0|0|91.0|0|15.294117647058824|0|595.0|0
0|2020-05-30|504.0|0|91.0|0|15.294117647058824|0|595.0|0
0|2020-05-31|504.0|0|91.0|0|15.294117647058824|0|595.0|0
0|2020-06-01|581.0|0|83.0|0|12.5|0|664.0|0
0|2020-06-02|581.0|0|83.0|0|12.5|0|664.0|0
0|2020-06-03|581.0|0|83.0|0|12.5|0|664.0|0
0|2020-06-04|581.0|0|83.0|0|12.5|0|664.0|0
0|2020-06-05|581.0|0|83.0|0|12.5|0|664.0|0
0|2020-06-06|581.0|0|83.0|0|12.5|0|664.0|0
0|2020-06-07|581.0|0|83.0|0|12.5|0|664.0|0
0|2020-06-08|581.0|0|83.0|0|12.5|0|664.0|0
0|2020-06-09|581.0|0|83.0|0|12.5|0|664.0|0
0|2020-06-10|581.0|0|83.0|0|12.5|0|664.0|0
0|2020-06-11|581.0|0|83.0|0|12.5|0|664.0|0
0|2020-06-12|581.0|0|83.0|0|12.5|0|664.0|0
0|2020-06-13|581.0|0|83.0|0|12.5|0|664.0|0
0|2020-06-14|581.0|0|83.0|0|12.5|0|664.0|0
0|2020-06-15|581.0|0|83.0|0|12.5|0|664.0|0
0|2020-06-16|581.0|0|83.0|0|12.5|0|664.0|0
0|2020-06-17|581.0|0|83.0|0|12.5|0|664.0|0
0|2020-06-18|581.0|0|83.0|0|12.5|0|664.0|0
0|2020-06-19|581.0|0|83.0|0|12.5|0|664.0|0
0|2020-06-20|581.0|0|83.0|0|12.5|0|664.0|0
0|2020-06-21|581.0|0|83.0|0|12.5|0|664.0|0
0|2020-06-22|581.0|0|83.0|0|12.5|0|664.0|0
0|2020-06-23|581.0|0|83.0|0|12.5|0|664.0|0
0|2020-06-24|581.0|0|83.0|0|12.5|0|664.0|0
0|2020-06-25|581.0|0|83.0|0|12.5|0|664.0|0
0|2020-06-26|581.0|0|83.0|0|12.5|0|664.0|0
0|2020-06-27|581.0|0|83.0|0|12.5|0|664.0|0
0|2020-06-28|581.0|0|83.0|0|12.5|0|664.0|0
0|2020-06-29|581.0|0|83.0|0|12.5|0|664.0|0
0|2020-06-30|581.0|0|83.0|0|12.5|0|664.0|0
0|2020-07-01|699.0|0|82.0|0|10.499359795134444|0|781.0|0
0|2020-07-02|699.0|0|82.0|0|10.499359795134444|0|781.0|0
0|2020-07-03|699.0|0|82.0|0|10.499359795134444|0|781.0|0
0|2020-07-04|699.0|0|82.0|0|10.499359795134444|0|781.0|0
0|2020-07-05|699.0|0|82.0|0|10.499359795134444|0|781.0|0
0|2020-07-06|699.0|0|82.0|0|10.499359795134444|0|781.0|0
0|2020-07-07|699.0|0|82.0|0|10.499359795134444|0|781.0|0
0|2020-07-08|699.0|0|82.0|0|10.499359795134444|0|781.0|0
0|2020-07-09|699.0|0|82.0|0|10.499359795134444|0|781.0|0
0|2020-07-10|699.0|0|82.0|0|10.499359795134444|0|781.0|0
0|2020-07-11|699.0|0|82.0|0|10.499359795134444|0|781.0|0
0|2020-07-12|699.0|0|82.0|0|10.499359795134444|0|781.0|0
0|2020-07-13|699.0|0|82.0|0|10.499359795134444|0|781.0|0
0|2020-07-14|699.0|0|82.0|0|10.499359795134444|0|781.0|0
0|2020-07-15|699.0|0|82.0|0|10.499359795134444|0|781.0|0
0|2020-07-16|699.0|0|82.0|0|10.499359795134444|0|781.0|0
0|2020-07-17|699.0|0|82.0|0|10.499359795134444|0|781.0|0
0|2020-07-18|699.0|0|82.0|0|10.499359795134444|0|781.0|0
0|2020-07-19|699.0|0|82.0|0|10.499359795134444|0|781.0|0
0|2020-07-20|699.0|0|82.0|0|10.499359795134444|0|781.0|0
0|2020-07-21|699.0|0|82.0|0|10.499359795134444|0|781.0|0
0|2020-07-22|699.0|0|82.0|0|10.499359795134444|0|781.0|0
0|2020-07-23|699.0|0|82.0|0|10.499359795134444|0|781.0|0
0|2020-07-24|699.0|0|82.0|0|10.499359795134444|0|781.0|0
0|2020-07-25|699.0|0|82.0|0|10.499359795134444|0|781.0|0
0|2020-07-26|699.0|0|82.0|0|10.499359795134444|0|781.0|0
0|2020-07-27|699.0|0|82.0|0|10.499359795134444|0|781.0|0
0|2020-07-28|699.0|0|82.0|0|10.499359795134444|0|781.0|0
0|2020-07-29|699.0|0|82.0|0|10.499359795134444|0|781.0|0
0|2020-07-30|699.0|0|82.0|0|10.499359795134444|0|781.0|0
0|2020-07-31|699.0|0|82.0|0|10.499359795134444|0|781.0|0
0|2020-08-01|689.0|0|74.0|0|9.698558322411534|0|763.0|0
0|2020-08-02|689.0|0|74.0|0|9.698558322411534|0|763.0|0
0|2020-08-03|689.0|0|74.0|0|9.698558322411534|0|763.0|0
0|2020-08-04|689.0|0|74.0|0|9.698558322411534|0|763.0|0
0|2020-08-05|689.0|0|74.0|0|9.698558322411534|0|763.0|0
0|2020-08-06|689.0|0|74.0|0|9.698558322411534|0|763.0|0
0|2020-08-07|689.0|0|74.0|0|9.698558322411534|0|763.0|0
0|2020-08-08|689.0|0|74.0|0|9.698558322411534|0|763.0|0
0|2020-08-09|689.0|0|74.0|0|9.698558322411534|0|763.0|0
0|2020-08-10|689.0|0|74.0|0|9.698558322411534|0|763.0|0
0|2020-08-11|689.0|0|74.0|0|9.698558322411534|0|763.0|0
0|2020-08-12|689.0|0|74.0|0|9.698558322411534|0|763.0|0
0|2020-08-13|689.0|0|74.0|0|9.698558322411534|0|763.0|0
0|2020-08-14|689.0|0|74.0|0|9.698558322411534|0|763.0|0
0|2020-08-15|689.0|0|74.0|0|9.698558322411534|0|763.0|0
0|2020-08-16|689.0|0|74.0|0|9.698558322411534|0|763.0|0
0|2020-08-17|689.0|0|74.0|0|9.698558322411534|0|763.0|0
0|2020-08-18|689.0|0|74.0|0|9.698558322411534|0|763.0|0
0|2020-08-19|689.0|0|74.0|0|9.698558322411534|0|763.0|0
0|2020-08-20|689.0|0|74.0|0|9.698558322411534|0|763.0|0
0|2020-08-21|689.0|0|74.0|0|9.698558322411534|0|763.0|0
0|2020-08-22|689.0|0|74.0|0|9.698558322411534|0|763.0|0
0|2020-08-23|689.0|0|74.0|0|9.698558322411534|0|763.0|0
0|2020-08-24|689.0|0|74.0|0|9.698558322411534|0|763.0|0
0|2020-08-25|689.0|0|74.0|0|9.698558322411534|0|763.0|0
0|2020-08-26|689.0|0|74.0|0|9.698558322411534|0|763.0|0
0|2020-08-27|689.0|0|74.0|0|9.698558322411534|0|763.0|0
0|2020-08-28|689.0|0|74.0|0|9.698558322411534|0|763.0|0
0|2020-08-29|689.0|0|74.0|0|9.698558322411534|0|763.0|0
0|2020-08-30|689.0|0|74.0|0|9.698558322411534|0|763.0|0
0|2020-08-31|689.0|0|74.0|0|9.698558322411534|0|763.0|0
0|2020-09-01|708.0|0|34.0|0|4.5822102425876015|0|742.0|0
0|2020-09-02|708.0|0|34.0|0|4.5822102425876015|0|742.0|0
0|2020-09-03|708.0|0|34.0|0|4.5822102425876015|0|742.0|0
0|2020-09-04|708.0|0|34.0|0|4.5822102425876015|0|742.0|0
0|2020-09-05|708.0|0|34.0|0|4.5822102425876015|0|742.0|0
0|2020-09-06|708.0|0|34.0|0|4.5822102425876015|0|742.0|0
0|2020-09-07|708.0|0|34.0|0|4.5822102425876015|0|742.0|0
0|2020-09-08|708.0|0|34.0|0|4.5822102425876015|0|742.0|0
0|2020-09-09|708.0|0|34.0|0|4.5822102425876015|0|742.0|0
0|2020-09-10|708.0|0|34.0|0|4.5822102425876015|0|742.0|0
0|2020-09-11|708.0|0|34.0|0|4.5822102425876015|0|742.0|0
0|2020-09-12|708.0|0|34.0|0|4.5822102425876015|0|742.0|0
0|2020-09-13|708.0|0|34.0|0|4.5822102425876015|0|742.0|0
0|2020-09-14|708.0|0|34.0|0|4.5822102425876015|0|742.0|0
0|2020-09-15|708.0|0|34.0|0|4.5822102425876015|0|742.0|0
0|2020-09-16|708.0|0|34.0|0|4.5822102425876015|0|742.0|0
0|2020-09-17|708.0|0|34.0|0|4.5822102425876015|0|742.0|0
0|2020-09-18|708.0|0|34.0|0|4.5822102425876015|0|742.0|0
0|2020-09-19|708.0|0|34.0|0|4.5822102425876015|0|742.0|0
0|2020-09-20|708.0|0|34.0|0|4.5822102425876015|0|742.0|0
0|2020-09-21|708.0|0|34.0|0|4.5822102425876015|0|742.0|0
0|2020-09-22|708.0|0|34.0|0|4.5822102425876015|0|742.0|0
0|2020-09-23|708.0|0|34.0|0|4.5822102425876015|0|742.0|0
0|2020-09-24|708.0|0|34.0|0|4.5822102425876015|0|742.0|0
0|2020-09-25|708.0|0|34.0|0|4.5822102425876015|0|742.0|0
0|2020-09-26|708.0|0|34.0|0|4.5822102425876015|0|742.0|0
0|2020-09-27|708.0|0|34.0|0|4.5822102425876015|0|742.0|0
0|2020-09-28|708.0|0|34.0|0|4.5822102425876015|0|742.0|0
0|2020-09-29|708.0|0|34.0|0|4.5822102425876015|0|742.0|0
0|2020-09-30|708.0|0|34.0|0|4.5822102425876015|0|742.0|0
0|2020-10-01|714.0|0|32.0|0|4.289544235924933|0|746.0|0
0|2020-10-02|714.0|0|32.0|0|4.289544235924933|0|746.0|0
0|2020-10-03|714.0|0|32.0|0|4.289544235924933|0|746.0|0
0|2020-10-04|714.0|0|32.0|0|4.289544235924933|0|746.0|0
0|2020-10-05|714.0|0|32.0|0|4.289544235924933|0|746.0|0
0|2020-10-06|714.0|0|32.0|0|4.289544235924933|0|746.0|0
0|2020-10-07|714.0|0|32.0|0|4.289544235924933|0|746.0|0
0|2020-10-08|714.0|0|32.0|0|4.289544235924933|0|746.0|0
0|2020-10-09|714.0|0|32.0|0|4.289544235924933|0|746.0|0
0|2020-10-10|714.0|0|32.0|0|4.289544235924933|0|746.0|0
0|2020-10-11|714.0|0|32.0|0|4.289544235924933|0|746.0|0
0|2020-10-12|714.0|0|32.0|0|4.289544235924933|0|746.0|0
0|2020-10-13|714.0|0|32.0|0|4.289544235924933|0|746.0|0
0|2020-10-14|714.0|0|32.0|0|4.289544235924933|0|746.0|0
0|2020-10-15|714.0|0|32.0|0|4.289544235924933|0|746.0|0
0|2020-10-16|714.0|0|32.0|0|4.289544235924933|0|746.0|0
0|2020-10-17|714.0|0|32.0|0|4.289544235924933|0|746.0|0
0|2020-10-18|714.0|0|32.0|0|4.289544235924933|0|746.0|0
0|2020-10-19|714.0|0|32.0|0|4.289544235924933|0|746.0|0
0|2020-10-20|714.0|0|32.0|0|4.289544235924933|0|746.0|0
0|2020-10-21|714.0|0|32.0|0|4.289544235924933|0|746.0|0
0|2020-10-22|714.0|0|32.0|0|4.289544235924933|0|746.0|0
0|2020-10-23|714.0|0|32.0|0|4.289544235924933|0|746.0|0
0|2020-10-24|714.0|0|32.0|0|4.289544235924933|0|746.0|0
0|2020-10-25|714.0|0|32.0|0|4.289544235924933|0|746.0|0
0|2020-10-26|714.0|0|32.0|0|4.289544235924933|0|746.0|0
0|2020-10-27|714.0|0|32.0|0|4.289544235924933|0|746.0|0
0|2020-10-28|714.0|0|32.0|0|4.289544235924933|0|746.0|0
0|2020-10-29|714.0|0|32.0|0|4.289544235924933|0|746.0|0
0|2020-10-30|714.0|0|32.0|0|4.289544235924933|0|746.0|0
0|2020-10-31|714.0|0|32.0|0|4.289544235924933|0|746.0|0
0|2020-11-01|681.0|0|33.0|0|4.621848739495798|0|714.0|0
0|2020-11-02|681.0|0|33.0|0|4.621848739495798|0|714.0|0
0|2020-11-03|681.0|0|33.0|0|4.621848739495798|0|714.0|0
0|2020-11-04|681.0|0|33.0|0|4.621848739495798|0|714.0|0
0|2020-11-05|681.0|0|33.0|0|4.621848739495798|0|714.0|0
0|2020-11-06|681.0|0|33.0|0|4.621848739495798|0|714.0|0
0|2020-11-07|681.0|0|33.0|0|4.621848739495798|0|714.0|0
0|2020-11-08|681.0|0|33.0|0|4.621848739495798|0|714.0|0
0|2020-11-09|681.0|0|33.0|0|4.621848739495798|0|714.0|0
0|2020-11-10|681.0|0|33.0|0|4.621848739495798|0|714.0|0
0|2020-11-11|681.0|0|33.0|0|4.621848739495798|0|714.0|0
0|2020-11-12|681.0|0|33.0|0|4.621848739495798|0|714.0|0
0|2020-11-13|681.0|0|33.0|0|4.621848739495798|0|714.0|0
0|2020-11-14|681.0|0|33.0|0|4.621848739495798|0|714.0|0
0|2020-11-15|681.0|0|33.0|0|4.621848739495798|0|714.0|0
0|2020-11-16|681.0|0|33.0|0|4.621848739495798|0|714.0|0
0|2020-11-17|681.0|0|33.0|0|4.621848739495798|0|714.0|0
0|2020-11-18|681.0|0|33.0|0|4.621848739495798|0|714.0|0
0|2020-11-19|681.0|0|33.0|0|4.621848739495798|0|714.0|0
0|2020-11-20|681.0|0|33.0|0|4.621848739495798|0|714.0|0
0|2020-11-21|681.0|0|33.0|0|4.621848739495798|0|714.0|0
0|2020-11-22|681.0|0|33.0|0|4.621848739495798|0|714.0|0
0|2020-11-23|681.0|0|33.0|0|4.621848739495798|0|714.0|0
0|2020-11-24|681.0|0|33.0|0|4.621848739495798|0|714.0|0
0|2020-11-25|681.0|0|33.0|0|4.621848739495798|0|714.0|0
0|2020-11-26|681.0|0|33.0|0|4.621848739495798|0|714.0|0
0|2020-11-27|681.0|0|33.0|0|4.621848739495798|0|714.0|0
0|2020-11-28|681.0|0|33.0|0|4.621848739495798|0|714.0|0
0|2020-11-29|681.0|0|33.0|0|4.621848739495798|0|714.0|0
0|2020-11-30|681.0|0|33.0|0|4.621848739495798|0|714.0|0
0|2020-12-01|708.0|0|33.0|0|4.4534412955465585|0|741.0|0
0|2020-12-02|708.0|0|33.0|0|4.4534412955465585|0|741.0|0
0|2020-12-03|708.0|0|33.0|0|4.4534412955465585|0|741.0|0
0|2020-12-04|708.0|0|33.0|0|4.4534412955465585|0|741.0|0
0|2020-12-05|708.0|0|33.0|0|4.4534412955465585|0|741.0|0
0|2020-12-06|708.0|0|33.0|0|4.4534412955465585|0|741.0|0
0|2020-12-07|708.0|0|33.0|0|4.4534412955465585|0|741.0|0
0|2020-12-08|708.0|0|33.0|0|4.4534412955465585|0|741.0|0
0|2020-12-09|708.0|0|33.0|0|4.4534412955465585|0|741.0|0
0|2020-12-10|708.0|0|33.0|0|4.4534412955465585|0|741.0|0
0|2020-12-11|708.0|0|33.0|0|4.4534412955465585|0|741.0|0
0|2020-12-12|708.0|0|33.0|0|4.4534412955465585|0|741.0|0
0|2020-12-13|708.0|0|33.0|0|4.4534412955465585|0|741.0|0
0|2020-12-14|708.0|0|33.0|0|4.4534412955465585|0|741.0|0
0|2020-12-15|708.0|0|33.0|0|4.4534412955465585|0|741.0|0
0|2020-12-16|708.0|0|33.0|0|4.4534412955465585|0|741.0|0
0|2020-12-17|708.0|0|33.0|0|4.4534412955465585|0|741.0|0
0|2020-12-18|708.0|0|33.0|0|4.4534412955465585|0|741.0|0
0|2020-12-19|708.0|0|33.0|0|4.4534412955465585|0|741.0|0
0|2020-12-20|708.0|0|33.0|0|4.4534412955465585|0|741.0|0
0|2020-12-21|708.0|0|33.0|0|4.4534412955465585|0|741.0|0
0|2020-12-22|708.0|0|33.0|0|4.4534412955465585|0|741.0|0
0|2020-12-23|708.0|0|33.0|0|4.4534412955465585|0|741.0|0
0|2020-12-24|708.0|0|33.0|0|4.4534412955465585|0|741.0|0
0|2020-12-25|708.0|0|33.0|0|4.4534412955465585|0|741.0|0
0|2020-12-26|708.0|0|33.0|0|4.4534412955465585|0|741.0|0
0|2020-12-27|708.0|0|33.0|0|4.4534412955465585|0|741.0|0
0|2020-12-28|708.0|0|33.0|0|4.4534412955465585|0|741.0|0
0|2020-12-29|708.0|0|33.0|0|4.4534412955465585|0|741.0|0
