|dates|Bracken_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Bracken_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Bracken_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Bracken_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Bracken_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Bracken_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Bracken_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Bracken_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
