|dates|Cuming_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Cuming_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Cuming_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Cuming_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Cuming_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Cuming_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Cuming_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Cuming_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
